arm,iv,seed,group,step,actual,W,b,star,alignment,history,data,l2,positive,negative,history_W,history_b,data_W,data_b,l2_W,l2_b,sgd_data,sgd_l2,sgd_mean,sgd_cov,pre_history,pre_history_W,pre_history_b,within_history,rounding,gate_mean,gate_rms,upstream_rms,local_delta_rms,positive_fraction,gW_norm,gb,opposed_fraction,W_down_mass,W_up_mass,b_down_mass,b_up_mass,data_down_mass,data_up_mass,history_down_mass,history_up_mass,l2_down_mass,l2_up_mass,pre_history_down_mass,pre_history_up_mass,within_history_down_mass,within_history_up_mass,bias_down_share
SNA,l2,0,both,100,-0.14392964599082414,-0.14315485568362432,-0.0007747903071998397,-0.06879362960017622,-0.07513601639064788,-0.13399529860089193,-0.012276268703877106,0.002341936931063404,-0.021496427330674545,0.009220158740426542,-0.13327196075717604,-0.0007233378437158831,-0.012266628399444264,-9.640304432838665e-06,0.0023837485923952767,-4.18116613318722e-05,-0.000515744450900652,4.855061539977999e-05,0.00025995045902789794,-0.0007756948554342924,-0.0010535522206908802,-0.001027389565710726,-2.6162654980149068e-05,-0.13294174638020104,-1.5617118477589073e-08,0.8660379907704074,1.0489765668491156,0.07023206942240072,0.07420280697619921,0.3890881322624744,0.17996664831190315,-0.0032571027247273046,0.36982608695652175,0.02131722410124869,0.011426982604600209,0.00019667057560965122,0.000150121870928591,0.002277131070553336,0.0013754045853576413,0.01941091363989961,0.010230128383099049,9.706864722053448e-06,0.0001554293393884558,0.001534017122343875,0.0014658605398653048,0.019280916002841576,0.010168287328519583,0.00914156077101196
SNA,l2,0,rest,20,-0.20910416282573782,-0.20778252551146875,-0.0013216373142690425,-0.058194158810874905,-0.1509100040148629,-0.18530650264167237,-0.024149125943038387,0.00035147641292779437,-0.030690065155501486,0.006540939205138218,-0.1841150464923522,-0.0011914561493201966,-0.024024721052510797,-0.0001244048905275969,0.00035725229631596765,-5.775883388173298e-06,-0.0017253477849352593,1.0252142762369978e-05,-0.0012357976908689394,-0.0004895500065056447,0.001348439569224163,0.0013197367842145743,2.870278500958864e-05,-0.1866549422108965,-1.0653954824338416e-08,0.7626384128565412,0.901116375646864,0.07768308845536533,0.07544178665344296,0.3177105750828762,0.18599628579100808,-0.004423265702862264,0.35774647887323946,0.1816882240787902,0.0655446640845288,0.001583241302134028,0.0008409633583658816,0.02362622166159872,0.010153177475707329,0.1620168945176008,0.0584068531311478,3.353418507963653e-05,0.0002307877456519413,0.009749249898065518,0.010427201901531706,0.16313885891324076,0.05885086552332156,0.008638776903121873
SNA,l2,0,rest,50,-0.21248810274284055,-0.211696308504243,-0.0007917942385975811,-0.04359695798410134,-0.1688911447587392,-0.19249633667599564,-0.02095840613614359,0.0009666494693336799,-0.026544577387787652,0.00558617120541062,-0.19177078035981088,-0.0007255563161847689,-0.020906466790009487,-5.1939346134114425e-05,0.0009809474774055236,-1.42980080718437e-05,-0.0016963068518672797,3.138579812170785e-05,-0.0007664944478639073,-0.0009298123207157455,0.0015004629181065603,0.0014682595094318025,3.220340867475665e-05,-0.1939967995941022,-9.400035002114634e-09,0.826436899924032,1.0045497173415865,0.06350626409379885,0.06668166828053843,0.3464285951520266,0.1575809142891753,-0.0030349007888554147,0.3686642002666717,0.19487784140305325,0.07674972984964462,0.001672214914379813,0.0012278871971877954,0.02156211759149427,0.009902778776168254,0.17628432211594647,0.06882942557139372,7.905617838323509e-05,0.0006208574936800288,0.011001311675879859,0.011754640147017466,0.17788749050930508,0.06967926549361476,0.008507832283085923
SNA,l2,0,rest,100,-0.17553025376601727,-0.17519544950503096,-0.00033480426098634296,-0.02840931216789118,-0.14712094159812608,-0.16051478015988488,-0.01691472181333687,0.0018992566760648326,-0.02473376965267781,0.007819047817978729,-0.16019989910908583,-0.0003148810507990288,-0.016923430775072676,8.708961735809424e-06,0.0019278882930104416,-2.863161694560906e-05,-0.0015279883031185007,6.573394422104359e-05,-0.00037297901178846865,-0.0011550092302204764,0.0015071059404837583,0.0014747476614837545,3.23582790000041e-05,-0.16202188610036866,-8.468860347802804e-09,0.8516454785185176,1.0419875302167747,0.06349428828824367,0.06682238633742951,0.36422502321047445,0.15042329993401804,-0.0019895713649672824,0.36981915153336214,0.18048912339785006,0.08261775751664129,0.0015840521351109553,0.0013914621416801023,0.02030620916445035,0.01086354240085899,0.16305313347939396,0.07336767812216193,0.00014036210751855452,0.0012045330755131422,0.011055128893644602,0.011811764029558141,0.16502385986619675,0.0745817693730512,0.008700085174403913
SNA,l2,1,ALL,20,-0.15970089573812596,-0.15879221023505416,-0.0009086855030718173,-0.050708200074481735,-0.10899269566364425,-0.14385809887617093,-0.016197046308776736,0.00035425760156105197,-0.02416825815760943,0.007971211863567442,-0.14301707697589927,-0.0008410219002716967,-0.01613612191016618,-6.092439861056115e-05,0.0003609968390100248,-6.739237448972747e-06,-0.0011096011772632189,8.882359796514263e-06,-0.0005189291089515139,-0.0005906720067437388,0.0003722815350140904,0.00039317491082719534,-2.0893375813104586e-05,-0.14423038041118502,-8.154739341305663e-09,0.7726638031005859,0.9068777064273232,0.07925983127794768,0.07527326759539153,0.3354605263157895,0.1858289091210616,-0.004949748719993391,0.3533421052631579,0.30319100602539767,0.14439879579034356,0.00253227168481221,0.001623586181740393,0.039215132800713697,0.02301808649193696,0.270526608515128,0.12666850963895704,5.095823428265859e-05,0.00040521583584371065,0.01879242882066395,0.019164710355678044,0.2716133841322354,0.12738300372105035,0.008282888054119676
SNA,l2,1,ALL,50,-0.12398247680375195,-0.123922758381603,-5.971842214900169e-05,-0.03134651665562347,-0.0926359601481285,-0.11522265347485841,-0.00972424645356399,0.0009644295191547188,-0.018043177378107712,0.008318930914854637,-0.11514489052321375,-7.776295164465198e-05,-0.009758968516627905,3.4722063063917245e-05,0.000981107440376882,-1.6677921222163402e-05,-0.0008432322373563853,2.6622082347250038e-05,0.0001342995070741048,-0.000977531696583725,0.0004107409231835592,0.00043432414006655757,-2.3583216882998114e-05,-0.11563339439804196,-6.394484305522532e-09,0.8357592532509253,1.0168429645739103,0.06497369201559769,0.0684739841912922,0.36759868421052627,0.1601522596258866,0.0005114704522451288,0.36413014873840777,0.3077082577078874,0.1837854993262844,0.0025753024235592946,0.0025155840014102933,0.0346195990447583,0.024895352591194318,0.27877856439249943,0.16355591091764096,0.00012994124792711507,0.0010943707670818337,0.021198174501670813,0.021608915424854366,0.2803477495933055,0.16471435519526353,0.008299835229647064
SNA,l2,1,ALL,100,-0.1081723703747692,-0.10845709213291306,0.00028472175814385996,-0.02638155069225119,-0.081790819682518,-0.09904775908161652,-0.010999224007100919,0.001874619120029546,-0.021711245452335614,0.01071202141651951,-0.09929763873574238,0.00024987965412586496,-0.011067432810424029,6.820880332311382e-05,0.001907985631173718,-3.336651114417215e-05,-0.0010197523797206146,5.354423244789173e-05,0.00029866918836792173,-0.0013184215121631346,0.0004121778263860878,0.0004358793826339905,-2.3701556247902545e-05,-0.09945993690800262,-6.406081299561502e-09,0.8556038866545025,1.0502647118819386,0.05160269768614518,0.05594813917812549,0.3759868421052632,0.13634601743597738,0.00014568804910308452,0.36877756607964296,0.2855122497939325,0.17705515766101945,0.002588891421060237,0.002873613179204097,0.03299866647606495,0.021999442468964032,0.2578076505543674,0.15875989147275094,0.0002541991532933867,0.002128818273322933,0.02130158108792925,0.021713758914315342,0.2595729658394463,0.16011302893144364,0.008986050558988592
SNA,l2,1,D_only,20,-0.008123724067561263,-0.008033746898302177,-8.997716925908419e-05,-0.012065342751424341,0.003941618683863081,-0.012325190364611027,0.003687106554719567,0.000514360830439234,-0.008950262931383008,0.012637369540240674,-0.012196804807861337,-0.00012838555674967345,0.003641109106689354,4.599744803021285e-05,0.0005219492852248744,-7.588454785640189e-06,-4.457778683987003e-05,1.2197012384245097e-05,0.0002914635072024971,-0.00033604131290492536,0.0018238813852649188,0.001858803815028138,-3.4922429763218436e-05,-0.014149071749875931,-1.0881090468547925e-09,0.6569380966408406,0.7812051526467516,0.08332471100412633,0.06593624894668017,0.27041288641495376,0.15489784111702512,-0.004648649943372056,0.34783783783783784,0.03861540792846132,0.03638715015740375,0.0003532977025775166,0.0003330031034113888,0.005239011356610819,0.005883055703479876,0.03448790372395541,0.03149422921815677,3.657225965521436e-06,0.0001047353083360487,0.003943146774442833,0.004362109570633475,0.03442215433654246,0.031009517034553184,0.009066190340592493
SNA,l2,1,D_only,50,0.1040762263639347,0.10290834149518753,0.0011678848687471726,0.017468122437101538,0.08660810392683316,0.08487638066426886,0.017974815098813927,0.0012250262146134676,0.0017700131803876779,0.016204801974339048,0.08388101592296586,0.0009953647413030288,0.017783179484836827,0.00019163561397710796,0.001244140680145599,-1.9114465532131443e-05,0.0007542496360132762,2.809402393167234e-05,0.0014100274587080077,-0.000655777867302024,0.002029890460743645,0.0020695884233440823,-3.969796260043491e-05,0.08284649020352523,4.386238418992975e-09,0.7766830603554836,0.9470919616675976,0.06889020800424404,0.0658018663195246,0.3446983161916659,0.15718267469375932,-0.002706213871698653,0.3553513513513514,0.03679249974984397,0.05724232446343122,0.0003660281019639163,0.0005967302098992819,0.00399257529880889,0.0075123851194774036,0.03351285470863584,0.05043333918424445,1.3806695855934953e-05,0.00025403840950900174,0.004456651148371923,0.004924049351397162,0.033643409710076705,0.05009649598266007,0.009850446805203769
SNA,l2,1,D_only,100,0.10228879355695479,0.10124986891428128,0.0010389246426735358,0.0038776047605818746,0.09841118879637292,0.08993027946965157,0.010095900439488667,0.0022626103121558736,-0.008945094114147855,0.019040994567246974,0.08899153452052005,0.0009387449491315341,0.00995712325400772,0.0001387771854809492,0.0023012062932650213,-3.8595981109147143e-05,0.0001852286939959587,4.868444208197651e-05,0.0009809672522312057,-0.0007957385662067943,0.002037903311056613,0.002077818977550575,-3.991566649396329e-05,0.08789237615859498,3.335658707302927e-09,0.8095687102690409,0.9970035305937227,0.05335117978766357,0.0540019266263552,0.35101435743965176,0.13049021268543753,0.0005692102552968288,0.36460444876888565,0.03296502314532083,0.053161395122165785,0.00041633742085602865,0.0006241913107039995,0.0039128702195998614,0.00591883388730544,0.02992065148218749,0.04787603137440885,3.37340488121683e-05,0.00047661575290352024,0.004478942058734036,0.004948262892098382,0.030110086894910126,0.047596145953767134,0.012472152536463001
SNA,l2,1,N_only,20,-0.23748172432005743,-0.23612000126286353,-0.0013617230571939254,-0.07416392126497591,-0.16331780305508153,-0.21177988456563676,-0.02597704725633402,0.00027522143528271073,-0.034980864393132506,0.009003817109433307,-0.2105492605243946,-0.0012306240412421744,-0.025853580999500036,-0.0001234662568339859,0.0002828540540943073,-7.632618811596537e-06,-0.0014491711441276965,5.152690072366837e-06,-0.0008946057467980847,-0.0005545653613408394,-0.0003245990038583464,-0.0003115825394585047,-1.3016464399843242e-05,-0.21145528556177842,-1.393336937967101e-08,0.7808532460875558,0.9234133221486949,0.07282423255513101,0.06726237172501785,0.3426330192741917,0.16609398993433352,-0.002998041597558055,0.3695945945945946,0.0698546115585549,0.024489595560578347,0.000558900475956953,0.0003000200034109998,0.008818152409699308,0.003918037926375208,0.06246990778175847,0.021692717495892046,9.714182379071174e-06,6.312516551527548e-05,0.003641510170641288,0.003542141585843186,0.062452801846444694,0.021774980145376377,0.007937403771069088
SNA,l2,1,N_only,50,-0.23730713386921573,-0.23653993540965476,-0.0007671984595610515,-0.06398699185281227,-0.17332014201640353,-0.21700206045701648,-0.02115297736951643,0.0008479158899508992,-0.030069136408868036,0.008916158975974134,-0.21629218136398093,-0.0007098790930355784,-0.021114411187906048,-3.8566181610375376e-05,0.0008666692496829681,-1.8753359732068787e-05,-0.00110801042333012,1.99987394585254e-05,-0.0001537872279402466,-0.0009542231783538845,-0.00037406679775478166,-0.0003594993805620559,-1.4567417192726347e-05,-0.21662799365926172,-1.193263371140082e-08,0.8140733940206794,1.006095758576621,0.059383821984105155,0.059943026084564914,0.3526542123659251,0.13676579066131203,0.0006544519064546225,0.371479539434564,0.07406911104971309,0.028222393989526643,0.0005834438457570382,0.00043750247970149905,0.008179309340146063,0.004103324391471415,0.06717507763765708,0.025094173040495434,2.677558805313503e-05,0.00019100899885635784,0.0041039976871648206,0.003990162345377643,0.06749130534136037,0.025524236085985908,0.007815457174560026
SNA,l2,1,N_only,100,-0.2116085597014324,-0.21124289463885193,-0.0003656650625804889,-0.05049511559051445,-0.16111344411091802,-0.19314393684932826,-0.02022503597727934,0.001760426073729282,-0.030101893563639032,0.00987685743923326,-0.1927976332378772,-0.0003463036114511049,-0.020242804507681376,1.7768530402047112e-05,0.001797555727310009,-3.712965358072688e-05,-0.001232473836182808,4.4220770161702404e-05,3.3902512499887345e-05,-0.0012663763387002359,-0.0003764968760444814,-0.00036185253662809875,-1.4644339416378994e-05,-0.19276743997328377,-1.2948554126046022e-08,0.8418670203219317,1.0448396612090136,0.04819888902989772,0.050835737726678876,0.3615724764051511,0.12368926500326062,7.88536612295968e-05,0.3717938322657369,0.06658082186185059,0.025349449296713563,0.0005507808047159893,0.00048669217939421194,0.00743123881224594,0.0034822607545526756,0.060277698690957164,0.022589829535604573,4.8594517914437834e-05,0.0003899830406944756,0.004123789758261755,0.0040092684317053,0.06069794952765897,0.023124601698862844,0.008204493604176884
SNA,l2,1,both,20,-0.172257068936387,-0.17048241066443262,-0.0017746582719543676,-0.05884364014875374,-0.11341342878763327,-0.16156364556675298,-0.011030550637720127,0.0003371362481970395,-0.028332548803436247,0.017301998132148468,-0.15991863822433916,-0.0016450073424138518,-0.01090815258143852,-0.00012239805628160732,0.0003443888243955163,-7.252576198476828e-06,-0.0007315457457393392,5.395836359973005e-06,-0.0006995100168251354,-3.203561834437409e-05,-0.002319527458268724,-0.0021722564447840863,-0.0001472710134846384,-0.15924411810848427,-8.980110928850787e-09,0.838858315179322,0.9651544815578257,0.08411227914636196,0.08166250551824357,0.3715486633249791,0.19529927311933526,-0.0017638358267551481,0.36095238095238097,0.017842321631928747,0.007660025309565478,0.00016619606645116092,6.374041689253461e-05,0.0021943330263897365,0.0014584264214202816,0.016003544325952496,0.006437162554518181,1.7742793354102958e-06,1.9311148768631263e-05,0.0013613957691689638,0.0011501461134030633,0.01601271327445438,0.006657581158785973,0.009228747708986195
SNA,l2,1,both,50,-0.055171730566950454,-0.0542764839697206,-0.000895246597229852,-0.019177736926415914,-0.03599399364053455,-0.058635408351330055,0.0026715246404233365,0.0007921511091358877,-0.01684552735136275,0.019517052044585786,-0.05775658159014195,-0.000878826761188095,0.002670098185681387,1.4264547419560692e-06,0.0008099983782064061,-1.7847269070518613e-05,0.00020535708787090934,1.4246600322509812e-05,0.0004081330591310093,-0.0002027759216549311,-0.0026332667547148097,-0.0024667198796984252,-0.00016654687501638582,-0.056002141596615256,2.0348203471325547e-09,0.9373916309877746,1.1155574683159117,0.06657004621916247,0.07450303461281278,0.4103044068504595,0.17406318135677823,0.00025793436258010497,0.364,0.01717644002907338,0.011688601410701447,0.0001657945102258389,0.00010474670926525601,0.0019844954810615168,0.001791629680288045,0.015577601307056967,0.010176326062422978,5.050967674323547e-06,5.030555835660075e-05,0.0015362417636345552,0.0012973081447701232,0.015604256620517265,0.01044191499474771,0.009560158458826754
SNA,l2,1,both,100,0.021817336650023483,0.02185208847851185,-3.475182848837016e-05,-0.006572841616537351,0.028390178266560807,0.017919875327256935,0.00263117548490671,0.0012662687742994742,-0.021420697495824745,0.02405187288989344,0.017948382922105374,-2.850759484846086e-05,0.002601368870868465,2.9806614038255998e-05,0.0013023208336852272,-3.605205938575293e-05,2.1701436880124e-05,1.716012937646574e-05,0.0003881721545046929,-0.0003664706350342011,-0.0026468026644461155,-0.002479413780920939,-0.00016738888352518303,0.02056667799170301,1.7063560357238473e-08,0.9479325331342948,1.129093629574915,0.05939172543180716,0.06676776820736173,0.465344350459482,0.17300482575183326,-0.003136247935422455,0.368,0.01460682142151435,0.012302253683511616,0.00016938388914384536,0.00013487069162932276,0.001644463927281568,0.0014700973026041126,0.013315162057585476,0.011068474798409517,1.365075457311026e-05,9.562289487610522e-05,0.0015437372918974946,0.001303617745695643,0.01314548304224533,0.011138915329271217,0.011463287466753552
SNA,l2,1,rest,20,-0.18277974168461797,-0.1818311468530761,-0.000948594831541894,-0.05428684769472693,-0.128492893989891,-0.16294505923758237,-0.02016226509605647,0.0003275910626545861,-0.02563243725937001,0.005470172180525052,-0.16207435325086822,-0.0008707059867141336,-0.020090453474012053,-7.181162204441364e-05,0.00033366864726141034,-6.077584606824282e-06,-0.0013989287630963789,9.35343039045706e-06,-0.0006540442153167022,-0.0007448844576769309,0.0004233074988179711,0.0004250742395859889,-1.7667407680179173e-06,-0.16336836673640034,-8.413633723111189e-09,0.8041611775342938,0.939764652196143,0.07971230911771558,0.08101943597963823,0.35313899807732296,0.20358731960253626,-0.005909723206642698,0.34881516587677724,0.17687866490645274,0.07586202476279602,0.00145387743982658,0.0009268226580254697,0.022963636008013835,0.011758566440661596,0.15756525268346164,0.06704440037039004,3.581254660265567e-05,0.0002180442132237552,0.009846376106410868,0.010110313085798317,0.15872571467479388,0.06794092538233483,0.008152619935196663
SNA,l2,1,rest,50,-0.16853608218087127,-0.1683783871081601,-0.00015769507271115035,-0.03732834902003036,-0.1312077331608409,-0.1532218584039943,-0.0162396911661325,0.0009254762814985808,-0.020923011001161004,0.004683319813544609,-0.1530694826031568,-0.00015237580083753247,-0.0162493534789495,9.662312817001679e-06,0.0009404588143855117,-1.4982532886930974e-05,-0.0013930991670091139,2.9491951081005607e-05,-0.00022314665737359178,-0.0011699524250243785,0.00047449408047270353,0.00047641607278308746,-1.921992310383477e-06,-0.15369635248446706,-8.89224301565351e-09,0.8556907564329812,1.0370839984213394,0.06542517749281952,0.07191858544747527,0.37735101203008226,0.16820639414176286,0.0016090670149310237,0.3646445497630332,0.17967020687925697,0.08663217946262511,0.0014600359656125014,0.001376604602544256,0.020463218924741837,0.011488013399957451,0.16251303073914955,0.07785207263047815,8.43079963437215e-05,0.0005990178003598735,0.011101283902499513,0.01139739558330944,0.16360877792135106,0.07865170813186981,0.008060696781944699
