seed,env,act,window,step,layer,group,n,n_active,occupancy,active_fraction,p_old,C,S,cert_mass,cert_force_mass,C_expected,F,F_switch,F_residual,zmean,f_support,f_suppress,f_cert,f_new_support,f_amplify,f_support_neutral,f_suppress_neutral
0,RL,ELU1,t2,-1,2,P,54210,54210,0.5094924812030075,1.0,0.100346234140679,-0.008374146578989076,-0.00466083072359224,0.14336083616899595,0.14798141244622767,-0.001041662045162126,5.490790110690223e-05,0.00015520925831810756,-0.00010030135721120535,0.09394164667024854,0.4985795978601734,0.5095369857959786,0.08922707987456188,0.5014204021398266,0.4904630142040214,0.0,0.0
0,RL,ELU1,t2,-1,2,B,52190,52190,0.4905075187969925,1.0,0.10038565838517823,0.009153671227941399,0.005371285228023323,0.1555247487641929,0.15697066428625966,0.009847014800460014,2.3288497947765498e-05,0.00015735046573289312,-0.00013406196778512763,-0.08406004435294137,0.5019735581529029,0.49128185476144853,0.08744970300823912,0.49802644184709716,0.5087181452385514,0.0,0.0
0,RL,ELU1,t2,-1,2,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
0,RL,ELU1,t2,-1,2,ALL,106400,106400,1.0,1.0,0.10036557202902877,-0.0007937200165932045,-0.0003900461458617356,0.14853915055122385,0.1520905796742869,0.003601914781006701,7.819639905466774e-05,0.00031255972405100065,-0.00023436332499633298,0.0066304788647947675,0.5002443609022557,0.5005827067669173,0.08835526315789474,0.49975563909774434,0.4994172932330827,0.0,0.0
0,RL,R,t2,-1,1,P,48292,48292,0.4538721804511278,1.0,0.10017443045445874,0.000548275241543068,0.004723245175191932,0.14963259582880367,0.15135831483147563,0.007440996847229995,1.2203471253087656e-05,1.814719403953794e-05,-5.943722786450259e-06,0.1414339720104365,0.5009111239956928,0.4987989729147685,0.0767207819100472,0.4990888760043071,0.5012010270852315,0.0,0.0
0,RL,R,t2,-1,1,B,58108,0,0.5461278195488721,0.0,0.10019206368571458,nan,nan,nan,nan,nan,0.0,0.0,0.0,-0.15264758952963084,nan,nan,nan,nan,nan,nan,nan
0,RL,R,t2,-1,1,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
0,RL,R,t2,-1,1,ALL,106400,48292,1.0,0.4538721804511278,0.10018406045259609,0.000548275241543068,0.004723245175191932,0.14963259582880367,0.15135831483147563,0.007440996847229995,1.2203471253087656e-05,1.814719403953794e-05,-5.943722786450259e-06,-0.01917214996296793,0.5009111239956928,0.4987989729147685,0.0767207819100472,0.4990888760043071,0.5012010270852315,0.0,0.0
0,RL,R,t2,-1,2,P,52058,52058,0.4892669172932331,1.0,0.10016481809605851,-0.008033544951661623,-0.0005755886370405201,0.14158816344538772,0.14851083506933105,-0.002655829257099798,5.615819987891723e-06,0.00011325838596711488,-0.00010764256597922315,0.0688289059339984,0.499731069192055,0.5044565676745169,0.09070651965115832,0.500268930807945,0.4955434323254831,0.0,0.0
0,RL,R,t2,-1,2,B,54342,0,0.5107330827067669,0.0,0.10020249405085603,nan,nan,nan,nan,nan,0.0,0.0,0.0,-0.0699616087580295,nan,nan,nan,nan,nan,nan,nan
0,RL,R,t2,-1,2,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
0,RL,R,t2,-1,2,ALL,106400,52058,1.0,0.4892669172932331,0.10018406045259616,-0.008033544951661623,-0.0005755886370405201,0.14158816344538772,0.14851083506933105,-0.002655829257099798,5.615819987891723e-06,0.00011325838596711488,-0.00010764256597922315,-0.002056001485119828,0.499731069192055,0.5044565676745169,0.09070651965115832,0.500268930807945,0.4955434323254831,0.0,0.0
0,RL,GELU,t2,-1,1,P,48292,48292,0.4538721804511278,1.0,0.10022154034975782,0.008510870757562973,0.0039569099897023416,0.1582706055887007,0.1544795391777417,0.01633979280181151,-7.458115886338901e-06,-3.509479171141716e-05,2.763667582507824e-05,0.1414339720104365,0.5007247577238466,0.5059015986084652,0.07597531682266213,0.4992752422761534,0.4940984013915348,0.0,0.0
0,RL,GELU,t2,-1,1,B,58088,58088,0.5459398496240602,1.0,0.10023155184197013,-0.0030775257161110925,-0.008986951677543957,0.16071611623521942,0.16082106227272297,0.0015332654512935561,-8.189392723866867e-06,1.4546741886766395e-05,-2.273613461063326e-05,-0.1524200544089532,0.499707340586696,0.4930278198595235,0.07850158380388376,0.5002926594133039,0.5069721801404765,0.0,0.0
0,RL,GELU,t2,-1,1,V,20,20,0.00018796992481203009,1.0,0.10084304145621528,-0.040664083042059054,-0.15083289449522,0.11833000093644495,0.09621326418412911,0.052713983986589344,1.5642982988884646e-08,-1.0620957400579044e-08,2.626394038946369e-08,-0.8135005940257342,0.45,0.4,0.05,0.55,0.6,0.0,0.0
0,RL,GELU,t2,-1,1,ALL,106400,106400,1.0,1.0,0.10022712284582698,0.0030556097087342544,-0.0021951713866891725,0.1594031088792768,0.15719097541915428,0.00940821115484033,-1.5631865627216885e-05,-2.055867078205135e-05,4.926805154834445e-06,-0.019172149962967927,0.5001597744360903,0.4988533834586466,0.07734962406015038,0.4998402255639098,0.5011466165413534,0.0,0.0
0,RL,GELU,t2,-1,2,P,53512,53512,0.5029323308270677,1.0,0.10023612949423016,-0.0103494913971723,-0.007680841699140023,0.13897275986982557,0.14400468330872027,-0.0051524262411842036,8.51406812322324e-05,0.00010958420146561932,-2.444352023338692e-05,0.0648608077102355,0.49801913589475255,0.5080355808043056,0.08820451487516819,0.5019808641052474,0.49196441919569445,0.0,0.0
0,RL,GELU,t2,-1,2,B,52888,52888,0.4970676691729323,1.0,0.10021800993232395,0.0076273789496992365,0.0016813920567036672,0.1479089560991059,0.15562054792857544,0.007623581719533919,-2.096213158343479e-05,6.375943649843142e-05,-8.472156808186625e-05,-0.05825089171492657,0.5013991831795492,0.48842837694751173,0.08652246256239601,0.49860081682045077,0.5115716230524883,0.0,0.0
0,RL,GELU,t2,-1,2,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
0,RL,GELU,t2,-1,2,ALL,106400,106400,1.0,1.0,0.10022712284582701,-0.002836889315704053,-0.0038453170170792443,0.14263374528153347,0.14904251422219408,8.57655773554645e-05,6.417854964879761e-05,0.00017334363796405074,-0.00010916508831525316,0.0036659622290515625,0.49969924812030075,0.4982894736842105,0.08736842105263158,0.5003007518796992,0.5017105263157895,0.0,0.0
0,RL,SILU,t2,-1,1,P,48292,48292,0.4538721804511278,1.0,0.10021966129867377,0.009201919555449887,0.003826790919875423,0.1579682329792246,0.1550414206398852,0.01705811565973014,-7.766305271828025e-06,-3.486705218292606e-05,2.710074691109802e-05,0.1414339720104365,0.5015116375383086,0.5066470636958502,0.0767207819100472,0.49848836246169137,0.4933529363041498,0.0,0.0
0,RL,SILU,t2,-1,1,B,58108,58108,0.5461278195488721,1.0,0.10022987614872299,-0.003231009753720536,-0.009051941658248255,0.16074881667763133,0.16097644436335573,0.0015972863094540282,-9.175461025230822e-06,1.4879080479069419e-05,-2.405454150430027e-05,-0.15264758952963084,0.5004646520272595,0.49364975562745234,0.07806154057961039,0.4995353479727404,0.5063502443725477,0.0,0.0
0,RL,SILU,t2,-1,1,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
0,RL,SILU,t2,-1,1,ALL,106400,106400,1.0,1.0,0.10022523991245816,0.0029338569541395923,-0.002686588276813909,0.15937450459065786,0.1578381000247065,0.009237996021208795,-1.6941766297058847e-05,-1.998797170385664e-05,3.046205406797748e-06,-0.01917214996296793,0.5009398496240601,0.49954887218045113,0.077453007518797,0.49906015037593987,0.5004511278195489,0.0,0.0
0,RL,SILU,t2,-1,2,P,53776,53776,0.5054135338345864,1.0,0.1002320478722598,-0.010458771987555217,-0.008253212497060061,0.13912332294094223,0.14406147373539444,-0.005043968728753645,8.093772039238422e-05,9.885550447581873e-05,-1.79177840834345e-05,0.06519624282588313,0.4980102648021422,0.5086469800654567,0.08806902707527521,0.5019897351978578,0.4913530199345433,0.0,0.0
0,RL,SILU,t2,-1,2,B,52624,52624,0.4945864661654135,1.0,0.1002182829185714,0.007129776811348501,0.0015500081261663854,0.14710314774115263,0.15576887922820964,0.006913414938214841,-1.8925438253175828e-05,7.312407786103825e-05,-9.20495161142141e-05,-0.058135029755772935,0.5013871997567649,0.48899741562785043,0.08684250532076619,0.498612800243235,0.5110025843721496,0.0,0.0
0,RL,SILU,t2,-1,2,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
0,RL,SILU,t2,-1,2,ALL,106400,106400,1.0,1.0,0.10022523991245812,-0.002945311737669732,-0.004144983549420013,0.14246742265075074,0.14932396499849251,-2.6924703054563296e-05,6.201228213920839e-05,0.000171979582336857,-0.0001099673001976486,0.0041982645520384975,0.49968045112781956,0.49892857142857144,0.08746240601503759,0.5003195488721804,0.5010714285714286,0.0,0.0
1,RL,LR,t2,-1,1,P,53504,53504,0.4944916820702403,1.0,0.1000217948554145,0.0030085750532304347,0.0027576958587737254,0.15715506689222564,0.1524019529602491,0.01145549017006411,8.815313558500832e-06,-3.207528264940037e-05,4.0890596207901215e-05,0.1534502199443592,0.500635466507177,0.49286034688995217,0.07683537679425838,0.49936453349282295,0.5071396531100478,0.0,0.0
1,RL,LR,t2,-1,1,B,54696,54696,0.5055083179297597,1.0,0.10001720461680749,0.00431778770168115,0.00827552971193398,0.15621788554063545,0.15225086681259473,-0.0025525434433837572,-9.734889402675588e-07,-3.939567143457472e-06,2.9660782031899163e-06,-0.14835147527431852,0.49892131051630834,0.4995429281848764,0.07581907269270148,0.5010786894836917,0.5004570718151236,0.0,0.0
1,RL,LR,t2,-1,1,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,RL,LR,t2,-1,1,ALL,108200,108200,1.0,1.0,0.10001947445161737,0.0031235268905976774,0.0032399077679794263,0.15707316518571388,0.15238822773913208,0.010227602347430972,7.841824618233274e-06,-3.6014849792857845e-05,4.385667441109113e-05,0.000886952646015422,0.4997689463955638,0.4962384473197782,0.07632162661737524,0.5002310536044362,0.5037615526802218,0.0,0.0
1,RL,LR,t2,-1,2,P,54280,54280,0.5016635859519408,1.0,0.10000279464168776,-0.00014567509733978923,0.005729968383414543,0.14137640829552145,0.14510801643344104,0.00322914925534449,1.1847434644153936e-05,0.00014523335390073856,-0.00013338591925658445,0.08216523127819976,0.49871039056742816,0.4985630066322771,0.08091378039793662,0.5012896094325718,0.501436993367723,0.0,0.0
1,RL,LR,t2,-1,2,B,53920,53920,0.4983364140480592,1.0,0.10003626562526316,-0.0011773085227897735,0.0005580704083152128,0.17304834007706643,0.16474627002061956,0.001643738079328616,-5.190182920642366e-07,2.983257242927579e-06,-3.502275534991811e-06,-0.07258779904183313,0.49998145400593474,0.4837351632047478,0.09591988130563799,0.5000185459940653,0.5162648367952523,0.0,0.0
1,RL,LR,t2,-1,2,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,RL,LR,t2,-1,2,ALL,108200,108200,1.0,1.0,0.10001947445161741,-0.00023274642101424081,0.005291395337396347,0.14406216421367565,0.146936916087112,0.003094630561395629,1.1328416352089699e-05,0.00014821661114366614,-0.00013688819479157626,0.005046161085443998,0.4993438077634011,0.49117375231053606,0.08839186691312384,0.5006561922365989,0.5088262476894639,0.0,0.0
1,RL,ELU1,t2,-1,1,P,53504,53504,0.4944916820702403,1.0,0.10003163940663536,0.003581726555987516,0.009307515793269536,0.14196144822849302,0.14224607903497288,0.010015355118076339,-7.683848106971416e-05,-3.195199051371086e-05,-4.488649055600328e-05,0.1534502199443592,0.5008784389952153,0.49863561602870815,0.0767793062200957,0.49912156100478466,0.5013643839712919,0.0,0.0
1,RL,ELU1,t2,-1,1,B,54696,54696,0.5055083179297597,1.0,0.10002116626387186,0.0024066808178905136,0.011761728706545838,0.16145671489437888,0.15628590177061244,-0.0016337408325536964,1.675206925446494e-05,-3.6223184916651946e-05,5.2975254171116886e-05,-0.14835147527431852,0.50325435132368,0.4931622056457511,0.07801301740529472,0.49674564867632004,0.5068377943542489,0.0,0.0
1,RL,ELU1,t2,-1,1,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,RL,ELU1,t2,-1,1,ALL,108200,108200,1.0,1.0,0.10002634514585354,0.003050333904495733,0.01041373213452176,0.15074877977833917,0.14864845125079929,0.004764700778010186,-6.0086411815249226e-05,-6.81751754303628e-05,8.08876361511361e-06,0.000886952646015422,0.5020794824399261,0.4958687615526802,0.07740295748613678,0.49792051756007394,0.5041312384473198,0.0,0.0
1,RL,ELU1,t2,-1,2,P,53361,53361,0.4931700554528651,1.0,0.09998738097370426,-0.00010188660341792959,0.011776220806025643,0.14208405466056925,0.14652302449059462,0.0007321579851106334,-0.00014062510237296426,1.6770437202640448e-05,-0.0001573955395756047,0.09558084031612211,0.49965330484811005,0.5013024493543974,0.08073311969415865,0.50034669515189,0.4986975506456026,0.0,0.0
1,RL,ELU1,t2,-1,2,B,54839,54839,0.5068299445471349,1.0,0.10006425917036275,0.0011399072157584065,0.012052028985253163,0.17561356464927957,0.1667158657247699,0.0025616758266917804,0.0002468508462594022,0.00015483467901553677,9.201616724386553e-05,-0.09464246749275489,0.5009208774777074,0.48613213224165286,0.09794124619340251,0.49907912252229253,0.5138678677583471,0.0,0.0
1,RL,ELU1,t2,-1,2,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,RL,ELU1,t2,-1,2,ALL,108200,108200,1.0,1.0,0.10002634514585355,0.0005215442298061838,0.0119159356194664,0.1590689361312827,0.15658579327036917,0.001657455257631233,0.00010622574388643796,0.00017160511621817722,-6.537937233173916e-05,-0.0008300282322235941,0.5002957486136784,0.4936136783733826,0.0894547134935305,0.49970425138632163,0.5063863216266173,0.0,0.0
1,RL,R,t2,-1,1,P,53504,53504,0.4944916820702403,1.0,0.10002024638123529,0.0028670632535744613,0.003402280727819872,0.16116915265749382,0.15644651244485178,0.010261911547648113,1.7385877142686233e-05,-1.3475414192979396e-05,3.086129133566563e-05,0.1534502199443592,0.49983178827751196,0.4920940490430622,0.07741477272727272,0.500168211722488,0.5079059509569378,0.0,0.0
1,RL,R,t2,-1,1,B,54696,0,0.5055083179297597,0.0,0.10001649881545945,nan,nan,nan,nan,nan,0.0,0.0,0.0,-0.14835147527431852,nan,nan,nan,nan,nan,nan,nan
1,RL,R,t2,-1,1,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,RL,R,t2,-1,1,ALL,108200,53504,1.0,0.4944916820702403,0.10001835195556362,0.0028670632535744613,0.003402280727819872,0.16116915265749382,0.15644651244485178,0.010261911547648113,1.7385877142686233e-05,-1.3475414192979396e-05,3.086129133566563e-05,0.000886952646015422,0.49983178827751196,0.4920940490430622,0.07741477272727272,0.500168211722488,0.5079059509569378,0.0,0.0
1,RL,R,t2,-1,2,P,54447,54447,0.5032070240295748,1.0,0.10000782804095386,-0.000565405649287675,0.004755061383784471,0.14158955322621053,0.1451774884744668,0.003316471191155636,-1.4581188476751562e-05,0.00010826192064272006,-0.00012284310911947155,0.08195057573928524,0.4993479897882344,0.50011938215145,0.08114313001634617,0.5006520102117655,0.49988061784855,0.0,0.0
1,RL,R,t2,-1,2,B,53753,0,0.49679297597042515,0.0,0.1000290117434593,nan,nan,nan,nan,nan,0.0,0.0,0.0,-0.07134833033293722,nan,nan,nan,nan,nan,nan,nan
1,RL,R,t2,-1,2,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,RL,R,t2,-1,2,ALL,108200,54447,1.0,0.5032070240295748,0.10001835195556359,-0.000565405649287675,0.004755061383784471,0.14158955322621053,0.1451774884744668,0.003316471191155636,-1.4581188476751562e-05,0.00010826192064272006,-0.00012284310911947155,0.005792755978655168,0.4993479897882344,0.50011938215145,0.08114313001634617,0.5006520102117655,0.49988061784855,0.0,0.0
1,RL,GELU,t2,-1,1,P,53504,53504,0.4944916820702403,1.0,0.09996691071614201,0.003973135645022662,-0.0005741249145077904,0.14277851503979527,0.14368973278623792,0.010388179180370619,-3.2648334711358376e-08,-1.5249882766944171e-05,1.5217234432232844e-05,0.1534502199443592,0.5020559210526315,0.4930846291866029,0.07791940789473684,0.4979440789473684,0.5069153708133971,0.0,0.0
1,RL,GELU,t2,-1,1,B,54694,54694,0.5054898336414048,1.0,0.09996352636540827,0.0020998578285119406,0.004123681584515737,0.16017476697611274,0.15441632294230775,-0.0016858445356485363,-1.0793376368189386e-05,-1.13972927279548e-05,6.039163597654177e-07,-0.14832914543775555,0.5019014882802502,0.4943869528650309,0.07763191574944235,0.4980985117197499,0.5056130471349691,0.0,0.0
1,RL,GELU,t2,-1,1,V,2,2,1.8484288354898337e-05,1.0,0.10258831249081325,-0.69071151246543,-1.0,0.0,0.0,-0.6301696172235846,2.458848585880788e-10,1.7296420234761634e-09,-1.4837571648880849e-09,-0.7590055157618196,0.5,0.0,0.0,0.5,1.0,0.0,0.0
1,RL,GELU,t2,-1,1,ALL,108200,108200,1.0,1.0,0.09996524841599894,0.003200454481797476,0.0012257518452181723,0.14948351690909234,0.14770475484797624,0.005671621358329668,-1.0825778818042156e-05,-2.6645445852875496e-05,1.5819667034833376e-05,0.0008869526460154264,0.5019778188539741,0.49373382624768947,0.07777264325323476,0.49802218114602587,0.5062661737523105,0.0,0.0
1,RL,GELU,t2,-1,2,P,51788,51788,0.4786321626617375,1.0,0.09997008357255976,-0.0024532859639714018,0.0015510667070345132,0.13983175025921987,0.1458879306132332,-0.0015762661871005065,1.014515506155006e-05,4.564865754093066e-05,-3.550350247938057e-05,0.06798320306370212,0.49944002471615045,0.49173553719008267,0.08057851239669421,0.5005599752838495,0.5082644628099173,0.0,0.0
1,RL,GELU,t2,-1,2,B,56412,56412,0.5213678373382625,1.0,0.09996080958936679,0.00015164558837228533,0.002674941243765381,0.17368549085358714,0.16368516882488782,0.0021991003118055825,4.0836125995237416e-05,4.6235933363731275e-05,-5.399807368493917e-06,-0.06595800011945557,0.500709068992413,0.4838509536977948,0.09604339502233568,0.49929093100758704,0.5161490463022052,0.0,0.0
1,RL,GELU,t2,-1,2,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,RL,GELU,t2,-1,2,ALL,108200,108200,1.0,1.0,0.09996524841599894,-0.0011792162562023968,0.0021062644583625437,0.15655561047470948,0.15447431946017312,0.00028447141736607546,5.0981281056787475e-05,9.188459090466194e-05,-4.090330984787449e-05,-0.0018494323703856087,0.500101663585952,0.48762476894639556,0.08864140480591497,0.4998983364140481,0.5123752310536044,0.0,0.0
1,RL,SILU,t2,-1,1,P,53504,53504,0.4944916820702403,1.0,0.09996280378733201,0.00337950527783094,-0.0012660279673878858,0.1411470160777022,0.14225878178783374,0.009801133607338844,6.236781789367397e-07,-1.1446803907952141e-05,1.2070482086888867e-05,0.1534502199443592,0.5018129485645934,0.49536483253588515,0.07709703947368421,0.4981870514354067,0.5046351674641149,0.0,0.0
1,RL,SILU,t2,-1,1,B,54696,54696,0.5055083179297597,1.0,0.09995947376605448,0.002462415245921638,0.0048991049245919495,0.1613344510700576,0.15585870854294456,-0.001789053858992433,-9.703965726983518e-06,-1.011343279098023e-05,4.094670639967093e-07,-0.14835147527431852,0.5020111159865438,0.49244917361415824,0.07823241187655404,0.4979888840134562,0.5075508263858417,0.0,0.0
1,RL,SILU,t2,-1,1,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,RL,SILU,t2,-1,1,ALL,108200,108200,1.0,1.0,0.09996112043387734,0.0029930739097527707,0.0013207930659736072,0.14961743875355027,0.14792916287724142,0.004937381689442999,-9.08028754804678e-06,-2.1560236698932373e-05,1.2479949150885575e-05,0.000886952646015422,0.501913123844732,0.4938909426987061,0.07767097966728281,0.49808687615526803,0.5061090573012939,0.0,0.0
1,RL,SILU,t2,-1,2,P,51436,51436,0.4753789279112754,1.0,0.09996405002187919,-0.002862863666902056,0.0014179440159839182,0.14034786516179387,0.14613474558575132,-0.0023930818800962264,1.5754621014898528e-05,5.162240044740938e-05,-3.586777943251084e-05,0.06701386856936782,0.49910568473442724,0.49101796407185627,0.08027451590325842,0.5008943152655727,0.5089820359281437,0.0,0.0
1,RL,SILU,t2,-1,2,B,56764,56764,0.5246210720887245,1.0,0.09995846582376423,0.0006526226329046817,0.0033158941562158053,0.17360427978431955,0.16413445487710535,0.0022842910792039563,3.829493306703013e-05,3.825079285141242e-05,4.414021561767289e-08,-0.06561983224031656,0.5004051863857374,0.4835106757804242,0.09613487421605242,0.49959481361426256,0.5164893242195758,0.0,0.0
1,RL,SILU,t2,-1,2,V,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,RL,SILU,t2,-1,2,ALL,108200,108200,1.0,1.0,0.09996112043387738,-0.0010713725193875984,0.0023951942489707063,0.15747151780642954,0.15526035409490618,9.416376951770189e-06,5.404955408192866e-05,8.98731932988218e-05,-3.582363921689316e-05,-0.0025685657445039404,0.4997874306839187,0.48707948243992605,0.08859519408502772,0.5002125693160814,0.512920517560074,0.0,0.0
2,RL,LR,t2,-1,1,P,56899,56899,0.5273308619091751,1.0,0.09972556666516683,-0.010612920707630617,0.007446170644438382,0.15725423199539207,0.1553011220873329,-0.011490543237136285,-8.73851394572201e-05,7.989564308207816e-05,-0.00016728078253929818,0.15134197056873733,0.49865551239916345,0.49195943689695776,0.07571310567848293,0.5013444876008366,0.5080405631030422,0.0,0.0
2,RL,LR,t2,-1,1,B,50996,50996,0.47262279888785913,1.0,0.09977345837588719,-0.014709098228267742,-0.012236446917870882,0.1397285704711847,0.14107828577085468,-0.015096656655311428,-1.0804791949403244e-05,-1.1445970132647734e-05,6.411781832444853e-07,-0.1535215745681103,0.4967056239705075,0.5056671111459722,0.07388814809004628,0.5032943760294926,0.49433288885402776,0.0,0.0
2,RL,LR,t2,-1,1,V,5,5,4.633920296570899e-05,1.0,0.09688246999129128,-0.1992470065273384,-0.03531496746855561,0.0,0.0,-0.3125387023735774,-5.467156750815169e-09,-3.669866508708955e-08,3.123150833627436e-08,-1.0298340211839077,0.6,0.6,0.0,0.4,0.4,0.0,0.0
2,RL,LR,t2,-1,1,ALL,107900,107900,1.0,1.0,0.0997480696326972,-0.01098471582577768,0.005721497210561785,0.1557095444113939,0.15410348098087628,-0.011823573868230625,-9.819539856337415e-05,6.841297428434334e-05,-0.0001666083728477174,0.007201773833265184,0.4977386468952734,0.4984430027803522,0.07484708063021316,0.5022613531047266,0.5015569972196479,0.0,0.0
