seed,env,act,window,step,layer,unit,group,n,n_active,occupancy,active_fraction,p_old,C,S,cert_mass,cert_force_mass,C_expected,F,F_switch,F_residual,zmean,f_support,f_suppress,f_cert,f_new_support,f_amplify,f_support_neutral,f_suppress_neutral
0,RL,LR,t2-10,0,1,6,P,796,796,0.0821974390747625,1.0,0.9715318360275819,0.67246341992125,0.6773438658362908,0.8278773403331313,0.6899220611598467,0.7827652852094732,-0.05267190397075153,-0.05169949653331417,-0.0009724074374373639,1.0197150062514126,0.6055276381909548,0.6080402010050251,0.5891959798994975,0.3944723618090452,0.39195979899497485,0.0,0.0
0,RL,LR,t2-10,0,1,6,B,1101,1101,0.11369268897149938,1.0,0.9756981513276842,-0.09160167509292964,-0.09877108331626956,0.4455055524369877,0.4455405269446154,-0.15109384175104296,-0.0015518776933891726,-0.0014862692434727065,-6.560844991646656e-05,-0.516416356414905,0.48047229791099,0.4786557674841054,0.4677565849227975,0.51952770208901,0.5213442325158947,0.0,0.0
0,RL,LR,t2-10,0,1,6,V,7787,7787,0.8041098719537382,1.0,0.8631229039032081,-0.15052199427416965,-0.1630724733940846,0.39299660383423063,0.38229276126604256,-0.1891483738047272,-0.021931682212347797,-0.021690194748698988,-0.00024148746364880959,-5.340888308411645,0.4574290484140234,0.4535764736098626,0.38756902529857457,0.5425709515859767,0.5464235263901374,0.0,0.0
0,RL,LR,t2-10,0,1,7,P,949,949,0.0979966955803387,1.0,0.9785271590238409,0.5172038644431116,0.5260638777062252,0.7567006250038021,0.6325813714886402,0.6039668124045098,-0.046622586977104426,-0.04407369195774197,-0.00254889501936246,1.0183233143158559,0.5785036880927292,0.5806111696522656,0.5669125395152792,0.4214963119072708,0.41938883034773444,0.0,0.0
0,RL,LR,t2-10,0,1,7,B,895,895,0.09242048740190004,1.0,0.9714268821971419,-0.06035923269282738,-0.05272328673047631,0.4705372561938285,0.48480110732771237,-0.1158339806683772,-0.0003925002204763989,-0.00041776224086159897,2.526202038520037e-05,-0.4951524550476002,0.5094972067039106,0.5050279329608939,0.49050279329608937,0.49050279329608937,0.4949720670391061,0.0,0.0
0,RL,LR,t2-10,0,1,7,V,7840,7840,0.8095828170177612,1.0,0.863606087411218,-0.03646385399623781,-0.04859566725130343,0.45280818141720386,0.4427464693571478,-0.055931570674930736,-0.010857055673110598,-0.010131122936758753,-0.0007259327363518429,-5.214009552184492,0.4829081632653061,0.4753826530612245,0.4073979591836735,0.5170918367346938,0.5246173469387755,0.0,0.0
0,RL,LR,t2-10,0,1,8,P,1119,1119,0.11555142503097894,1.0,0.9751634941353844,0.5639902028244679,0.5642541374141944,0.7747522382388978,0.6173937537604366,0.7019934694375499,-0.04098833793859062,-0.04073328332784242,-0.00025505461074820776,1.0373613545980396,0.5567470956210903,0.5585344057193923,0.5352993744414656,0.44325290437890974,0.44146559428060766,0.0,0.0
0,RL,LR,t2-10,0,1,8,B,1064,1064,0.10987195373812474,1.0,0.9473548822263601,0.05108314960306333,0.04860772467178797,0.5113605952544424,0.5300911501842309,0.03289989771185791,0.0013250835475137738,0.0014361243571077806,-0.00011104080959400663,-0.5066475757266168,0.5347744360902256,0.5357142857142857,0.5093984962406015,0.46522556390977443,0.4642857142857143,0.0,0.0
0,RL,LR,t2-10,0,1,8,V,7501,7501,0.7745766212308963,1.0,0.8624886700650145,0.09126301511285294,0.09743644737927874,0.5206732905524364,0.5021153674160741,0.1683214675016756,0.006210682269777217,0.006115696086405075,9.498618337214233e-05,-4.765514448322401,0.5219304092787629,0.5336621783762165,0.44687375016664443,0.47806959072123717,0.4663378216237835,0.0,0.0
0,RL,LR,t2-10,0,1,9,P,1313,1313,0.1355844692275919,1.0,0.9767005779709624,0.5016226167754436,0.5032150279597523,0.7494321321603902,0.6287428373098292,0.6684791154026022,-0.04662508158443653,-0.04628622222673739,-0.0003388593576991564,1.1871480513339159,0.5902513328255903,0.5902513328255903,0.575019040365575,0.4097486671744098,0.4097486671744098,0.0,0.0
0,RL,LR,t2-10,0,1,9,B,976,976,0.10078479966955803,1.0,0.9402012267368254,-0.2154111460428008,-0.20946735987414078,0.3907225398058351,0.40761388997439596,-0.24990916250120718,-0.0025411985408401055,-0.002675824721497469,0.00013462618065736317,-0.4921119486719662,0.42725409836065575,0.4293032786885246,0.4098360655737705,0.5727459016393442,0.5706967213114754,0.0,0.0
0,RL,LR,t2-10,0,1,9,V,7395,7395,0.7636307311028501,1.0,0.8612139016379988,-0.1553710289010038,-0.1579613234805866,0.3960941943219813,0.385136007181043,-0.21138791511062435,-0.01849726585617206,-0.019191391641612283,0.0006941257854402224,-5.862033021973526,0.4517917511832319,0.4466531440162272,0.38025693035835023,0.5482082488167681,0.5533468559837729,0.0,0.0
0,RL,LR,t2-10,0,1,10,P,911,911,0.09407269723254853,1.0,0.961182935951799,0.579200884349903,0.5890072973544851,0.7924747407671336,0.6594570917858368,0.7039843080637828,-0.04512252014761937,-0.043603978692903514,-0.001518541454715851,0.7778522738985764,0.5773874862788145,0.58397365532382,0.5653128430296378,0.4226125137211855,0.41602634467618005,0.0,0.0
0,RL,LR,t2-10,0,1,10,B,1003,1003,0.10357290375877737,1.0,0.9418998659989598,-0.06859397914109372,-0.061711168685346846,0.4586731739556972,0.47978916538660893,-0.12612735216456958,-0.00030438341022225675,-0.00041770399822221697,0.00011332058799995967,-0.49488537361685536,0.48454636091724823,0.48255234297108673,0.45363908275174475,0.5154536390827518,0.5174476570289133,0.0,0.0
0,RL,LR,t2-10,0,1,10,V,7770,7770,0.8023543990086741,1.0,0.8685145223339731,-0.024370190732025985,-0.021695707436389988,0.4643728748434533,0.44462545715224033,-0.010925791264481394,-0.00829791657501283,-0.009395095362223807,0.001097178787210978,-4.567304467116122,0.4839124839124839,0.4911196911196911,0.4132561132561133,0.5160875160875161,0.5088803088803089,0.0,0.0
0,RL,LR,t2-10,0,1,11,P,893,893,0.09221396117306897,1.0,0.946676741302048,0.6090102364609232,0.623208181983616,0.7935484513968674,0.6542342384393712,0.7193101599908399,-0.05593346148190895,-0.053321437873054586,-0.002612023608854363,1.0835977458427104,0.5912653975363942,0.5979843225083986,0.5632698768197089,0.4087346024636058,0.40201567749160133,0.0,0.0
0,RL,LR,t2-10,0,1,11,B,1083,1083,0.11183395291201982,1.0,0.911387017090177,-0.12438986801931935,-0.1303033242339478,0.4238455717491859,0.4707367770718108,-0.14603998089551684,-0.0007208531790788099,-0.00058924811633444,-0.00013160506274436967,-0.5154787534914161,0.4792243767313019,0.47183748845798706,0.44136657433056325,0.5207756232686981,0.5281625115420129,0.0,0.0
0,RL,LR,t2-10,0,1,11,V,7708,7708,0.7959520859149112,1.0,0.8739370250768845,-0.0249004927468715,-0.022988871495665742,0.465898926552732,0.45191520452421885,-0.024977769732598624,-0.006809534713915313,-0.007356492992480476,0.0005469582785651622,-4.267344213142723,0.4915672029060716,0.49260508562532435,0.4260508562532434,0.5084327970939284,0.5073949143746757,0.0,0.0
0,RL,LR,t2-10,0,1,12,P,486,486,0.05018587360594796,1.0,0.9793058454145821,0.6689296356743638,0.6512765521134899,0.8249453461664765,0.6631875055281603,0.7536137780136505,-0.02877475428948674,-0.030692447111119358,0.0019176928216326173,1.2485073754038924,0.6296296296296297,0.6234567901234568,0.6193415637860082,0.37037037037037035,0.3765432098765432,0.0,0.0
0,RL,LR,t2-10,0,1,12,B,657,657,0.06784386617100371,1.0,0.9479990477870338,0.027845128604050137,0.026467599990327287,0.5057950403703914,0.5296888986940268,0.013713627350751692,0.0008826749534574491,0.0008630773553846462,1.9597598072803246e-05,-0.5498457537446871,0.5509893455098934,0.5449010654490106,0.5235920852359208,0.4490106544901065,0.4550989345509893,0.0,0.0
0,RL,LR,t2-10,0,1,12,V,8541,8541,0.8819702602230484,1.0,0.8745981786109879,0.031388022466656146,0.043170052440334485,0.49664350292875475,0.4949290060966877,0.03774609745689888,0.003718059912319096,0.0024602385940124287,0.001257821318306667,-4.858788431000057,0.4949069195644538,0.49631190727081137,0.43449244819107835,0.5050930804355462,0.5036880927291886,0.0,0.0
0,RL,LR,t2-10,0,1,13,P,777,777,0.08023543990086741,1.0,0.9897167051287147,0.5464326665429579,0.5464311784124328,0.7689874663734144,0.6297334582299519,0.6432667516418663,-0.042729100909660665,-0.04278977921655935,6.067830689868414e-05,1.0619614464678022,0.5945945945945946,0.5958815958815958,0.592020592020592,0.40540540540540543,0.4041184041184041,0.0,0.0
0,RL,LR,t2-10,0,1,13,B,868,868,0.08963238331268071,1.0,0.9793054159786423,0.08340163210459939,0.0816653802416387,0.5352727101295229,0.555319334753652,0.09315876419907193,0.00192868063280927,0.001972908042550991,-4.422740974172219e-05,-0.5059242473467738,0.5380184331797235,0.5368663594470046,0.5264976958525346,0.4619815668202765,0.4631336405529954,0.0,0.0
0,RL,LR,t2-10,0,1,13,V,8039,8039,0.8301321767864519,1.0,0.8644948473478721,0.062376850889596006,0.05962530066838756,0.5021949912277665,0.4867373731031629,0.07743826849238204,0.0022280718451407775,0.0024683129487166194,-0.0002402411035758418,-5.544260828208011,0.5091429282249036,0.5055355143674587,0.4369946510760045,0.4908570717750964,0.49446448563254136,0.0,0.0
0,RL,LR,t2-10,0,1,14,P,763,763,0.07878975629904998,1.0,0.9902149803875053,0.58031365201604,0.5777609246911033,0.7879591597039527,0.6549349760358576,0.7354063754954199,-0.04678547721808602,-0.04749204012107151,0.0007065629029854823,1.1278907836323409,0.5884665792922673,0.5884665792922673,0.580602883355177,0.41153342070773263,0.41153342070773263,0.0,0.0
0,RL,LR,t2-10,0,1,14,B,749,749,0.07734407269723255,1.0,0.9685486422849512,0.004802216396283015,-0.0035030651268468174,0.49114611757236004,0.5204917303681985,-0.01387027475297665,0.0008269174088512507,0.0009455317396064811,-0.00011861433075523058,-0.5267782883841226,0.5246995994659546,0.520694259012016,0.5020026702269693,0.4753004005340454,0.47930574098798395,0.0,0.0
0,RL,LR,t2-10,0,1,14,V,8172,8172,0.8438661710037175,1.0,0.8673206186584581,0.011850420002618873,0.004944473089503701,0.47017716581969143,0.46551693508203923,0.026736828082819256,-0.0043254503632868665,-0.004147483597014953,-0.0001779667662719143,-5.5583746696554375,0.5009789525208027,0.5031815956926089,0.42951541850220265,0.49902104747919723,0.4968184043073911,0.0,0.0
0,RL,LR,t2-10,0,1,15,P,1665,1665,0.17193308550185873,1.0,0.969435419310645,0.5666416349198886,0.567013629510991,0.7779703033037596,0.6745212022177738,0.7089669136706572,-0.06460143006406688,-0.06389413010171455,-0.0007072999623523419,0.9650321709929378,0.6078078078078079,0.609009009009009,0.5927927927927928,0.3921921921921922,0.390990990990991,0.0,0.0
0,RL,LR,t2-10,0,1,15,B,1000,1000,0.10326311441553077,1.0,0.942181193694571,-0.3034240386556253,-0.30678910094827017,0.33427552636886126,0.36010113834876295,-0.4128028699862175,-0.0030394534783001565,-0.002964739692711991,-7.471378558816475e-05,-0.480835944814909,0.42,0.416,0.382,0.58,0.584,0.0,0.0
0,RL,LR,t2-10,0,1,15,V,7019,7019,0.7248038000826105,1.0,0.8565935164463917,-0.2314119293355382,-0.2519875032881008,0.34322738614457676,0.3321439296938959,-0.2957067338295994,-0.024205929441565428,-0.023716829158828952,-0.0004891002827364752,-4.7569189386174155,0.43083060264995016,0.4247043738424277,0.34762786721755234,0.5691693973500499,0.5752956261575723,0.0,0.0
0,RL,LR,t2-10,0,1,16,P,920,920,0.09500206526228831,1.0,0.9693840739782423,0.5098874946649419,0.5097449761771763,0.7488322645340842,0.6817896636685091,0.6596627447919481,-0.06108878125420009,-0.061017805850834224,-7.097540336585805e-05,1.2444062318952176,0.6086956521739131,0.6086956521739131,0.5869565217391305,0.391304347826087,0.391304347826087,0.0,0.0
0,RL,LR,t2-10,0,1,16,B,1033,1033,0.10667079719124328,1.0,0.9622801032094679,-0.33130641063613253,-0.3219896840228421,0.32788861877815195,0.35496250813103847,-0.45498335270426354,-0.0031875528008957895,-0.003316163630495221,0.00012861082959943164,-0.5290460705049214,0.39399806389157793,0.3998063891577928,0.38044530493707646,0.6060019361084221,0.6001936108422071,0.0,0.0
0,RL,LR,t2-10,0,1,16,V,7731,7731,0.7983271375464684,1.0,0.8644227608470642,-0.19303070226833308,-0.19262975535931418,0.37282801346009814,0.34759407345242505,-0.26223146148670423,-0.022366926033737827,-0.023358908117042086,0.0009919820833042565,-5.581369991282227,0.4282757728625016,0.4352606389859009,0.3545466304488423,0.5717242271374984,0.564739361014099,0.0,0.0
0,RL,LR,t2-10,0,1,17,P,1383,1383,0.14281288723667906,1.0,0.9743325219208689,0.417102134218187,0.4182344287758814,0.7051290245030596,0.5901891479248573,0.5575739548688629,-0.04809179707799371,-0.04759622428753343,-0.0004955727904602806,1.195822250175225,0.5582067968185105,0.556760665220535,0.5437454808387563,0.4417932031814895,0.4432393347794649,0.0,0.0
0,RL,LR,t2-10,0,1,17,B,1050,1050,0.10842627013630732,1.0,0.9552770409312213,0.04492687831244019,0.04129743786580386,0.5149744422255043,0.565531571529723,0.03913932285562276,0.0030305482618826975,0.003119343481304236,-8.879521942153851e-05,-0.4884058379478724,0.5571428571428572,0.5552380952380952,0.5342857142857143,0.44285714285714284,0.44476190476190475,0.0,0.0
0,RL,LR,t2-10,0,1,17,V,7251,7251,0.7487608426270136,1.0,0.8575614795186419,-0.01740549534100341,-0.02021120664059495,0.4616093608822021,0.4458344972368716,-0.0326834654587741,-0.008350535630529567,-0.008182083104624756,-0.00016845252590480883,-5.127348621359732,0.47745138601572196,0.482829954489036,0.4031168114742794,0.522548613984278,0.517170045510964,0.0,0.0
0,RL,LR,t2-10,0,1,18,P,855,855,0.08828996282527882,1.0,0.9636077878828105,0.5369969022744626,0.5541594507119677,0.7715338892234307,0.5988484892831019,0.6606834125792069,-0.04129611377872474,-0.03896685435856124,-0.002329259420163498,1.0447277942009234,0.5766081871345029,0.583625730994152,0.5590643274853802,0.4233918128654971,0.41637426900584795,0.0,0.0
0,RL,LR,t2-10,0,1,18,B,925,925,0.09551838083436597,1.0,0.9332931411024535,0.1200789215461353,0.11802804051451869,0.549880773558516,0.5754909416959294,0.1318520239115162,0.003306826498306035,0.0034521807270668707,-0.00014535422876083462,-0.5130363153020264,0.5556756756756757,0.547027027027027,0.5124324324324324,0.44432432432432434,0.45297297297297295,0.0,0.0
0,RL,LR,t2-10,0,1,18,V,7904,7904,0.8161916563403552,1.0,0.8706402131356837,0.09144111368109964,0.09221306255963464,0.5210795026905174,0.5134436336338652,0.11716330854154637,0.011584153314360688,0.011349507089757255,0.00023464622460343628,-5.443129377314724,0.5096153846153846,0.49974696356275305,0.4354757085020243,0.49038461538461536,0.500253036437247,0.0,0.0
0,RL,LR,t2-10,0,1,19,P,993,993,0.10254027261462206,1.0,0.9459024950477576,0.613120468392632,0.6167228059510206,0.7926443624621642,0.6574444996836538,0.6657765850616691,-0.06889818493603682,-0.06878491079484417,-0.00011327414119264636,1.2463562111832616,0.6022155085599195,0.5991943605236657,0.5639476334340383,0.39778449144008055,0.40080563947633435,0.0,0.0
0,RL,LR,t2-10,0,1,19,B,961,961,0.09923585295332507,1.0,0.9187977955640171,0.007966998934954821,0.014473763734360936,0.4953929775151885,0.5373747923022975,0.05267693288280354,0.0017571059968901665,0.0017953820345317797,-3.827603764161367e-05,-0.5192715384474078,0.5317377731529657,0.5244536940686785,0.4890738813735692,0.46826222684703434,0.4755463059313215,0.0,0.0
0,RL,LR,t2-10,0,1,19,V,7730,7730,0.7982238744320529,1.0,0.8727652263472927,0.04425795054038452,0.04436450260798704,0.5003654042911768,0.49044289926328694,0.0778147912586334,0.002881189805383532,0.0026123301778577857,0.00026885962752574614,-4.670208279348416,0.503751617076326,0.508150064683053,0.4385510996119017,0.496248382923674,0.491849935316947,0.0,0.0
0,RL,LR,t2-10,0,1,20,P,1419,1419,0.14653035935563816,1.0,0.9814715136621047,0.5694401997896607,0.5649101013001362,0.7781009084435416,0.6224083786874071,0.7040218166144205,-0.07231262775859137,-0.07368180170056411,0.0013691739419727528,0.9940225787636766,0.5673009161381254,0.5651867512332629,0.5553206483439042,0.43269908386187456,0.43481324876673716,0.0,0.0
0,RL,LR,t2-10,0,1,20,B,1258,1258,0.1299049979347377,1.0,0.9601931964627496,-0.029674049208503663,-0.027750315812952467,0.4785789175775659,0.522629628623062,-0.015925849594851875,0.0014278944891991962,0.0014785405519316707,-5.064606273247465e-05,-0.4866438831823658,0.527027027027027,0.5238473767885533,0.5047694753577107,0.47297297297297297,0.47615262321144675,0.0,0.0
0,RL,LR,t2-10,0,1,20,V,7007,7007,0.7235646427096242,1.0,0.8517325445622023,-0.006230990580783989,0.00014507565514846043,0.472557708397629,0.46031113215985675,0.009423599309654064,-0.004745075602439927,-0.006109492703598104,0.0013644171011581775,-4.938111758865678,0.4946482089339232,0.49407735122020835,0.42143570714999284,0.5053517910660767,0.5059226487797917,0.0,0.0
0,RL,LR,t2-10,0,1,21,P,1587,1587,0.16387856257744735,1.0,0.9769587532295642,0.5816172250267392,0.5809098673574378,0.7853887910169883,0.6580053737109361,0.6971070880187296,-0.08695296889016489,-0.08694835247206782,-4.6164180970739115e-06,0.9270104916058494,0.6042848141146818,0.6068052930056711,0.5897920604914934,0.39571518588531823,0.3931947069943289,0.0,0.0
0,RL,LR,t2-10,0,1,21,B,1369,1369,0.14136720363486163,1.0,0.9393727793319445,-0.1403407486604442,-0.15538619428489553,0.4127606115050902,0.4452172274553893,-0.21790282646643858,-0.001950756514014539,-0.0016977433252647494,-0.00025301318874978946,-0.4908489396836199,0.48575602629656683,0.47406866325785246,0.44558071585098613,0.5142439737034331,0.5259313367421475,0.0,0.0
0,RL,LR,t2-10,0,1,21,V,6728,6728,0.6947542337876911,1.0,0.8520044861033393,-0.0365570900363415,-0.039264113289700094,0.45314093463870453,0.43843228877180956,-0.03908477629552847,-0.007939004929968733,-0.007699756944530486,-0.00023924798543824917,-4.494629760483153,0.4843935790725327,0.4879607609988109,0.4102259215219976,0.5156064209274673,0.5120392390011891,0.0,0.0
0,RL,LR,t2-10,0,1,22,P,1229,1229,0.1269103676166873,1.0,0.9797037545087588,0.5925772949893766,0.5990261815828047,0.7864701177844511,0.6767186350924758,0.6864168192950175,-0.06663274428147577,-0.06521532852523959,-0.0014174157562361653,1.3025997464641768,0.596419853539463,0.597233523189585,0.5866558177379984,0.403580146460537,0.402766476810415,0.0,0.0
0,RL,LR,t2-10,0,1,22,B,1063,1063,0.10976869062370921,1.0,0.9463565260487804,-0.064258127768527,-0.08921713970328901,0.4509151078127268,0.48683202972128414,-0.03840650844415943,-0.0002848485785225204,0.0001303499111901515,-0.0004151984897126721,-0.5183704683298324,0.5192850423330198,0.5117591721542804,0.48824082784571965,0.48071495766698025,0.48824082784571965,0.0,0.0
0,RL,LR,t2-10,0,1,22,V,7392,7392,0.7633209417596035,1.0,0.8602121424922753,-0.05985160037433919,-0.06985337262661558,0.4380870348974047,0.4252373047161984,-0.0901971889622353,-0.011533323974398818,-0.010734997599409364,-0.0007983263749894525,-4.841024430629417,0.48660714285714285,0.4818722943722944,0.41179653679653677,0.5133928571428571,0.5181277056277056,0.0,0.0
0,RL,LR,t2-10,0,1,23,P,1299,1299,0.13413878562577447,1.0,0.9518993835731581,0.5992708616815606,0.5948378536203219,0.7926551789192373,0.6523593040630981,0.719188319670238,-0.07803428800312194,-0.08030014720003757,0.0022658591969156117,1.1710513572992614,0.6043110084680523,0.6020015396458814,0.5796766743648961,0.39568899153194764,0.39799846035411857,0.0,0.0
0,RL,LR,t2-10,0,1,23,B,1284,1284,0.1325898389095415,1.0,0.9139315634561934,0.06578812815393212,0.06897720970005433,0.5208895723957891,0.5544269147197354,0.1329287147459843,0.003254937412637723,0.0034041247740782036,-0.00014918736144048112,-0.49804118402043457,0.5514018691588785,0.5498442367601246,0.5124610591900312,0.4485981308411215,0.4501557632398754,0.0,0.0
0,RL,LR,t2-10,0,1,23,V,7101,7101,0.733271375464684,1.0,0.8673025816145236,0.058074869735332296,0.06448648412178162,0.5053756730623862,0.4973091874822797,0.08664975986145736,0.005769444399000029,0.00529138402129502,0.00047806037770500794,-4.7921969088164476,0.5030277425714688,0.5103506548373469,0.43923391071680046,0.4969722574285312,0.4896493451626531,0.0,0.0
0,RL,LR,t2-10,0,1,24,P,946,946,0.09768690623709211,1.0,0.9820453287576905,0.5506310710170732,0.5527615695802715,0.7699371088764327,0.6221188320923894,0.690565011584661,-0.0418076587181789,-0.0417064202953221,-0.00010123842285680369,1.1204450495883784,0.5739957716701902,0.5750528541226215,0.5687103594080338,0.4260042283298097,0.4249471458773784,0.0,0.0
