seed,env,act,window,step,layer,unit,n,n_active,occupancy,active_fraction,p_old,C,S,cert_mass,cert_force_mass,C_expected,F,F_switch,F_residual,zmean,f_support,f_suppress,f_cert,f_new_support,f_amplify,f_support_neutral,f_suppress_neutral,occupancy_P,occupancy_B,occupancy_V
0,RL,LR,t2-10,0,1,10,9684,9684,1.0,1.0,0.8848328230879818,0.08466287597293651,0.09089252383765542,0.525047956758069,0.5494410601604027,0.12129750718158132,-0.05372482013285445,-0.05341677805334954,-0.00030804207950491325,-3.6426788845217235,0.49277158199091287,0.4989673688558447,0.43174308137133416,0.5072284180090871,0.5010326311441553,0.0,0.0,0.09407269723254853,0.10357290375877737,0.8023543990086741
0,RL,LR,t2-10,0,1,11,9684,9684,1.0,1.0,0.8848328230879818,0.14287509686975602,0.15194604417622853,0.5547604794377439,0.5597198676880121,0.19253542695636539,-0.06346384937490307,-0.06126717898186951,-0.00219667039303357,-3.3543267139506168,0.4993804213135068,0.5,0.44041718298223875,0.5006195786864932,0.5,0.0,0.0,0.09221396117306897,0.11183395291201982,0.7959520859149112
0,RL,LR,t2-10,0,1,12,9684,9684,1.0,1.0,0.8848328230879818,0.14302554043691196,0.15284993227707624,0.5560041037089077,0.5595622632961766,0.16495888209988427,-0.024174019423710197,-0.027369131161722283,0.0031951117380120877,-4.259953125251492,0.5054729450640232,0.5059892606361008,0.44981412639405205,0.4945270549359769,0.4940107393638992,0.0,0.0,0.05018587360594796,0.06784386617100371,0.8819702602230484
0,RL,LR,t2-10,0,1,13,9684,9684,1.0,1.0,0.8848328230879818,0.15989246315169917,0.16115769685965753,0.5580279912222196,0.5615056586763081,0.19618318819780606,-0.03857234843171062,-0.038348558225291735,-0.00022379020641887987,-4.562609562242433,0.5185873605947955,0.5155927302767451,0.45745559686080134,0.48141263940520446,0.4844072697232549,0.0,0.0,0.08023543990086741,0.08963238331268071,0.8301321767864519
0,RL,LR,t2-10,0,1,14,9684,9684,1.0,1.0,0.8848328230879817,0.11543367638031661,0.11292288067585578,0.5302816673675051,0.5530619261721733,0.15892917763267048,-0.05028401017252163,-0.05069399197847998,0.0004099818059583373,-4.642401287743956,0.5097067327550598,0.5112556794712928,0.44702602230483274,0.4902932672449401,0.48874432052870714,0.0,0.0,0.07878975629904998,0.07734407269723255,0.8438661710037175
0,RL,LR,t2-10,0,1,15,9684,9684,1.0,1.0,0.8848328230879821,0.03557580286199376,0.02947108792704369,0.49283146766902897,0.5548159904720557,0.06065444106306558,-0.09184681298393248,-0.09057569895325548,-0.0012711140306769818,-3.3315645818119894,0.4601404378356051,0.4554935976869062,0.3933292028087567,0.5398595621643949,0.5445064023130938,0.0,0.0,0.17193308550185873,0.10326311441553077,0.7248038000826105
0,RL,LR,t2-10,0,1,16,9684,9684,1.0,1.0,0.8848328230879818,0.031586241858487796,0.03742655825611973,0.49619079346789835,0.5551657179371141,0.033078334758693664,-0.0866432600888337,-0.08769287759837154,0.00104961750953783,-4.393971732764445,0.44175960346964066,0.4479553903345725,0.37938868236266005,0.5582403965303594,0.5520446096654275,0.0,0.0,0.09500206526228831,0.10667079719124328,0.7983271375464684
0,RL,LR,t2-10,0,1,17,9684,9684,1.0,1.0,0.8848328230879818,0.12394323741423288,0.12613657532921702,0.5431089323876735,0.5422594646825398,0.1615756905080695,-0.05341178444664058,-0.05265896391085395,-0.0007528205357866279,-3.7213350693238696,0.4976249483684428,0.5012391573729864,0.43742255266418834,0.5023750516315572,0.49876084262701365,0.0,0.0,0.14281288723667906,0.10842627013630732,0.7487608426270136
0,RL,LR,t2-10,0,1,18,9684,9684,1.0,1.0,0.8848328230879818,0.18003609889090233,0.18594452489880464,0.5720296653346519,0.5595038808744734,0.231025201888587,-0.026405133966058016,-0.024165166541737115,-0.0022399674243208964,-4.3994022021796955,0.5199297810821975,0.511668731928955,0.4537381247418422,0.48007021891780255,0.48833126807104504,0.0,0.0,0.08828996282527882,0.09551838083436597,0.8161916563403552
0,RL,LR,t2-10,0,1,19,9684,9684,1.0,1.0,0.8848328230879818,0.22229867188356947,0.22705644126076227,0.5937694197077538,0.586689223939626,0.27028339125787904,-0.06425988913376313,-0.0643771985824546,0.00011730944869148612,-3.651600395508699,0.5166253614209004,0.5191036761668731,0.45642296571664603,0.48337463857909957,0.4808963238331268,0.0,0.0,0.10254027261462206,0.09923585295332507,0.7982238744320529
0,RL,LR,t2-10,0,1,20,9684,9684,1.0,1.0,0.8848328230879818,0.1852478618723733,0.19331770704106557,0.5773276957121548,0.5674063345161409,0.2646887016620388,-0.07562980887183211,-0.07831275385223053,0.0026829449803984556,-3.490606057429736,0.5095002065262288,0.508364312267658,0.45187938868236266,0.49049979347377115,0.491635687732342,0.0,0.0,0.14653035935563816,0.1299049979347377,0.7235646427096242
0,RL,LR,t2-10,0,1,21,9684,9684,1.0,1.0,0.8848328230879818,0.1967143227544314,0.20091694785283326,0.5821049677837801,0.5878474405576902,0.25026827346532715,-0.09684273033414817,-0.09634585274186305,-0.0004968775922851125,-3.040135850555457,0.5042337876910368,0.5054729450640232,0.4446509706732755,0.49576621230896323,0.4945270549359769,0.0,0.0,0.16387856257744735,0.14136720363486163,0.6947542337876911
0,RL,LR,t2-10,0,1,22,9684,9684,1.0,1.0,0.8848328230879818,0.17499795881378719,0.17770583321526867,0.5672948796348287,0.5796626135772791,0.2065144122496469,-0.07845091683439712,-0.07581997621345882,-0.0026309406209382895,-3.5868427623546872,0.5041305245766212,0.49979347377116895,0.4423791821561338,0.4958694754233788,0.5002065262288311,0.0,0.0,0.1269103676166873,0.10976869062370921,0.7633209417596035
0,RL,LR,t2-10,0,1,23,9684,9684,1.0,1.0,0.8848328230879818,0.2354342350309468,0.24134901625510402,0.6013349460602176,0.5928868159942428,0.29837405161303016,-0.06900990619148419,-0.07160463840466434,0.0025947322131801387,-3.4229326122114925,0.5230276745146634,0.5278810408921933,0.4677819083023544,0.47697232548533663,0.4721189591078067,0.0,0.0,0.13413878562577447,0.1325898389095415,0.733271375464684
0,RL,LR,t2-10,0,1,24,9684,9684,1.0,1.0,0.8848328230879818,0.11123175258469947,0.11247800535108017,0.5370148053605444,0.5420867730138496,0.14352301767325276,-0.05096788015612539,-0.05076376026166336,-0.00020411989446202423,-4.303577302408985,0.4970053696819496,0.49783147459727384,0.43804213135068154,0.5029946303180504,0.5021685254027262,0.0,0.0,0.09768690623709211,0.08539859562164395,0.8169144981412639
0,RL,LR,t2-10,0,1,25,9684,9684,1.0,1.0,0.8848328230879818,0.21162924583671366,0.21787182706337363,0.5935211218585638,0.571661264159915,0.2615967296223212,-0.0307857102493578,-0.030443859205065954,-0.000341851044291833,-4.043156376509278,0.5204460966542751,0.5135274679884345,0.46303180503923996,0.4795539033457249,0.4864725320115655,0.0,0.0,0.07992565055762081,0.1006815365551425,0.8193928128872366
0,RL,LR,t2-10,0,1,26,9684,9684,1.0,1.0,0.8848328230879818,0.2588035187433932,0.25686985698696857,0.6107650467203156,0.5819459023101978,0.3211834419082782,-0.054825178609142294,-0.05560702109917344,0.0007818424900311647,-3.1997664289035654,0.5320115654688146,0.5287071458075175,0.4667492771581991,0.46798843453118544,0.47129285419248246,0.0,0.0,0.12959520859149112,0.12123089632383313,0.7491738950846758
0,RL,LR,t2-10,0,1,27,9684,9684,1.0,1.0,0.8848328230879818,-0.005999790836744709,-0.002763858695571516,0.47770886468530577,0.4992975168796442,-0.010834143291302393,-0.04031729289684186,-0.04112189939666873,0.0008046064998268726,-5.057288614783261,0.46964064436183395,0.46995043370508055,0.41191656340355226,0.530359355638166,0.5300495662949195,0.0,0.0,0.04099545642296572,0.07424617926476662,0.8847583643122676
0,RL,LR,t2-10,0,1,28,9684,9684,1.0,1.0,0.8848328230879818,0.2060600091013787,0.19922013704622551,0.5835102241026997,0.5832016384567682,0.25542666946824166,-0.043751203952754676,-0.04086071955709648,-0.002890484395658198,-4.046318023346604,0.530152829409335,0.5246798843453119,0.4714993804213135,0.469847170590665,0.4753201156546881,0.0,0.0,0.0647459727385378,0.0942792234613796,0.8409748038000826
0,RL,LR,t2-10,0,1,29,9684,9684,1.0,1.0,0.8848328230879821,0.15738475001271374,0.16024880534170752,0.5591023298545855,0.5509029891456997,0.19940270433431298,-0.03495080929335155,-0.03394761718469745,-0.0010031921086540985,-4.3300876865732425,0.5057827344072697,0.506815365551425,0.4437216026435357,0.49421726559273027,0.49318463444857497,0.0,0.0,0.0701156546881454,0.07465923172242875,0.8552251135894259
0,RL,LR,t2-10,0,1,30,9684,9684,1.0,1.0,0.8848328230879818,0.1390388231115277,0.1320866126964998,0.5493911697879089,0.5581044786155367,0.16720835082520963,-0.05145714109503878,-0.05016517024531506,-0.0012919708497237262,-3.442394875007688,0.505059892606361,0.5002065262288311,0.4406237092110698,0.494940107393639,0.49979347377116895,0.0,0.0,0.10047501032631144,0.10708384964890541,0.7924411400247832
0,RL,LR,t2-10,0,1,31,9684,9684,1.0,1.0,0.8848328230879821,0.21179532407164278,0.20675007842229207,0.5847214239787457,0.5707545850459997,0.27096051631463314,-0.02080017147844066,-0.020290378982711136,-0.0005097924957295305,-4.37254417819222,0.5292234613795952,0.5247831474597274,0.46933085501858735,0.4707765386204048,0.4752168525402726,0.0,0.0,0.07631144155307724,0.09551838083436597,0.8281701776125568
0,RL,LR,t2-10,0,1,32,9684,9684,1.0,1.0,0.8848328230879818,0.052706492196692156,0.05456234741728829,0.5068295213182268,0.5406830193400142,0.09518548169205805,-0.06843482952757018,-0.06932954106470524,0.0008947115371350444,-3.584329193977367,0.4792441140024783,0.4685047501032631,0.41026435357290375,0.5207558859975217,0.5314952498967369,0.0,0.0,0.1187525815778604,0.12577447335811648,0.7554729450640232
0,RL,LR,t2-10,0,1,33,9684,9684,1.0,1.0,0.8848328230879818,0.30065592347611403,0.3044389550936331,0.6287144141063918,0.5839722388020531,0.37410735300511744,0.00616159339899731,0.005627415365279204,0.0005341780337181094,-4.251852819759209,0.5631970260223048,0.5640231309376291,0.5023750516315572,0.4368029739776952,0.43597686906237093,0.0,0.0,0.0768277571251549,0.08581164807930607,0.837360594795539
0,RL,LR,t2-10,0,1,34,9684,9684,1.0,1.0,0.8848328230879818,0.059388785224389944,0.053064165975942434,0.5111167952241554,0.5566665639080405,0.0782779411718581,-0.0943386676320815,-0.09356734539348617,-0.0007713222385953239,-4.02687417727486,0.4855431639818257,0.47728211482858324,0.41790582403965304,0.5144568360181743,0.5227178851714168,0.0,0.0,0.14343246592317224,0.08581164807930607,0.7707558859975217
0,RL,LR,t2-10,0,1,35,9684,9684,1.0,1.0,0.8848328230879818,0.14813090208492175,0.15294219531578288,0.5594542857157875,0.5566474456632653,0.2032006750613143,-0.0544529221183838,-0.05368147993576078,-0.0007714421826230163,-3.4347518407753803,0.5023750516315572,0.5018587360594795,0.4476456009913259,0.4976249483684428,0.49814126394052044,0.0,0.0,0.11090458488228006,0.09975216852540272,0.7893432465923172
0,RL,LR,t2-10,0,1,36,9684,9684,1.0,1.0,0.8848328230879818,0.07186149132144967,0.0654032915546903,0.5143331177791529,0.5399615145519064,0.08987538794816353,-0.04991901097611683,-0.04933166711673136,-0.0005873438593854593,-4.175138608304857,0.49948368442792235,0.49049979347377115,0.43308550185873607,0.5005163155720777,0.5095002065262288,0.0,0.0,0.08952912019826519,0.09180090871540686,0.818669971086328
0,RL,LR,t2-10,0,1,37,9684,9684,1.0,1.0,0.8848328230879818,-0.08806523842872396,-0.09859578303190099,0.43453444099100197,0.49986681952164885,-0.10905236178039503,-0.06460973934394432,-0.06387917631348768,-0.0007305630304566402,-5.02296699034527,0.45983064849235855,0.4549772821148286,0.40272614622057,0.5401693515076414,0.5450227178851714,0.0,0.0,0.06113176373399422,0.06412639405204461,0.8747418422139611
0,RL,LR,t2-10,0,1,38,9684,9684,1.0,1.0,0.8848328230879818,0.16921087765289597,0.1758690143284034,0.5669742838422565,0.5730682199571019,0.22660152091601884,-0.08813772121663763,-0.08943356575204763,0.0012958445354100164,-3.762921654782135,0.5017554729450641,0.49876084262701365,0.4444444444444444,0.498244527054936,0.5012391573729864,0.0,0.0,0.12732342007434944,0.11668731928954977,0.7559892606361008
0,RL,LR,t2-10,0,1,39,9684,9684,1.0,1.0,0.8848328230879818,0.09333977655193053,0.1010310567645188,0.5293372766450403,0.5838137258751743,0.09194785846851383,-0.0849506582136012,-0.08316291819416106,-0.0017877400194401558,-4.490733829297611,0.4876084262701363,0.4861627426683189,0.4249277158199091,0.5123915737298637,0.5138372573316812,0.0,0.0,0.08075175547294507,0.12505163155720778,0.7941966129698471
0,RL,LR,t2-10,0,1,40,9684,9684,1.0,1.0,0.8848328230879818,0.24687448179218438,0.24793801202495697,0.5964372435498269,0.5796833625177537,0.31358190370988603,-0.035546016246073765,-0.03983431737615528,0.004288301130081537,-3.8569921082218173,0.5431639818256918,0.5482238744320529,0.47790169351507644,0.45683601817430813,0.4517761255679471,0.0,0.0,0.1127633209417596,0.10563816604708798,0.7815985130111525
0,RL,LR,t2-10,0,1,41,9684,9684,1.0,1.0,0.8848328230879818,0.10206031612820111,0.11195546973350495,0.5351738110835115,0.5593638042918987,0.13050990444485133,-0.06680396984248253,-0.06799668910526953,0.001192719262786994,-4.174256089695248,0.49979347377116895,0.5020652622883106,0.43948781495249895,0.5002065262288311,0.4979347377116894,0.0,0.0,0.07486575795125981,0.0899421726559273,0.8351920693928129
0,RL,LR,t2-10,0,1,42,9684,9684,1.0,1.0,0.8848328230879821,0.24681993878738231,0.2532360125931507,0.6027061350134878,0.5769456027901134,0.3316958492121658,-0.04216361152831454,-0.040366540413694516,-0.0017970711146200013,-3.404843805761497,0.5347996695580338,0.5366584056175134,0.47098306484923586,0.4652003304419661,0.46334159438248657,0.0,0.0,0.10315985130111524,0.12463857909954565,0.7722015695993392
0,RL,LR,t2-10,0,1,43,9684,9684,1.0,1.0,0.8848328230879817,0.003592827954934398,0.0022842559822049,0.48167442202904426,0.5265387937247787,-0.01790855419884542,-0.06080537435182791,-0.06134867775189654,0.0005433034000686493,-3.823542478146134,0.4653035935563817,0.46055349029326725,0.40747624948368444,0.5346964064436184,0.5394465097067328,0.0,0.0,0.08477901693515076,0.08353985956216439,0.8316811235026849
0,RL,LR,t2-10,0,1,44,9684,9684,1.0,1.0,0.8848328230879818,0.18384204889291703,0.18793237477911343,0.5761500458495635,0.5676175328529662,0.23890845594618335,-0.07324434956165764,-0.07406449695842561,0.0008201473967679713,-3.3950695008413327,0.4989673688558447,0.4996902106567534,0.4416563403552251,0.5010326311441553,0.5003097893432465,0.0,0.0,0.142606361007848,0.10708384964890541,0.7503097893432465
0,RL,LR,t2-10,0,1,45,9684,9684,1.0,1.0,0.8848328230879818,0.1390175923608876,0.13744847271292174,0.5500737893832425,0.5420237485759953,0.1843731285518165,-0.024298874626829663,-0.024525605346417075,0.00022673071958741577,-4.188918737449753,0.5201363073110284,0.510326311441553,0.4503304419661297,0.4798636926889715,0.4896736885584469,0.0,0.0,0.12546468401486988,0.11183395291201982,0.7627013630731103
0,RL,LR,t2-10,0,1,46,9684,9684,1.0,1.0,0.8848328230879818,0.0608326210523235,0.06206066170806181,0.5130695622877308,0.5324513131590171,0.0800912831454553,-0.041066470046684046,-0.041967828227410756,0.000901358180726708,-4.972173864819822,0.4992771581990913,0.49359768690623707,0.44010739363899215,0.5007228418009088,0.5064023130937629,0.0,0.0,0.08178438661710037,0.06660470879801735,0.8516109045848823
0,RL,LR,t2-10,0,1,47,9684,9684,1.0,1.0,0.8848328230879818,0.17017259842109847,0.1797082813839191,0.5669990900863666,0.5648418751595553,0.18444631536117784,-0.03029578664083719,-0.02970243549851936,-0.0005933511423178272,-4.398797150963015,0.5263320941759604,0.5275712515489467,0.46406443618339527,0.47366790582403967,0.47242874845105326,0.0,0.0,0.05885997521685254,0.07476249483684427,0.8663775299463031
0,RL,LR,t2-10,0,1,48,9684,9684,1.0,1.0,0.8848328230879818,0.20261256669668956,0.20974419830072297,0.5830448728661366,0.5764263081467402,0.2711412864174471,-0.06424096297113174,-0.06416134033424332,-7.962263688840933e-05,-3.6638827346423217,0.5122883106154482,0.518690623709211,0.45043370508054525,0.48771168938455184,0.4813093762907889,0.0,0.0,0.11482858323007022,0.09304006608839323,0.7921313506815365
0,RL,LR,t2-10,0,1,49,9684,9684,1.0,1.0,0.8848328230879818,0.10898370450256849,0.1034911637082927,0.5327797726783888,0.5596428239290271,0.14016594594310539,-0.09988568096591066,-0.09985791029968685,-2.7770666223813784e-05,-4.350744628829746,0.48110285006195785,0.47769516728624534,0.41893845518380834,0.5188971499380421,0.5223048327137546,0.0,0.0,0.10357290375877737,0.08849648905410987,0.8079306071871127
0,RL,LR,t2-10,0,1,50,9684,9684,1.0,1.0,0.8848328230879821,0.11604739762212879,0.11792249582036993,0.5432084038408506,0.5430383755190953,0.15739937611527563,-0.03951224104612233,-0.040532033815509655,0.0010197927693873223,-3.9871462214882034,0.5111524163568774,0.5088806278397356,0.44217265592730276,0.4888475836431227,0.49111937216026436,0.0,0.0,0.0778603882693102,0.09892606361007848,0.8232135481206113
0,RL,LR,t2-10,0,1,51,9684,9684,1.0,1.0,0.8848328230879818,0.08278757249644081,0.0859126950730817,0.5185779522775483,0.5574966231678778,0.10862977626915399,-0.07352197955745345,-0.07485232334549284,0.0013303437880394264,-4.426848275397552,0.4950433705080545,0.49287484510532836,0.43102023957042546,0.5049566294919455,0.5071251548946716,0.0,0.0,0.07775712515489468,0.10057827344072698,0.8216646014043784
0,RL,LR,t2-10,0,1,52,9684,9684,1.0,1.0,0.8848328230879818,0.12963673561171235,0.13780050895232934,0.5484957896696824,0.5635451562721868,0.1685818662503873,-0.06754813980405676,-0.06986781017401106,0.0023196703699542767,-3.4148963440045885,0.49287484510532836,0.4959727385377943,0.4343246592317224,0.5071251548946716,0.5040272614622057,0.0,0.0,0.0818876497315159,0.1187525815778604,0.7993597686906238
0,RL,LR,t2-10,0,1,53,9684,9684,1.0,1.0,0.8848328230879818,0.09674303352754814,0.10131414987469849,0.5317607822309397,0.5577012595544673,0.15393297571182402,-0.06229135792418667,-0.061348706098231225,-0.0009426518259554287,-4.429082577591534,0.49080958281701775,0.4922552664188352,0.4325691862866584,0.5091904171829822,0.5077447335811648,0.0,0.0,0.08106154481619166,0.07755059892606361,0.8413878562577447
0,RL,LR,t2-10,0,1,54,9684,9684,1.0,1.0,0.8848328230879818,-0.12216728581087999,-0.13541790574605697,0.41567008592198545,0.47545698135787484,-0.17293871765297167,-0.05755377837137748,-0.057938308818341895,0.0003845304469644047,-4.426296636935398,0.4473358116480793,0.4378356051218505,0.3903345724907063,0.5526641883519207,0.5621643948781495,0.0,0.0,0.05163155720776538,0.07176786451879388,0.8766005782734407
0,RL,LR,t2-10,0,1,55,9684,9684,1.0,1.0,0.8848328230879818,0.27063676621482513,0.2824905436348942,0.6164356341457805,0.5800611725339041,0.3252488229474649,-0.05307731875392402,-0.05117734966367455,-0.0018999690902494488,-3.449387896316435,0.5264353572903758,0.5326311441553078,0.46757538207352334,0.4735646427096241,0.4673688558446923,0.0,0.0,0.13073110285006195,0.10760016522098306,0.761668731928955
0,RL,LR,t2-10,0,1,56,9684,9684,1.0,1.0,0.8848328230879817,0.2679881261022589,0.27077696339222374,0.6152008005983998,0.5854178690420774,0.3586099155076963,-0.016262947380649612,-0.019609092915969448,0.0033461455353198427,-4.104907747272219,0.5498760842627014,0.5493597686906238,0.48936389921520035,0.45012391573729865,0.4506402313093763,0.0,0.0,0.08436596447748865,0.08952912019826519,0.8261049153242461
0,RL,LR,t2-10,0,1,57,9684,9684,1.0,1.0,0.8848328230879821,0.18746196475284302,0.18418701088440328,0.574023933884562,0.5689844942033645,0.22826263376932124,-0.04339703020554649,-0.04341286020430276,1.582999875627849e-05,-4.011262442951311,0.5207558859975217,0.5098099958694754,0.45755885997521684,0.4792441140024783,0.4901900041305246,0.0,0.0,0.13073110285006195,0.09211069805865345,0.7771581990912846
0,RL,LR,t2-10,0,1,58,9684,9684,1.0,1.0,0.8848328230879818,0.04078386330970169,0.03896864853740629,0.5047363910585547,0.5499719555493648,0.0726896746330249,-0.08774633369504252,-0.08696317674657768,-0.0007831569484648412,-3.350151786417579,0.46798843453118544,0.46127633209417596,0.4052044609665427,0.5320115654688146,0.538723667905824,0.0,0.0,0.10594795539033457,0.09923585295332507,0.7948161916563403
0,RL,LR,t2-10,0,1,59,9684,9684,1.0,1.0,0.8848328230879818,0.23102560918541457,0.24233926569670755,0.5957443573604218,0.5749541903629621,0.2907669401636707,-0.04253370320953718,-0.04265727493647471,0.00012357172693753878,-4.0035090713513535,0.5362453531598513,0.5341800908715407,0.47273853779429986,0.4637546468401487,0.46581990912845933,0.0,0.0,0.12980173482032217,0.08343659644774887,0.786761668731929
0,RL,LR,t2-10,0,1,60,9684,9684,1.0,1.0,0.8848328230879817,0.04835125029692102,0.048125744022125966,0.5041268017993767,0.5490269989710945,0.056945823009602596,-0.08211063366966663,-0.08216755145664045,5.691778697382585e-05,-4.2880960009553855,0.49948368442792235,0.5003097893432465,0.44289549772821146,0.5005163155720777,0.4996902106567534,0.0,0.0,0.06433292028087567,0.088909541511772,0.8467575382073523
0,RL,LR,t2-10,0,1,61,9684,9684,1.0,1.0,0.8848328230879818,0.1340621276682636,0.14178211817174752,0.5476136023592412,0.5503179997092502,0.191721829306194,-0.05272067388856456,-0.05451416316389252,0.0017934892753279689,-3.973502957937806,0.5079512598099959,0.5127013630731103,0.4507434944237918,0.4920487401900041,0.48729863692688974,0.0,0.0,0.10883932259396943,0.09820322180916977,0.7929574555968608
0,RL,LR,t2-10,0,1,62,9684,9684,1.0,1.0,0.8848328230879818,0.0657650512559406,0.06926649936617275,0.5162572799612383,0.5583707779815673,0.08365788683337219,-0.08969076388923582,-0.08995593631631674,0.00026517242708090893,-3.9911298116649716,0.473151590251962,0.4722222222222222,0.41294919454770757,0.526848409748038,0.5277777777777778,0.0,0.0,0.10852953325072284,0.09076827757125155,0.8007021891780256
0,RL,LR,t2-10,0,1,63,9684,9684,1.0,1.0,0.8848328230879818,0.16746085568474858,0.16816349969389158,0.5627257004280071,0.558278234586073,0.2130620746022549,-0.036402242799780125,-0.03280361084782838,-0.0035986319519517363,-4.058974939049615,0.5309789343246593,0.5271581990912846,0.47129285419248246,0.46902106567534074,0.4728418009087154,0.0,0.0,0.08550185873605948,0.0936596447748864,0.8208384964890542
0,RL,LR,t2-10,0,1,64,9684,9684,1.0,1.0,0.8848328230879818,0.25467900167840585,0.2665871111275569,0.6021459700471357,0.5608975180168909,0.3227698049800813,0.014691987469120565,0.014084569585632345,0.0006074178834882237,-4.306289773839238,0.5581371334159438,0.560512185047501,0.49679884345311853,0.44186286658405616,0.43948781495249895,0.0,0.0,0.11503510945890127,0.11080132176786452,0.7741635687732342
0,RL,LR,t2-10,0,1,65,9684,9684,1.0,1.0,0.8848328230879818,0.036083878202892286,0.027689432478530607,0.4890273030875814,0.5626301920768119,0.04570030631962485,-0.101665934867369,-0.10173673565514095,7.080078777198716e-05,-4.505805016544739,0.46891780256092525,0.47170590665014456,0.4055142503097893,0.5310821974390748,0.5282940933498554,0.0,0.0,0.14012804626187525,0.08292028087567122,0.7769516728624535
