seed,unit,norm0,norm500,growth,mu500,sigma500,v500,min_z500,max_z500,top10
0,0,0.8754277405843942,0.027219079728427964,0.031092320321329768,0.06712596118450165,0.013609539864213982,0.0011104659643024206,0.03786657587625086,0.09638534649275243,False
0,1,0.8615097052304597,1.606058333182921,1.8642370752553385,0.4853488504886627,0.8030291665914605,-0.44638916850090027,-0.9687783317640424,1.9394760327413678,False
0,2,0.7029844824908466,0.018594938458180183,0.026451420936481774,-0.019796138629317284,0.009297469229090092,-0.0012585199438035488,-0.03967186436057091,7.958710193634033e-05,False
0,3,0.46965175236964213,0.022762765455064605,0.04846732784497105,-0.04293791204690933,0.011381382727532302,-0.001860833610408008,-0.06743142451159656,-0.018444399582222104,False
0,4,0.7201044856756066,0.035122033937379046,0.04877352472596714,0.006910889409482479,0.017561016968689523,-0.0007831103866919875,-0.03057129168882966,0.04439307050779462,False
0,5,0.5729806071087225,0.017952747161197494,0.03133220730067567,0.05865567922592163,0.008976373580598747,0.0005043745622970164,0.04146113700699061,0.07585022144485265,False
0,6,0.5375761419129276,0.019647150169107196,0.03654766020529514,0.04234091937541962,0.009823575084553598,0.001172997523099184,0.021565868286415935,0.0631159704644233,False
0,7,0.6552371800781286,0.04408949804542915,0.06728784535726749,-0.019661078229546547,0.022044749022714576,-0.00046536445734091103,-0.06756909843534231,0.028246941976249218,False
0,8,0.7508799999007133,0.024807380524498737,0.03303774308515201,0.024861803278326988,0.012403690262249368,-0.00027974857948720455,-0.0010693739168345928,0.05079298047348857,False
0,9,0.617642766391215,0.006155090870918011,0.009965454476025346,-0.047241032123565674,0.0030775454354590053,-0.0014510111650452018,-0.05321086258481955,-0.041271201662311796,False
0,10,0.686180369406339,0.005080838663937742,0.007404523490425002,0.001331334002315998,0.002540419331968871,-0.0006945359637029469,-0.00330334192403825,0.005966009928670246,False
0,11,0.8216109958101502,1.7693618819486723,2.1535275099428186,0.4866456985473633,0.8846809409743361,-0.2674228549003601,-1.4017356187105179,2.3750270158052444,False
0,12,0.6209338708322175,0.01222286476180055,0.019684648133977037,0.029373912140727043,0.006111432380900275,8.535548840882257e-05,0.018776367302052677,0.03997145697940141,False
0,13,0.8647223358472549,2.1897078967695407,2.5322670711680706,-0.6440937519073486,1.0948539483847703,0.48856809735298157,-2.8667204082012177,1.5785329043865204,False
0,14,0.45477004263822224,0.007174722697297596,0.015776594816306354,-0.024748196825385094,0.003587361348648798,-0.0012310621095821261,-0.031777361466083676,-0.017719032184686512,False
0,15,0.84809658035715,0.016533310893981367,0.01949460860580156,0.007841413840651512,0.008266655446990684,0.0008049380267038941,-0.0055761498369975016,0.021258977518300526,False
0,16,0.7764636253073498,0.03172545127065065,0.040858902125766254,-0.04823978245258331,0.015862725635325325,-0.002247100928798318,-0.08063253154978156,-0.015847033355385065,False
0,17,0.9358465753350182,3.283208961805015,3.508276942328584,-3.670719623565674,1.6416044809025074,0.333774596452713,-7.284368932247162,-0.05707031488418579,True
0,18,0.7181816341606614,1.6890651327986772,2.3518634457600505,-0.418268620967865,0.8445325663993386,0.04953349009156227,-2.1740993708372116,1.3375621289014816,False
0,19,0.4993465777536737,0.01975370116646807,0.03955909992480717,-0.004484578501433134,0.009876850583234035,0.0011046287836506963,-0.0249453776050359,0.015976220602169633,False
