arm,iv,seed,step,mean_before,mean,mean_delta,within_before,within,within_delta,within_ratio,between_before,between,between_delta,between_ratio,total_before,total,total_delta,total_ratio,within_unit_ratio,within_flow,between_flow
SNA,none,0,10,-0.9780319798954562,-1.0300533812890915,-0.052021401393635085,2.628081937627654,2.619998806632867,-0.008083130994786893,0.9971122832172126,2.2195652233256675,1.9679313892316488,-0.25163383409401846,0.8888362829631503,4.847647160953332,4.5879301958645184,-0.25971696508881337,0.9473592781258063,1.0037062927261569,0.006008597890979085,-0.0015504116400630104
SNA,none,0,11,-0.9780319798954562,-1.0359715875787354,-0.05793960768327901,2.628081937627654,2.6276255823531396,-0.0004563552745144861,1.0000308726282507,2.2195652233256675,1.9679664210065297,-0.25159880231913767,0.8893620511164568,4.847647160953332,4.5955920033596644,-0.2520551575936672,0.9490944912665814,1.0073910785421685,0.007626775720271983,3.503177488082185e-05
SNA,none,0,12,-0.9780319798954562,-1.0440351678889186,-0.0660031879934624,2.628081937627654,2.6362363450494506,0.008154407421796447,1.0033259273345763,2.2195652233256675,1.965347196402688,-0.25421802692297907,0.888765349163637,4.847647160953332,4.601583541452142,-0.24606361950118918,0.9505040194400213,1.0113672375484484,0.008610762696311211,-0.002619224603841701
SNA,none,0,13,-0.9780319798954562,-1.051185038172313,-0.07315305827685663,2.628081937627654,2.6460175783799147,0.017935640752260548,1.0070677714702174,2.2195652233256675,1.9659686698403642,-0.2535965534853028,0.8898961528298325,4.847647160953332,4.611986248220283,-0.23566091273304948,0.9528917857882178,1.0158015657592092,0.009781233330463967,0.0006214734376761427
SNA,none,0,14,-0.9780319798954562,-1.0594565152753765,-0.08142453537992021,2.628081937627654,2.656447511220347,0.02836557359269278,1.0110546579200919,2.2195652233256675,1.9645839039426396,-0.2549813193830277,0.8901291651143393,4.847647160953332,4.621031415162974,-0.22661574579035904,0.9549987705617107,1.020440957269665,0.010429932840432305,-0.0013847658977248942
SNA,none,0,15,-0.9780319798954562,-1.0679132237035893,-0.08988124380813314,2.628081937627654,2.6670745564265688,0.038992618798915135,1.0151138912629702,2.2195652233256675,1.9629362789212532,-0.2566289444044141,0.8902380305388722,4.847647160953332,4.6300108353478295,-0.21763632560550294,0.9570924682616336,1.025146597632741,0.010627045206222084,-0.0016476250213860412
SNA,none,0,16,-0.9780319798954562,-1.0769658711227064,-0.0989338912272498,2.628081937627654,2.6780504941704777,0.049968556542822916,1.0193027362604672,2.2195652233256675,1.9621253758303834,-0.2574398474952841,0.890687006031882,4.847647160953332,4.640175870000859,-0.20747129095247321,0.9594245503016894,1.0299470980013632,0.010975937743907885,-0.0008109030908700995
SNA,none,0,17,-0.9780319798954562,-1.085637995695042,-0.10760601579958566,2.628081937627654,2.6888594351282658,0.06077749750061149,1.0234288700238663,2.2195652233256675,1.9588554343655347,-0.2607097889601327,0.8900801879964374,4.847647160953332,4.6477148694938135,-0.19993229145951877,0.9612344358422903,1.034651051725918,0.010808940957788489,-0.0032699414648487625
SNA,none,0,18,-0.9780319798954562,-1.0953076890475122,-0.11727570915205589,2.628081937627654,2.7002918302005265,0.07220989257287223,1.027788025138449,2.2195652233256675,1.9576285168026413,-0.26193670652302614,0.8903640155459421,4.847647160953332,4.657920347003166,-0.18972681395016688,0.9635769947461089,1.0395554750089102,0.011432395072260562,-0.0012269175628936476
SNA,none,0,19,-0.9780319798954562,-1.1052553502739386,-0.1272233703784825,2.628081937627654,2.7119456863347056,0.08386374870705153,1.0322313751765482,2.2195652233256675,1.9542627103181878,-0.26530251300747926,0.8894807566271407,4.847647160953332,4.666208396652892,-0.1814387643004409,0.9654700666048688,1.0445135458222379,0.011653856134179274,-0.0033658064844529797
SNA,none,0,20,-0.9780319798954562,-1.1133359891123205,-0.13530400921686425,2.628081937627654,2.7237196817565854,0.09563774412893124,1.036721904683945,2.2195652233256675,1.9534942934108337,-0.2660709299148339,0.8897505449450646,4.847647160953332,4.677213975167414,-0.17043318578591793,0.9679192433990937,1.0495012564891113,0.01177399542187979,-0.000768416907354311
SNA,none,1,0,-1.4244993037084304,-1.4244993037084304,0.0,3.2728339202970704,3.2728339202970704,0.0,1.0,10.85029910981031,10.85029910981031,0.0,1.0,14.123133030107358,14.123133030107358,0.0,1.0,1.0,0.0,0.0
SNA,none,1,1,-1.4244993037084304,-1.4258474937148868,-0.0013481900064567771,3.2728339202970704,3.270625321739448,-0.0022085985576227756,0.9993212482172877,10.85029910981031,10.837863281241676,-0.01243582856863197,0.9988213423230929,14.123133030107358,14.108488602981149,-0.014644427126211437,0.9989387132204194,0.9985830957302411,-0.002208598557622437,-0.012435828568634753
SNA,none,1,2,-1.4244993037084304,-1.427794194150198,-0.003294890441767375,3.2728339202970704,3.2673481101340713,-0.005485810162999351,0.9983216190720501,10.85029910981031,10.821560988807677,-0.02873812100263251,0.9973338771614743,14.123133030107358,14.088909098941734,-0.03422393116562296,0.9975614939454361,0.9965018357207583,-0.00327721160537659,-0.016302292434
SNA,none,1,3,-1.4244993037084304,-1.4307899050152681,-0.006290601306838053,3.2728339202970704,3.264716978793711,-0.00811694150335965,0.9975105393009605,10.85029910981031,10.815551027346578,-0.03474808246373079,0.9967410830475761,14.123133030107358,14.080268006140287,-0.04286502396707111,0.996917247046612,0.994399637970912,-0.0026311313403601056,-0.006009961461098847
SNA,none,1,4,-1.4244993037084304,-1.433938923540328,-0.009439619831897818,3.2728339202970704,3.263838220883989,-0.008995699413081362,0.9972286178045268,10.85029910981031,10.828147497490741,-0.02215161231956757,0.9978400379587431,14.123133030107358,14.091985718374746,-0.031147311732614508,0.9976977345646693,0.9929990886563301,-0.0008787579097219065,0.012596470144165053
SNA,none,1,5,-1.4244993037084304,-1.4373562420297703,-0.012856938321340184,3.2728339202970704,3.2640739882072722,-0.008759932089797914,0.9972886984954576,10.85029910981031,10.84826647695941,-0.0020326328509001038,0.999656327611615,14.123133030107358,14.11234046516664,-0.010792564940720246,0.9991072255487397,0.9921725790909544,0.00023576732328341038,0.020118979468667374
SNA,none,1,6,-1.4244993037084304,-1.4418686371218858,-0.017369333413455597,3.2728339202970704,3.266827029479764,-0.006006890817306414,0.9981177748641122,10.85029910981031,10.882216282398344,0.03191717258803478,1.0027381061069673,14.123133030107358,14.149043311878078,0.025910281770718413,1.0016667992453439,0.9921891418638995,0.0027530412724913736,0.03394980543893532
SNA,none,1,7,-1.4244993037084304,-1.4469887031193551,-0.02248939941092475,3.2728339202970704,3.2710933385429186,-0.0017405817541517685,0.9994099220218946,10.85029910981031,10.922670935701273,0.07237182589096332,1.0064244974097616,14.123133030107358,14.193764274244193,0.07063124413683369,1.004797365951729,0.9928330788856718,0.004266309063154713,0.04045465330292627
SNA,none,1,8,-1.4244993037084304,-1.451804510839158,-0.027305207130727722,3.2728339202970704,3.27705365289391,0.004219732596839095,1.0012239696850505,10.85029910981031,10.969425297149916,0.11912618733960711,1.0106721911395404,14.123133030107358,14.246478950043805,0.12334591993644703,1.0084816131558967,0.9942405508183423,0.0059603143509909156,0.046754361448645844
SNA,none,1,9,-1.4244993037084304,-1.457762207956446,-0.03326290424801589,3.2728339202970704,3.2845973631919008,0.011763442894830218,1.0035199159011634,10.85029910981031,11.020257695118774,0.16995858530846428,1.0152926265126891,14.123133030107358,14.30485505831071,0.1817220282033524,1.012564267925643,0.9961251317621,0.007543710297991207,0.05083239796885675
SNA,none,1,10,-1.4244993037084304,-1.463211309611158,-0.038712005902727956,3.2728339202970704,3.2931837525107115,0.02034983221364113,1.0061302383963113,10.85029910981031,11.071324028554303,0.2210249187439921,1.019894169683973,14.123133030107358,14.364507781065006,0.24137475095764635,1.0167081377922458,0.9984887744450835,0.008586389318810724,0.05106633343552816
SNA,none,1,11,-1.4244993037084304,-1.467767024511625,-0.043267720803194715,3.2728339202970704,3.3025745553910575,0.029740635093986917,1.0089828977175808,10.85029910981031,11.121677874044686,0.271378764234378,1.0244551653719856,14.123133030107358,14.424252429435763,0.30111939932840304,1.020875016606811,1.001316014792696,0.009390802880345274,0.05035384549038601
SNA,none,1,12,-1.4244993037084304,-1.4728495413565716,-0.04835023764814178,3.2728339202970704,3.3127949929247187,0.03996107262764795,1.012096867093864,10.85029910981031,11.174205107461646,0.32390599765133754,1.0292525434940094,14.123133030107358,14.487000100386318,0.3638670702789555,1.0252818598713305,1.0043883725608709,0.010220437533661331,0.05252723341695902
SNA,none,1,13,-1.4244993037084304,-1.477665831520705,-0.05316652781227468,3.2728339202970704,3.323867901869167,0.051033981572096467,1.0154742440548248,10.85029910981031,11.227731690931302,0.37743258112099254,1.0341365101322657,14.123133030107358,14.55159959280048,0.42846656269311845,1.0298160669665541,1.0078869471832819,0.01107290894444846,0.053526583469656074
SNA,none,1,14,-1.4244993037084304,-1.4817548666578324,-0.05725556294940245,3.2728339202970704,3.335312358532739,0.0624784382356687,1.0189734473527927,10.85029910981031,11.27875254910226,0.4284534392919505,1.0388183670844233,14.123133030107358,14.614064907634985,0.4909318775276264,1.0342218697414336,1.011653580332272,0.011444456663572211,0.05102085817095815
SNA,none,1,15,-1.4244993037084304,-1.4863785224307056,-0.06187921872227529,3.2728339202970704,3.3469880526504086,0.07415413235333788,1.0225489657425497,10.85029910981031,11.320932785941398,0.4706336761310882,1.0427245480171752,14.123133030107358,14.667920838591787,0.5447878084844299,1.0380456557385807,1.0157813295599367,0.011675694117669264,0.042180236839136194
SNA,none,1,16,-1.4244993037084304,-1.4914364144448395,-0.06693711073640939,3.2728339202970704,3.358978232970743,0.08614431267367252,1.0262231750469817,10.85029910981031,11.362319261455951,0.5120201516456411,1.0465790197100595,14.123133030107358,14.72129749442666,0.5981644643193023,1.0418506396287976,1.0201337624846825,0.011990180320334378,0.041386475514550936
SNA,none,1,17,-1.4244993037084304,-1.4958311052960502,-0.07133180158762019,3.2728339202970704,3.371132766363387,0.09829884606631668,1.0299508059965852,10.85029910981031,11.402036160399645,0.5517370505893343,1.0502889113386829,14.123133030107358,14.773168926763054,0.650035896655695,1.045556864102787,1.024669953185879,0.012154533392644433,0.03971689894369491
SNA,none,1,18,-1.4244993037084304,-1.5005373240439888,-0.0760380203355585,3.2728339202970704,3.3829612578045474,0.11012733750747704,1.0335815597974278,10.85029910981031,11.435311714152009,0.5850126043417011,1.0534014836270913,14.123133030107358,14.818272971956542,0.6951399418491814,1.0487826376095348,1.029220223655601,0.011828491441159994,0.033275553752365086
SNA,none,1,19,-1.4244993037084304,-1.505056885301886,-0.08055758159345569,3.2728339202970704,3.3949551675121117,0.12212124721504132,1.0372635534885815,10.85029910981031,11.463754282143002,0.613455172332694,1.056056893318365,14.123133030107358,14.85870944965511,0.7355764195477503,1.0516719861858927,1.0340567061588912,0.011993909707564702,0.028442567990994136
SNA,none,1,20,-1.4244993037084304,-1.5089308588543522,-0.08443155514592193,3.2728339202970704,3.406940260978693,0.1341063406816222,1.0409437989690122,10.85029910981031,11.486961804366395,0.6366626945560847,1.058214412653049,14.123133030107358,14.893902065345117,0.7707690352377563,1.0541805719575705,1.0390328633395571,0.01198509346658051,0.023207522223390068
SNA,none,2,0,-1.4672449315879765,-1.4672449315879765,0.0,3.439637172063054,3.439637172063054,0.0,1.0,10.265336918468881,10.265336918468881,0.0,1.0,13.704974090531927,13.704974090531927,0.0,1.0,1.0,0.0,0.0
SNA,none,2,1,-1.4672449315879765,-1.4721370955194804,-0.004892163931503975,3.439637172063054,3.436728474125054,-0.0029086979379994568,0.9991550830509484,10.265336918468881,10.246814205557893,-0.018522712910987105,0.9982314397867205,13.704974090531927,13.683542679682967,-0.021431410848959942,0.9984626983492613,0.9983984890893398,-0.002908697937999363,-0.01852271291098688
SNA,none,2,2,-1.4672449315879765,-1.4786522964956907,-0.011407364907714388,3.439637172063054,3.4325674754924203,-0.00706969657063361,0.9979309013162293,10.265336918468881,10.223884113287562,-0.04145280518131594,0.9959658035955249,13.704974090531927,13.656451588779948,-0.04852250175197563,0.9964616920643861,0.9960849711947692,-0.0041609986326340675,-0.02293009227032838
SNA,none,2,3,-1.4672449315879765,-1.486233337689432,-0.01898840610145587,3.439637172063054,3.429116319546804,-0.010520852516248604,0.996908146249272,10.265336918468881,10.209879709096798,-0.05545720937208296,0.9945564461371652,13.704974090531927,13.638996028643586,-0.06597806188833837,0.9951509564635626,0.9938415445283284,-0.0034511559456151947,-0.014004404190767547
SNA,none,2,4,-1.4672449315879765,-1.4918305020222704,-0.024585570434293998,3.439637172063054,3.4261076998544464,-0.013529472208606938,0.9960044914160285,10.265336918468881,10.20607602091153,-0.05926089755734727,0.9941368709394458,13.704974090531927,13.632183720765966,-0.07279036976596179,0.9946092515839756,0.9920654815907758,-0.0030086196923582425,-0.003803688185263395
SNA,none,2,5,-1.4672449315879765,-1.4975559973677872,-0.030311065779810756,3.439637172063054,3.4250525352984065,-0.014584636764646894,0.9956772712321552,10.265336918468881,10.213496811429918,-0.051840107038962725,0.9948567062518163,13.704974090531927,13.63854934672833,-0.06642474380359366,0.9950636512621355,0.9910693692065762,-0.0010551645560399005,0.007420790518385343
SNA,none,2,6,-1.4672449315879765,-1.5032754201384002,-0.03603048855042405,3.439637172063054,3.4256549000600565,-0.013982272002996579,0.995840790318265,10.265336918468881,10.227067040272795,-0.03826987819608413,0.9961878213500587,13.704974090531927,13.652721940332885,-0.052252150199039595,0.9961009231511996,0.9909867043670415,0.0006023647616503055,0.013570228842877344
SNA,none,2,7,-1.4672449315879765,-1.507907707681757,-0.04066277609378094,3.439637172063054,3.427939343854959,-0.011697828208094186,0.9965038953026333,10.265336918468881,10.249165291960779,-0.016171626508099418,0.9983503660103213,13.704974090531927,13.677104635815716,-0.027869454716211505,0.9978871564960515,0.9915626102789341,0.0022844437949022835,0.02209825168798593
SNA,none,2,8,-1.4672449315879765,-1.511480602995465,-0.044235671407488915,3.439637172063054,3.4316516827794032,-0.00798548928365024,0.9975912865715254,10.265336918468881,10.273987728964329,0.00865081049544782,1.0007677355612232,13.704974090531927,13.70563941174369,0.0006653212117657447,0.9999721150769684,0.9927607595735196,0.0037123389244438,0.0248224370035462
SNA,none,2,9,-1.4672449315879765,-1.515235440406343,-0.047990508818366764,3.439637172063054,3.4368879223108264,-0.0027492497522271287,0.9991293838721029,10.265336918468881,10.29978929493275,0.034452376463871,1.0032941618702087,13.704974090531927,13.73667721724363,0.0317031267117016,1.0022520780105442,0.9946792682200553,0.005236239531423069,0.02580156596842369
SNA,none,2,10,-1.4672449315879765,-1.5202319917426663,-0.05298706015469005,3.439637172063054,3.4435950649404377,0.003957892877383865,1.00109113115547,10.265336918468881,10.322907313944176,0.05757039547529558,1.0055786650485106,13.704974090531927,13.7665023788846,0.06152828835267122,1.0044534339091962,0.9971676275033069,0.006707142629611089,0.023118019011424327
SNA,none,2,11,-1.4672449315879765,-1.5268050148993382,-0.05956008331136178,3.439637172063054,3.4517144394051305,0.012077267342077059,1.0034607438356131,10.265336918468881,10.344410637507245,0.07907371903836581,1.0076727081428336,13.704974090531927,13.79612507691236,0.09115098638043388,1.0066157826450912,1.00010899968168,0.008119374464693295,0.021503323563070238
SNA,none,2,12,-1.4672449315879765,-1.5337460212509497,-0.06650108966297347,3.439637172063054,3.4608434328133506,0.02120626075029782,1.006121224395238,10.265336918468881,10.362857250329403,0.09752033186052347,1.009480885565086,13.704974090531927,13.823700683142782,0.11872659261085489,1.0086339175645487,1.003508237245181,0.009128993408220253,0.018446612822156854
SNA,none,2,13,-1.4672449315879765,-1.542112841008705,-0.07486790942072868,3.439637172063054,3.471860125225347,0.032222953162293934,1.0093327737258202,10.265336918468881,10.385785051021825,0.12044813255294588,1.0117409756199625,13.704974090531927,13.857645176247166,0.15267108571524127,1.011129066102942,1.0074507162681694,0.011016692411996484,0.022927800692422628
SNA,none,2,14,-1.4672449315879765,-1.5513202158313302,-0.08407528424335417,3.439637172063054,3.483907436139027,0.044270264075973655,1.0128408534716555,10.265336918468881,10.408697474408978,0.14336055594009972,1.0139986625338318,13.704974090531927,13.89260491054802,0.1876308200160921,1.0136961310285442,1.011806488314843,0.012047310913679391,0.022912423387154206
SNA,none,2,15,-1.4672449315879765,-1.5615671267164664,-0.09432219512849016,3.439637172063054,3.497080364611597,0.057443192548543534,1.0166739602938855,10.265336918468881,10.434418816494139,0.1690818980252603,1.016516496915587,13.704974090531927,13.931499181105726,0.2265250905738018,1.0165403227008019,1.016535703053389,0.013172928472569857,0.025721342085159953
SNA,none,2,16,-1.4672449315879765,-1.5716376755953767,-0.1043927440074006,3.439637172063054,3.510941109341297,0.07130393727824394,1.0207052220980695,10.265336918468881,10.46194660384773,0.19660968537885104,1.01920091480571,13.704974090531927,13.972887713189015,0.2679136226570889,1.019558479978127,1.021660400054039,0.013860744729700395,0.02752778735359119
SNA,none,2,17,-1.4672449315879765,-1.5808559951728167,-0.11361106358484045,3.439637172063054,3.525062173181181,0.08542500111812788,1.0248122428487796,10.265336918468881,10.489808120037454,0.2244712015685745,1.0219198665458542,13.704974090531927,14.014870293218626,0.3098962026867027,1.0226213753933517,1.027003915946866,0.014121063839883962,0.027861516189723854
SNA,none,2,18,-1.4672449315879765,-1.5893573383225448,-0.12211240673456855,3.439637172063054,3.5392604207642826,0.0996232487012296,1.0289470300588512,10.265336918468881,10.516797211905125,0.2514602934362465,1.0245570995325306,13.704974090531927,14.056057632669413,0.35108354213748644,1.0256298436856701,1.0324037485871254,0.014198247583101661,0.02698909186767302
SNA,none,2,19,-1.4672449315879765,-1.5966124227828347,-0.12936749119485846,3.439637172063054,3.5529629848854953,0.11332581282244181,1.032938571545158,10.265336918468881,10.54020214377778,0.27486522530889895,1.026875219187085,13.704974090531927,14.093165128663237,0.38819103813131123,1.0283606876127005,1.0377212476444255,0.013702564121212277,0.02340493187265223
SNA,none,2,20,-1.4672449315879765,-1.6038005858420352,-0.1365556542540591,3.439637172063054,3.565875980596155,0.1262388085331015,1.036701965826003,10.265336918468881,10.556900432494036,0.29156351402515557,1.0285333880109375,13.704974090531927,14.122776413090198,0.4178023225582726,1.0305415106842617,1.042843961772659,0.0129129957106596,0.016698288716256022
SNA,l2,0,0,-0.14003011394524958,-0.14003011394524958,0.0,0.13371369004226596,0.13371369004226596,0.0,1.0,0.5844090225185041,0.5844090225185041,0.0,1.0,0.7181227125607692,0.7181227125607692,0.0,1.0,1.0,0.0,0.0
SNA,l2,0,1,-0.14003011394524958,-0.14707897989722016,-0.007048865951970556,0.13371369004226596,0.13327406930556684,-0.00043962073669913463,0.9966302717048725,0.5844090225185041,0.5755881716013661,-0.008820850917138101,0.984721181443949,0.7181227125607692,0.7088622409069331,-0.009260471653836233,0.9869451975560025,0.9986121445257055,-0.0004396207366991015,-0.008820850917138084
SNA,l2,0,2,-0.14003011394524958,-0.15711978483219485,-0.017089670886945286,0.13371369004226596,0.13319223949157427,-0.0005214505506917233,0.9959374536719292,0.5844090225185041,0.5669478025268827,-0.017461219991621584,0.96988196076825,0.7181227125607692,0.7001400420184576,-0.017982670542311865,0.9747378534440646,1.0068389590093327,-8.182981399260628e-05,-0.00864036907448351
SNA,l2,0,3,-0.14003011394524958,-0.16809503521070912,-0.02806492126545958,0.13371369004226596,0.13379903687159123,8.534682932523132e-05,1.000450066934534,0.5844090225185041,0.5617063529759356,-0.022702669542568457,0.9609450581548767,0.7181227125607692,0.6955053898475257,-0.022617322713243564,0.9683059171400935,1.028810701205839,0.0006067973800169424,-0.0052414495509468155
SNA,l2,0,4,-0.14003011394524958,-0.17796149769249148,-0.037931383747241906,0.13371369004226596,0.13564158882532587,0.0019278987830598892,1.014253036302469,0.5844090225185041,0.5625443750709693,-0.02186464744753472,0.962184410023225,0.7181227125607692,0.6981859638962967,-0.01993674866447244,0.9719044271365972,1.0703934458828575,0.0018425519537346158,0.0008380220950338096
SNA,l2,0,5,-0.14003011394524958,-0.18617735391647558,-0.04614723997122598,0.13371369004226596,0.13868985840181952,0.004976168359553559,1.0370818368558046,0.5844090225185041,0.5691307181662107,-0.015278304352293203,0.9732652030313066,0.7181227125607692,0.7078205765680314,-0.010302135992737783,0.9851818058514323,1.1306291148634258,0.0030482695764936212,0.00658634309524141
SNA,l2,0,6,-0.14003011394524958,-0.19743863744630644,-0.05740852350105685,0.13371369004226596,0.14285019077626968,0.009136500734003688,1.068175970737913,0.5844090225185041,0.5776608068040582,-0.006748215714445951,0.9876424374286655,0.7181227125607692,0.7205109975803259,0.0023882850195567087,1.002668597569008,1.204480891987741,0.0041603323744500795,0.008530088637847261
SNA,l2,0,7,-0.14003011394524958,-0.20961701019959986,-0.06958689625435027,0.13371369004226596,0.1479689156133252,0.01425522557105923,1.1064463391046697,0.5844090225185041,0.5872908379117351,0.002881815393230975,1.0038418222704826,0.7181227125607692,0.7352597535250606,0.017137040964291344,1.022978747509789,1.2913777197086476,0.005118724837055483,0.009630031107676842
SNA,l2,0,8,-0.14003011394524958,-0.22208668572335002,-0.08205657177810041,0.13371369004226596,0.1542599216130604,0.020546231570794393,1.153439603386189,0.5844090225185041,0.5984664140441461,0.014057391525641961,1.0227470239383742,0.7181227125607692,0.7527263356572066,0.034603623096437365,1.047104639934604,1.3922385323643869,0.006291005999735121,0.011175576132410958
SNA,l2,0,9,-0.14003011394524958,-0.237352758810208,-0.09732264486495841,0.13371369004226596,0.16154930176408278,0.027835611721816776,1.2079419198176213,0.5844090225185041,0.6082731877564664,0.023864165237962292,1.0394051239697557,0.7181227125607692,0.769822489520549,0.0516997769597798,1.0707951211014952,1.5029340010716934,0.007289380151022326,0.009806773712320284
SNA,l2,0,10,-0.14003011394524958,-0.25233735290451,-0.11230723895926038,0.13371369004226596,0.1698788460027249,0.036165155960458925,1.2702239252642216,0.5844090225185041,0.6190678143728898,0.03465879185438572,1.0578097737870071,0.7181227125607692,0.7889466603756133,0.07082394781484411,1.0973519996329408,1.6250096829410343,0.008329544238642106,0.010794626616423424
SNA,l2,0,11,-0.14003011394524958,-0.2672654248149567,-0.12723531086970713,0.13371369004226596,0.17903329754002203,0.04531960749775604,1.3387383308269776,0.5844090225185041,0.630435668323108,0.04602664580460386,1.0773295938795298,0.7181227125607692,0.8094689658631314,0.09134625330236214,1.1259755314277518,1.7562157507988148,0.009154451537297085,0.011367853950218096
SNA,l2,0,12,-0.14003011394524958,-0.28138191357513626,-0.14135179962988664,0.13371369004226596,0.18898658361529944,0.055272893573033464,1.4132405603469866,0.5844090225185041,0.6422241568483374,0.057815134329833345,1.097469171551481,0.7181227125607692,0.8312107404636369,0.11308802790286764,1.1562293758548794,1.895653813083189,0.009953286075277363,0.011788488525229374
SNA,l2,0,13,-0.14003011394524958,-0.29366166160806967,-0.15363154766282006,0.13371369004226596,0.19945974437149241,0.06574605432922645,1.4916569688587957,0.5844090225185041,0.6534653511712082,0.06905632865270421,1.1167799420141222,0.7181227125607692,0.8529250955427033,0.13480238298193403,1.1865420470999293,2.0404227389975764,0.010473160756192921,0.011241194322870962
SNA,l2,0,14,-0.14003011394524958,-0.30447281732164844,-0.1644427033763989,0.13371369004226596,0.21046107249141457,0.07674738244914854,1.5740432439632583,0.5844090225185041,0.6650679684280832,0.08065894590957909,1.1366969990052382,0.7181227125607692,0.8755290409194986,0.15740632835872928,1.2180825572377447,2.191159514521191,0.011001328119922084,0.01160261725687478
SNA,l2,0,15,-0.14003011394524958,-0.3125751449031461,-0.17254503095789656,0.13371369004226596,0.22170135517999165,0.08798766513772564,1.6582338066843676,0.5844090225185041,0.6756654137245541,0.09125639120604997,1.1550284449073676,0.7181227125607692,0.8973667689045468,0.1792440563437775,1.2486620703138567,2.3464176331678632,0.011240282688577042,0.010597445296470817
SNA,l2,0,16,-0.14003011394524958,-0.31929114272714226,-0.17926102878189262,0.13371369004226596,0.23309589410064982,0.09938220405838383,1.7436112378704918,0.5844090225185041,0.6855005316698709,0.10109150915136678,1.1720561832015046,0.7181227125607692,0.9185964257705235,0.20047371320975438,1.2783925384264392,2.503236498506732,0.011394538920658118,0.009835117945316734
SNA,l2,0,17,-0.14003011394524958,-0.32535091229259744,-0.18532079834734788,0.13371369004226596,0.24450133992226808,0.11078764988000203,1.8290944364797201,0.5844090225185041,0.693945702308273,0.10953667978976894,1.1868508637033328,0.7181227125607692,0.9384470422305429,0.2203243296697736,1.3063057121057835,2.6576064611558277,0.011405445821618154,0.008445170638402107
