arm,iv,step,mean_before,mean,mean_delta,within_before,within,within_delta,within_ratio,between_before,between,between_delta,between_ratio,total_before,total,total_delta,total_ratio,within_unit_ratio,within_flow,between_flow
LR,l2,10,-0.01206543068450786,-0.17471753905364729,-0.16265210836913943,0.10946790343091457,0.1400252910130113,0.031234167656843656,1.3049960598314265,0.3179271383223717,0.3595185858089359,0.04403708136120724,1.1597726730982274,0.42370807733297033,0.4933676402440296,0.07833867673865914,1.197902615196729,1.7608901996244302,0.007780252905062546,0.011790113628555816
LR,l2,11,-0.01206543068450786,-0.18979607295494763,-0.17773064227043975,0.10946790343091457,0.14860761791350569,0.03993755049952758,1.389908957995902,0.3179271383223717,0.3714832164005966,0.055906851999453375,1.2016159346673423,0.42370807733297033,0.5140356536783729,0.09919868672116758,1.2469165980909789,1.9300486698387842,0.008703382842683863,0.011912582855517367
LR,l2,12,-0.01206543068450786,-0.2033304105700628,-0.18931305206780427,0.10946790343091457,0.15810604752124782,0.049335860512003,1.4816357394749362,0.3179271383223717,0.38308828774817577,0.06786187195356137,1.2441473988655911,0.42370807733297033,0.535039035038428,0.120910986035811,1.2986765862911447,2.1162672748614244,0.009498429607742085,0.011955019954107965
LR,l2,13,-0.01206543068450786,-0.2150889545125377,-0.19777931018280973,0.10946790343091457,0.1684054276016162,0.059433563805157213,1.5797696921924154,0.3179271383223717,0.39450364611788663,0.0802707922481303,1.2851807891479903,0.42370807733297033,0.5565520967012948,0.14370534163809037,1.3503092350838408,2.3185446150517883,0.01029938008036831,0.01141535836971092
LR,l2,14,-0.01206543068450786,-0.22557502004109037,-0.20844735424803715,0.10946790343091457,0.1794611904451304,0.0700834627008919,1.678661366528475,0.3179271383223717,0.4062609368548327,0.09276073859303169,1.3217472074961416,0.42370807733297033,0.578959286333975,0.1670036445979229,1.4033983420511602,2.5370836741377323,0.010808356614929557,0.011757290736946088
LR,l2,15,-0.01206543068450786,-0.23419476917642312,-0.21849251674477674,0.10946790343091457,0.19094514345095592,0.08134742645603768,1.7798934556321135,0.3179271383223717,0.4175426288959256,0.1045198060153973,1.3603627742244913,0.42370807733297033,0.6012239348702313,0.18982581379685745,1.4589939384489008,2.765146245198004,0.011063101776570695,0.01169087986537446
LR,l2,16,-0.01206543068450786,-0.241492769065729,-0.22782771165742863,0.10946790343091457,0.2028193930858222,0.09322167609090397,1.8835244141069378,0.3179271383223717,0.4297785507263452,0.11581584236162121,1.3989333828537112,0.42370807733297033,0.6249442920260759,0.21243779287232187,1.5155155234437003,3.0016092899577824,0.011484435325425263,0.011661909737032454
LR,l2,17,-0.01206543068450786,-0.24815646817158257,-0.2350173466989716,0.10946790343091457,0.21491387259471936,0.10531615559980119,1.9893194909107077,0.3179271383223717,0.44199834162155976,0.12690797204469634,1.4386715229998408,0.42370807733297033,0.6489160787745514,0.2350789933093964,1.5733822421756056,3.2467232921957523,0.0117519958532595,0.012018060022803131
LR,l2,18,-0.01206543068450786,-0.254660462424299,-0.24093244976494269,0.10946790343091457,0.22699893661623144,0.11740121962131315,2.0968093359148923,0.3179271383223717,0.45384808733533444,0.1384222183450295,1.4742601408542964,0.42370807733297033,0.6725893061394398,0.2583209136584129,1.6281922871044898,3.4837047749738113,0.011823481651117315,0.011514246300333037
LR,l2,19,-0.01206543068450786,-0.2605458213289615,-0.24540613139252687,0.10946790343091457,0.23897641530871822,0.12937869831379997,2.2052685514322867,0.3179271383223717,0.4663138513981541,0.15081699616480537,1.5057527888314437,0.42370807733297033,0.6970662679897364,0.2825417284005487,1.6797091614230326,3.721820696854227,0.011977478692486759,0.012394777819775764
LR,l2,20,-0.01206543068450786,-0.2642252190281104,-0.2486065191078245,0.10946790343091457,0.2509210560436131,0.14132333904869485,2.3151429613973202,0.3179271383223717,0.4789361160707787,0.16383893470700775,1.535730001330355,0.42370807733297033,0.7218343494790403,0.3058753397425182,1.730059915495963,3.967037896283,0.01197528330424763,0.01262226467262433
LR,none,0,-4.017046037611486,-4.017046037611486,0.0,6.431125225167679,6.431125225167679,0.0,1.0,8.663449845795629,8.663449845795629,0.0,1.0,14.69786240983139,14.69786240983139,0.0,1.0,1.0,0.0,0.0
LR,none,1,-4.017046037611486,-4.0184366735607115,-0.0013906359492249205,6.431125225167679,6.425820110392903,-0.00419287005584102,0.9993989228400814,8.663449845795629,8.621530948442093,-0.05261972696065211,0.9938233074859643,14.69786240983139,14.652645031337618,-0.05792484173542555,0.9960472224231752,0.9994975424918766,-0.004192870055841095,-0.052619726960652424
LR,none,2,-4.017046037611486,-4.023566660639734,-0.006520623028248208,6.431125225167679,6.416047464334872,-0.009396279770387553,0.9985300101709418,8.663449845795629,8.544054994502417,-0.14208130017850165,0.9838972296530111,14.69786240983139,14.569659216083533,-0.15715906101127852,0.9897932765692522,0.9987099421562289,-0.005509861314406537,-0.08946157321784949
LR,none,3,-4.017046037611486,-4.027502159100969,-0.010456121489482145,6.431125225167679,6.405529816047683,-0.016828994375198095,0.9974194895913912,8.663449845795629,8.45342158896529,-0.24915673637863,0.9723282868716491,14.69786240983139,14.47236473836715,-0.27475214549863547,0.9824195857327043,0.99778291472755,-0.007432714604810021,-0.10707543620012826
LR,none,4,-4.017046037611486,-4.031987852941319,-0.014941815329832946,6.431125225167679,6.3931373132789355,-0.024782068351713843,0.9963980717870665,8.663449845795629,8.370686823201778,-0.36144682313021165,0.9595162970397254,14.69786240983139,14.383510284356214,-0.3994347350189859,0.9742687508255907,0.9970102534142629,-0.007953073976516364,-0.11229008675158184
LR,none,5,-4.017046037611486,-4.033941864073126,-0.01689582646163985,6.431125225167679,6.381856683988015,-0.03340154153287846,0.9953226312126283,8.663449845795629,8.300565443056124,-0.47200909475375197,0.9470461178172451,14.69786240983139,14.307636549403474,-0.5212776359334257,0.96628874316539,0.9963693324851383,-0.008619473181164307,-0.11056227162354
LR,none,6,-4.017046037611486,-4.0350469908755295,-0.018000953264042652,6.431125225167679,6.371196651823503,-0.04190090479074712,0.9941436643668107,8.663449845795629,8.244253764417417,-0.5739534864183026,0.9346041806295308,14.69786240983139,14.247169696638798,-0.633882059762483,0.9583324982545393,0.9960111716185462,-0.008499363257868806,-0.10194439166454991
LR,none,7,-4.017046037611486,-4.035642242110505,-0.01859620449901801,6.431125225167679,6.361666421559982,-0.04958191346876249,0.9930780068542241,8.663449845795629,8.195018109495098,-0.6686478778960815,0.9225526490502556,14.69786240983139,14.195858816782549,-0.7381066815038005,0.950646012941486,0.9960226776959834,-0.007681008678015417,-0.09469439147778
LR,none,8,-4.017046037611486,-4.033789025509443,-0.016742987897957518,6.431125225167679,6.3531970972110825,-0.05600150025365305,0.9921949327419801,8.663449845795629,8.15155401211528,-0.7579521361882753,0.9116925025845442,14.69786240983139,14.151518427334727,-0.8358802641448847,0.9437435981278999,0.9963158271466351,-0.006419586784890537,-0.08930425829219261
LR,none,9,-4.017046037611486,-4.030577212268687,-0.013531174657200218,6.431125225167679,6.34552100415324,-0.06160736797495034,0.9914376190970454,8.663449845795629,8.109266136516807,-0.8345753396282808,0.90173706950012,14.69786240983139,14.109377180760095,-0.9201795606426874,0.9374246316691326,0.9968657156297783,-0.005605867721297431,-0.07662320344000663
LR,none,10,-4.017046037611486,-4.027253316841617,-0.010207279230130544,6.431125225167679,6.339415603783276,-0.06466090505635527,0.9910371982017315,8.663449845795629,8.07151554480363,-0.9026389872705319,0.8929524735137219,14.69786240983139,14.071973997956945,-0.9943486086549351,0.9319538037440566,0.9975485494782937,-0.0030535370814045587,-0.06806364764225059
LR,none,11,-4.017046037611486,-4.02362812391489,-0.006582086303404545,6.431125225167679,6.335141326864864,-0.06586766652977985,0.9908909211598215,8.663449845795629,8.03485868602545,-0.9636919613797803,0.8852323886783363,14.69786240983139,14.036388463307123,-1.0596758596826057,0.9272214525911097,0.9983776331505987,-0.0012067614734247104,-0.06105297410924869
LR,none,12,-4.017046037611486,-4.018033338690721,-0.000987301079235053,6.431125225167679,6.3328549657604825,-0.06633143109921337,0.9908510370218807,8.663449845795629,8.00107176718289,-1.0216453404605843,0.8783011455188244,14.69786240983139,14.004599691674821,-1.1199155998677948,0.9230054654720152,0.9993474131049865,-0.0004637645694333947,-0.05795337908080363
LR,none,13,-4.017046037611486,-4.0123945380056005,0.004651499605885862,6.431125225167679,6.33296009638827,-0.06519852317532475,0.9910411357626628,8.663449845795629,7.970248905044123,-1.0738246841827335,0.8720181648469368,14.69786240983139,13.976947952825574,-1.1719898129621205,0.9192731822894846,1.0005529097273604,0.001132907923888774,-0.0521793437221497
LR,none,14,-4.017046037611486,-4.006490702613296,0.01055533499819087,6.431125225167679,6.335467185243273,-0.06308699601318464,0.991374463078769,8.663449845795629,7.939544160212557,-1.1206263718919083,0.8662532563838945,14.69786240983139,13.9501426365992,-1.216284411816325,0.915905048638053,1.0019430473262996,0.0025070888550022315,-0.04680168770917509
LR,none,15,-4.017046037611486,-4.001552865742396,0.015493171869090062,6.431125225167679,6.3403291578161785,-0.058822502077202,0.9920110315408799,8.663449845795629,7.911104408445187,-1.1606503912646988,0.8610318104406884,14.69786240983139,13.926397717590367,-1.2514464586161929,0.9129895504214375,1.0034649589156481,0.004694832758536463,-0.04002401937278966
LR,none,16,-4.017046037611486,-3.998860218856707,0.018185818754778912,6.431125225167679,6.346875769654194,-0.0521050771976238,0.9929838322668082,8.663449845795629,7.882919732377753,-1.1992704282952154,0.8560522376853591,14.69786240983139,13.904788717724605,-1.2835198838087136,0.9103579322244133,1.005285908755244,0.0065756762016755,-0.03862003703051632
LR,none,17,-4.017046037611486,-3.9972776631585605,0.019768374452925633,6.431125225167679,6.355300507996074,-0.04376454141663764,0.9941825880933169,8.663449845795629,7.853495538181182,-1.2331601536761396,0.8514300391760722,14.69786240983139,13.883085623521849,-1.3089848708477605,0.908026066408513,1.00730021574409,0.008340535780986327,-0.033889725380924315
LR,none,18,-4.017046037611486,-3.9980834788497392,0.018962558761746864,6.431125225167679,6.365433184929012,-0.032815435193429346,0.9957402075074838,8.663449845795629,7.827991621747416,-1.2608325451634281,0.8473522995512913,14.69786240983139,13.866684288219215,-1.3265245854020855,0.9061633622445422,1.009514542935489,0.010132676932938168,-0.02767239148728909
LR,none,19,-4.017046037611486,-4.001525130148259,0.015520907463227908,6.431125225167679,6.376072802070561,-0.01944595152784119,0.997641617362242,8.663449845795629,7.805420802085874,-1.2867340283373856,0.8436343916322077,14.69786240983139,13.854966804756009,-1.341786451434496,0.9046709802124204,1.0119824572964413,0.010853336198350128,-0.02590148317395644
LR,none,20,-4.017046037611486,-4.00594011998052,0.011105917630966444,6.431125225167679,6.387138479083991,-0.004020916464584613,0.99982553255572,8.663449845795629,7.78542341086681,-1.312959944042404,0.8407679136061263,14.69786240983139,13.84704091043018,-1.3569466901261031,0.903797801432542,1.014645662100947,0.012071496893223963,-0.026225915705019545
SNA,l2,0,-0.14502791210458812,-0.14502791210458812,0.0,0.13371369004226596,0.13371369004226596,0.0,1.0,0.7158224901797109,0.7158224901797109,0.0,1.0,0.8547405075978362,0.8547405075978362,0.0,1.0,1.0,0.0,0.0
SNA,l2,1,-0.14502791210458812,-0.14857901279750854,-0.007048865951970556,0.13371369004226596,0.13327406930556684,-0.0006242035033519742,0.9951517825331618,0.7158224901797109,0.7075788755192738,-0.008243614660437057,0.9884610954393106,0.8547405075978362,0.8456962540788148,-0.009044253519021285,0.9894376179040898,0.9967321796730817,-0.000624203503351905,-0.00824361466043701
SNA,l2,2,-0.14502791210458812,-0.15711978483219485,-0.017089670886945286,0.13371369004226596,0.13319223949157427,-0.0012860976477270247,0.9901203954527057,0.7158224901797109,0.6977007244920749,-0.017461219991621584,0.9745984217828015,0.8547405075978362,0.8350855648695438,-0.017982670542311865,0.9770119949198836,0.9988989815686404,-0.0006618941443750421,-0.009852121873834446
SNA,l2,3,-0.14502791210458812,-0.16809503521070912,-0.02806492126545958,0.13371369004226596,0.13379903687159123,-0.0011036953667249497,0.9916697006507287,0.7158224901797109,0.6905599334757121,-0.022702669542568457,0.9647053136924942,0.8547405075978362,0.8279410261660342,-0.022830629301957128,0.9687559517129916,1.0157430881906473,0.0001824022810020635,-0.0052414495509468155
SNA,l2,4,-0.14502791210458812,-0.17796149769249148,-0.037931383747241906,0.13371369004226596,0.13564158882532587,0.00022541368255324598,1.0021628262981848,0.7158224901797109,0.6891060609826689,-0.02186464744753472,0.9627804915978883,0.8547405075978362,0.8275643491371996,-0.02072479891782953,0.9719044271365972,1.051259700623959,0.0013291090492781631,0.0007767213348456248
SNA,l2,5,-0.14502791210458812,-0.18617735391647558,-0.04614723997122598,0.13371369004226596,0.13868985840181952,0.0027022137481272136,1.0216121578564152,0.7158224901797109,0.69332663961022,-0.01621357268390458,0.9732652030313066,0.8547405075978362,0.8342859345182063,-0.013511358935775913,0.9845586126412915,1.1076752653324875,0.0025010067534556738,0.0047366399164805425
SNA,l2,6,-0.14502791210458812,-0.19743863744630644,-0.05740852350105685,0.13371369004226596,0.14285019077626968,0.00636485528017679,1.0503138650625803,0.7158224901797109,0.7010602375513348,-0.008572424999728621,0.9876424374286655,0.8547405075978362,0.8458431424479241,-0.0022075697195511903,0.9977582323719768,1.1809592303561984,0.003823609988604142,0.0077335979411148875
SNA,l2,7,-0.14502791210458812,-0.20961701019959986,-0.06958689625435027,0.13371369004226596,0.1479689156133252,0.011046126588620595,1.0869813257097618,0.7158224901797109,0.7110143255576966,-2.9441633091650676e-05,1.0003455023748906,0.8547405075978362,0.8608048269234277,0.011016684955531045,1.013220031186223,1.2707976590807075,0.005007596469141279,0.009630031107676842
SNA,l2,8,-0.14502791210458812,-0.22208668572335002,-0.07836665845575055,0.13371369004226596,0.1542599216130604,0.017003063597649866,1.1333121242983744,0.7158224901797109,0.7235360733892755,0.01032986031207557,1.014654685159682,0.8547405075978362,0.8794571544050512,0.027296638335018678,1.0322991474841852,1.3752156729431375,0.006130579650044374,0.011175576132410958
SNA,l2,9,-0.14502791210458812,-0.237352758810208,-0.08549261104130737,0.13371369004226596,0.16154930176408278,0.024285402914134804,1.187757777686468,0.7158224901797109,0.7375301738995576,0.02170768371984672,1.032199121533629,0.8547405075978362,0.9007335942318172,0.04599308663398107,1.0556618047227735,1.494023073120845,0.007282339316484888,0.010667946349283615
SNA,l2,10,-0.14502791210458812,-0.25233735290451,-0.09363088740896747,0.13371369004226596,0.1698788460027249,0.03264639165123327,1.2500008073102362,0.7158224901797109,0.7511836203092118,0.03465879185438572,1.0516988438994108,0.8547405075978362,0.9227480293785724,0.06800752178073631,1.081819625158452,1.6243811591863897,0.008329544238642106,0.011455321722282839
SNA,l2,11,-0.14502791210458812,-0.26491106395842184,-0.10352705803016331,0.13371369004226596,0.17903329754002203,0.04191010963549823,1.3195242750097405,0.7158224901797109,0.7636318772561465,0.04602664580460386,1.0694676816870807,0.8547405075978362,0.9444600043097702,0.08971949671193405,1.1075939710530065,1.7562157507988148,0.009154451537297085,0.011716530139046237
SNA,l2,12,-0.14502791210458812,-0.2741812325128357,-0.11279722658457719,0.13371369004226596,0.18898658361529944,0.05198434659444671,1.3953883326032228,0.7158224901797109,0.7752837374619367,0.057815134329833345,1.085927277122934,0.8547405075978362,0.9661861014745098,0.11144559387667381,1.1332348367130045,1.895653813083189,0.009953286075277363,0.011651860205790088
SNA,l2,13,-0.14502791210458812,-0.28358974886480104,-0.12220574293654252,0.13371369004226596,0.19945974437149241,0.06277842881573664,1.477197602962896,0.7158224901797109,0.7859739840881319,0.06905632865270421,1.1011181742123957,0.8547405075978362,0.9876704303219943,0.13292992272415832,1.1586737863173293,2.0404227389975764,0.010473160756192921,0.011241194322870962
SNA,l2,14,-0.14502791210458812,-0.29306096803143494,-0.1316769621031764,0.13371369004226596,0.21046107249141457,0.07436050881572165,1.5626415781747465,0.7158224901797109,0.7968300835233745,0.08065894590957909,1.116585378802725,0.8547405075978362,1.0101086097572207,0.1553681021593846,1.1852529125926885,2.191159514521191,0.011001328119922084,0.010856099435242503
SNA,l2,15,-0.14502791210458812,-0.3018528055496931,-0.14046879962143458,0.13371369004226596,0.22170135517999165,0.08619617962352355,1.6504905881611875,0.7158224901797109,0.8073837503415507,0.09125639120604997,1.131603474871429,0.8547405075978362,1.0324979473831997,0.17775743978536354,1.2117452015544576,2.3464176331678632,0.011240282688577042,0.010597445296470817
SNA,l2,16,-0.14502791210458812,-0.3106119167211221,-0.1492279107928636,0.13371369004226596,0.23309589410064982,0.09832403537158615,1.7416914395661383,0.7158224901797109,0.8180834722862391,0.10207965673942972,1.1469190954187156,0.8547405075978362,1.0553255250759523,0.20047371320975438,1.2388431316587172,2.503236498506732,0.011658528853938605,0.010699721944688443
SNA,l2,17,-0.14502791210458812,-0.3176279845975671,-0.1562439786693086,0.13371369004226596,0.24450133992226808,0.11043097284015045,1.8290944364797201,0.7158224901797109,0.8282513144381113,0.11242882425840044,1.1614844464454084,0.8547405075978362,1.0776003046963873,0.22173156088351328,1.2652796422404513,2.6576064611558277,0.011824855045130154,0.010167842151872112
SNA,l2,18,-0.14502791210458812,-0.3232464833645259,-0.1618624774362674,0.13371369004226596,0.2559323060336376,0.12221861599137161,1.9147636662122922,0.7158224901797109,0.838740166062095,0.12291767588238431,1.1768454214245627,0.8547405075978362,1.1000343892241022,0.24529388162626636,1.2919778422602386,2.811219077416844,0.011812405015117678,0.010488851623983941
SNA,l2,19,-0.14502791210458812,-0.32713633810083925,-0.16575233217258067,0.13371369004226596,0.26733494276304753,0.13362125272078157,2.0002652232027214,0.7158224901797109,0.8480876515728077,0.1322651613930968,1.1936895395649796,0.8547405075978362,1.1211028381990398,0.2663623306012035,1.316968242920894,2.964537574969191,0.0117209634642245,0.00939734233733428
SNA,l2,20,-0.14502791210458812,-0.331109313139089,-0.16972530721083046,0.13371369004226596,0.27879545361467484,0.14508176357240882,2.086176577659259,0.7158224901797109,0.8567591229419851,0.1409366327622742,1.2096263370291394,0.8547405075978362,1.1413208623770157,0.2865803547791798,1.3434800295868952,3.11892564019151,0.011546552808795437,0.01044070242153588
SNA,none,0,-1.4244993037084304,-1.4244993037084304,0.0,3.2728339202970704,3.2728339202970704,0.0,1.0,10.265336918468881,10.265336918468881,0.0,1.0,13.704974090531927,13.704974090531927,0.0,1.0,1.0,0.0,0.0
SNA,none,1,-1.4244993037084304,-1.4258474937148868,-0.003714695194235653,3.2728339202970704,3.270625321739448,-0.0029086979379994568,0.9991550830509484,10.265336918468881,10.246814205557893,-0.018522712910987105,0.9982314397867205,13.704974090531927,13.683542679682967,-0.021431410848959942,0.9984626983492613,0.9985830957302411,-0.002908697937999363,-0.01852271291098688
SNA,none,2,-1.4244993037084304,-1.427794194150198,-0.011221680772338158,3.2728339202970704,3.2673481101340713,-0.00706969657063361,0.9979309013162293,10.265336918468881,10.223884113287562,-0.04145280518131594,0.9959658035955249,13.704974090531927,13.656451588779948,-0.04852250175197563,0.9964616920643861,0.9965018357207583,-0.0041609986326340675,-0.02293009227032838
SNA,none,3,-1.4244993037084304,-1.4307899050152681,-0.01898840610145587,3.2728339202970704,3.264716978793711,-0.010520852516248604,0.996908146249272,10.265336918468881,10.209879709096798,-0.05545720937208296,0.9945564461371652,13.704974090531927,13.638996028643586,-0.06597806188833837,0.9951509564635626,0.994399637970912,-0.0034511559456151947,-0.014004404190767547
SNA,none,4,-1.4244993037084304,-1.433938923540328,-0.024585570434293998,3.2728339202970704,3.263838220883989,-0.013529472208606938,0.9960044914160285,10.265336918468881,10.20607602091153,-0.05926089755734727,0.9941368709394458,13.704974090531927,13.632183720765966,-0.07279036976596179,0.9946092515839756,0.9929990886563301,-0.0030086196923582425,-0.003803688185263395
SNA,none,5,-1.4244993037084304,-1.4373562420297703,-0.028522261249469626,3.2728339202970704,3.2640739882072722,-0.014584636764646894,0.9956772712321552,10.265336918468881,10.213496811429918,-0.051840107038962725,0.9948567062518163,13.704974090531927,13.63854934672833,-0.06642474380359366,0.9950636512621355,0.9921725790909544,-0.0010551645560399005,0.007420790518385343
SNA,none,6,-1.4244993037084304,-1.4418686371218858,-0.03306860278070447,3.2728339202970704,3.266827029479764,-0.013982272002996579,0.995840790318265,10.265336918468881,10.227067040272795,-0.03826987819608413,0.9961878213500587,13.704974090531927,13.652721940332885,-0.052252150199039595,0.9961009231511996,0.9921891418638995,0.0006023647616503055,0.013570228842877344
SNA,none,7,-1.4244993037084304,-1.4469887031193551,-0.037818029013583096,3.2728339202970704,3.2710933385429186,-0.011697828208094186,0.9965038953026333,10.265336918468881,10.249165291960779,-0.016171626508099418,0.9983503660103213,13.704974090531927,13.677104635815716,-0.027869454716211505,0.9978871564960515,0.9928330788856718,0.0022844437949022835,0.02209825168798593
SNA,none,8,-1.4244993037084304,-1.451804510839158,-0.04298186338286961,3.2728339202970704,3.27705365289391,-0.00798548928365024,0.9975912865715254,10.265336918468881,10.273987728964329,0.00865081049544782,1.0007677355612232,13.704974090531927,13.70563941174369,0.0006653212117657447,0.9999721150769684,0.9942405508183423,0.0037123389244438,0.0248224370035462
SNA,none,9,-1.4244993037084304,-1.457762207956446,-0.04786004509201031,3.2728339202970704,3.2845973631919008,-0.0027492497522271287,0.9991293838721029,10.265336918468881,10.29978929493275,0.034452376463871,1.0032941618702087,13.704974090531927,13.73667721724363,0.0317031267117016,1.0022520780105442,0.9961251317621,0.005236239531423069,0.02580156596842369
SNA,none,10,-1.4244993037084304,-1.463211309611158,-0.052021401393635085,3.2728339202970704,3.2931837525107115,0.003957892877383865,1.00109113115547,10.265336918468881,10.322907313944176,0.05757039547529558,1.0055786650485106,13.704974090531927,13.7665023788846,0.06152828835267122,1.0044534339091962,0.9984887744450835,0.006707142629611089,0.023118019011424327
SNA,none,11,-1.4244993037084304,-1.467767024511625,-0.05793960768327901,3.2728339202970704,3.3025745553910575,0.012077267342077059,1.0034607438356131,10.265336918468881,10.344410637507245,0.07907371903836581,1.0076727081428336,13.704974090531927,13.79612507691236,0.09115098638043388,1.0066157826450912,1.001316014792696,0.008119374464693295,0.021503323563070238
SNA,none,12,-1.4244993037084304,-1.4728495413565716,-0.0660031879934624,3.2728339202970704,3.3127949929247187,0.02120626075029782,1.006121224395238,10.265336918468881,10.362857250329403,0.09752033186052347,1.009480885565086,13.704974090531927,13.823700683142782,0.11872659261085489,1.0086339175645487,1.0043883725608709,0.009128993408220253,0.018446612822156854
SNA,none,13,-1.4244993037084304,-1.477665831520705,-0.07315305827685663,3.2728339202970704,3.323867901869167,0.032222953162293934,1.0093327737258202,10.265336918468881,10.385785051021825,0.12044813255294588,1.0117409756199625,13.704974090531927,13.857645176247166,0.15267108571524127,1.011129066102942,1.0078869471832819,0.011016692411996484,0.022927800692422628
SNA,none,14,-1.4244993037084304,-1.4817548666578324,-0.08142453537992021,3.2728339202970704,3.335312358532739,0.044270264075973655,1.0128408534716555,10.265336918468881,10.408697474408978,0.14336055594009972,1.0139986625338318,13.704974090531927,13.89260491054802,0.1876308200160921,1.0136961310285442,1.011806488314843,0.011444456663572211,0.022912423387154206
SNA,none,15,-1.4244993037084304,-1.4863785224307056,-0.08988124380813314,3.2728339202970704,3.3469880526504086,0.057443192548543534,1.0166739602938855,10.265336918468881,10.434418816494139,0.1690818980252603,1.016516496915587,13.704974090531927,13.931499181105726,0.2265250905738018,1.0165403227008019,1.016535703053389,0.011675694117669264,0.025721342085159953
SNA,none,16,-1.4244993037084304,-1.4914364144448395,-0.0989338912272498,3.2728339202970704,3.358978232970743,0.07130393727824394,1.0207052220980695,10.265336918468881,10.46194660384773,0.19660968537885104,1.01920091480571,13.704974090531927,13.972887713189015,0.2679136226570889,1.019558479978127,1.021660400054039,0.011990180320334378,0.02752778735359119
SNA,none,17,-1.4244993037084304,-1.4958311052960502,-0.10760601579958566,3.2728339202970704,3.371132766363387,0.08542500111812788,1.0248122428487796,10.265336918468881,10.489808120037454,0.2244712015685745,1.0219198665458542,13.704974090531927,14.014870293218626,0.3098962026867027,1.0226213753933517,1.027003915946866,0.012154533392644433,0.027861516189723854
