arm,iv,seed,receiver,step,n_per_boundary,pos,pos_equalunit,neg,neg_equalunit,l2,l2_equalunit,pre,pre_equalunit,actual,actual_equalunit,rounding,rounding_equalunit,fraction_down_at20
SNA,none,0,positive,16,16010.0,-0.5046276507205036,-0.2991009663613493,0.10337762206787612,0.15534647105594482,0.0,0.0,0.0012396703962321708,0.001639899425642516,-0.4000103334455547,-0.14211458472866292,2.4810840753066098e-08,1.1151099029087712e-08,0.6537892438994362
SNA,none,0,positive,17,16010.0,-0.5327014700165059,-0.31811292113149525,0.11015196406445273,0.1642968920714548,0.0,0.0,0.00126437480290375,0.0016744275276234985,-0.42128510246287393,-0.1521415891003716,2.8686275437307783e-08,1.2432045452123486e-08,0.6537892438994362
SNA,none,0,positive,18,16010.0,-0.5595963179133803,-0.3367624245641725,0.11596211405640373,0.17217151240016046,0.0,0.0,0.0012862163870517428,0.0017052508534942802,-0.44234795476922517,-0.16288564688403642,3.2700699420511084e-08,1.4426481346972658e-08,0.6537892438994362
SNA,none,0,positive,19,16010.0,-0.5859468808674417,-0.35510923168620784,0.12123610379437366,0.17960714411895615,0.0,0.0,0.001305897052845891,0.0017330404567237308,-0.46340484564812073,-0.17376903293365698,3.437210142763163e-08,1.4176870998366294e-08,0.6537892438994362
SNA,none,0,positive,20,16010.0,-0.608855133607002,-0.37116233156312095,0.12611965165312436,0.18668785491340464,0.0,0.0,0.0013235284410161976,0.0017579660745320844,-0.4814119158269076,-0.18271649487328653,3.768595392167116e-08,1.5701897707564113e-08,0.6537892438994362
SNA,none,0,negative,1,35190.0,-0.005677678416285586,-0.009087612333039424,0.007022481376124411,0.005589745111479543,0.0,0.0,0.00026332813842116376,0.00023676033792718884,0.0016081306445652381,-0.003261107789895792,-4.536947505513165e-10,-9.062630977063912e-10,0.4835758333963976
SNA,none,0,negative,2,35190.0,-0.015658039768466265,-0.024713438960789615,0.017718461219695305,0.014161598752594227,0.0,0.0,0.0004993009570211352,0.00044794641415082253,0.002559723522611307,-0.010103893835171995,1.1143611287750133e-09,-4.112743003368012e-11,0.4835758333963976
SNA,none,0,negative,3,35190.0,-0.027535039715723353,-0.043540169753783074,0.03221316270483032,0.025867380068948446,0.0,0.0,0.0007066156107804747,0.0006323568268003657,0.005384741042360663,-0.017040431956378343,2.4424732205272387e-09,9.016559308263142e-10,0.4835758333963976
SNA,none,0,negative,4,35190.0,-0.03947082655361732,-0.06244278395199774,0.04975364820262169,0.04015763299141001,0.0,0.0,0.000892349733078656,0.0007970662852503117,0.011175174443895994,-0.021488083350078544,3.0618129766329657e-09,1.3252588712097452e-09,0.4835758333963976
SNA,none,0,negative,5,35190.0,-0.05121519321784117,-0.08081388810864248,0.06843029960371103,0.05563131175929239,0.0,0.0,0.0010587869248572966,0.0009448364669605935,0.018273897110930637,-0.02423773776838055,3.80020348349509e-09,2.114008953871591e-09,0.4835758333963976
SNA,none,0,negative,6,35190.0,-0.06339903293215454,-0.09961675458197315,0.08681963615466748,0.0709164827169893,0.0,0.0,0.001208548811685472,0.0010780186408504652,0.024629156599366493,-0.027622250415491115,4.565168088266821e-09,2.808642268732182e-09,0.4835758333963976
SNA,none,0,negative,7,35190.0,-0.07608944394181076,-0.11888657962368847,0.1053850141336516,0.08651331865187491,0.0,0.0,0.0013419968787441682,0.0011963373226172077,0.030637572326855395,-0.031176919810968373,5.256270407191926e-09,3.838227977051577e-09,0.4835758333963976
SNA,none,0,negative,8,35190.0,-0.08879823159744428,-0.13765929033575197,0.12246058453942575,0.10116424910892985,0.0,0.0,0.0014617107919810387,0.0013023287316905727,0.03512406957369168,-0.03519270727372199,5.839729169700284e-09,5.221409534756075e-09,0.4835758333963976
SNA,none,0,negative,9,35190.0,-0.10179109404378817,-0.15661797651984696,0.1400333618964844,0.11632082280011147,0.0,0.0,0.0015684367350198933,0.00139644432723004,0.03981071085280619,-0.03890070253621398,6.265090031594093e-09,6.856291469340841e-09,0.4835758333963976
SNA,none,0,negative,10,35190.0,-0.11469984458271458,-0.17485452891818173,0.15726382214208293,0.13135365368802218,0.0,0.0,0.001664062457033894,0.001480637990396115,0.04422804599589724,-0.042020230080043394,5.979494988808365e-09,7.1597200282984205e-09,0.4835758333963976
SNA,none,0,negative,11,35190.0,-0.12894401153620685,-0.19426597821239436,0.17344101387566302,0.1455872158476124,0.0,0.0,0.0017500216389226026,0.0015563143021249583,0.046247031027366645,-0.04712243904391584,7.048987864515248e-09,9.018741115972862e-09,0.4835758333963976
SNA,none,0,negative,12,35190.0,-0.14487928290729946,-0.21530664928752424,0.18875877869377825,0.1591706722337415,0.0,0.0,0.0018273431791988252,0.0016242802141160308,0.045706845853344724,-0.05451168745765522,6.887667079743761e-09,9.38201148057201e-09,0.4835758333963976
SNA,none,0,negative,13,35190.0,-0.15973656227508223,-0.23460251438244395,0.20294539021580368,0.171887470845016,0.0,0.0,0.0018966538033189807,0.001685116144019448,0.04510548812028169,-0.06102991779534856,6.376241245673626e-09,9.598059970602355e-09,0.4835758333963976
SNA,none,0,negative,14,35190.0,-0.17514213424145383,-0.25446129670218093,0.2163990036385528,0.18390178312497002,0.0,0.0,0.001958909233620854,0.0017397899041509636,0.04321578310888154,-0.06881971504495313,4.478161661527529e-09,8.6281067952112e-09,0.4835758333963976
SNA,none,0,negative,15,35190.0,-0.19047012906537678,-0.2741358620045328,0.22935706423814062,0.19549903201638458,0.0,0.0,0.002014589465065747,0.0017886412609999433,0.04090152874385738,-0.07684817971944492,4.106027776811659e-09,9.007703390587242e-09,0.4835758333963976
SNA,none,0,negative,16,35190.0,-0.20651104527483286,-0.2941747128996639,0.24189397873806046,0.20674490714556712,0.0,0.0,0.0020644943633071843,0.0018324279835925388,0.03744743169344118,-0.08559736797871045,3.866906404915418e-09,9.791793753597674e-09,0.4835758333963976
SNA,none,0,negative,17,35190.0,-0.22235574010405745,-0.31405102490153763,0.2546961682870031,0.218117884901278,0.0,0.0,0.002109110854121819,0.0018715231402120834,0.034449542796048706,-0.0940616057256919,3.758981180585597e-09,1.11343555860191e-08,0.4835758333963976
SNA,none,0,negative,18,35190.0,-0.23825281005021468,-0.33368315785722924,0.26600963608563966,0.22809782431706185,0.0,0.0,0.00214907018723103,0.0019064640297604739,0.02990590010197967,-0.10367885703173685,3.879323699606165e-09,1.2478670077620125e-08,0.4835758333963976
SNA,none,0,negative,19,35190.0,-0.2539930864896199,-0.3531126693132802,0.2767910908391466,0.2375124778291128,0.0,0.0,0.0021851383737899826,0.0019379924800915244,0.024983145168756913,-0.11366218688085368,2.4454401826331005e-09,1.2123222265195764e-08,0.4835758333963976
SNA,none,0,negative,20,35190.0,-0.2679731313633837,-0.37024811917898215,0.28713041232362,0.2464699350474977,0.0,0.0,0.0022174904406982885,0.0019662623909421878,0.021374774124128873,-0.12181190828862179,2.7231942725896996e-09,1.3451920384769437e-08,0.4835758333963976
SNA,none,1,positive,1,14757.157894736842,-0.015292658664191883,-0.007633896684013046,0.0022439323085770833,0.005120861219041089,0.0,0.0,-0.00023964438646552143,-6.142376394458695e-05,-0.01328837183311506,-0.0025744593392796737,-1.0910347395304149e-09,-1.1036312987568708e-10,0.6421429220781677
SNA,none,1,positive,2,14757.157894736842,-0.04162178137577754,-0.02074365376182353,0.0063240101102910945,0.014106943433302967,0.0,0.0,-0.0004511542628413987,-0.00011679531578567027,-0.035748928363623145,-0.006753506040237513,-2.8352953130141257e-09,-3.959312856491283e-10,0.6421429220781677
SNA,none,1,positive,3,14757.157894736842,-0.07577957214560194,-0.03768565033668456,0.011538310111804825,0.025256488578449147,0.0,0.0,-0.0006364376282265965,-0.0001647976377618678,-0.06487770344595108,-0.01259395940430479,-3.783927367791616e-09,-8.307512031733392e-12,0.6421429220781677
SNA,none,1,positive,4,14757.157894736842,-0.11099073069896367,-0.05589765708612022,0.01769104202945484,0.03743965949379259,0.0,0.0,-0.00080170871349529,-0.00020776512895703553,-0.09410140144215542,-0.018665762002486933,-4.059151306256029e-09,7.187977303999345e-10,0.6421429220781677
SNA,none,1,positive,5,14757.157894736842,-0.14792336186238217,-0.07551888921696488,0.024552155967138122,0.05067279278204238,0.0,0.0,-0.0009507223308433461,-0.0002475468338471914,-0.12432193451187402,-0.02509364377718558,-6.285786587511462e-09,-5.084158958521094e-10,0.6421429220781677
SNA,none,1,positive,6,14757.157894736842,-0.1846716825934531,-0.0957147801630654,0.03148028198756191,0.06369083508858908,0.0,0.0,-0.001084527067950555,-0.00028309173724759936,-0.15427593211626903,-0.03230703557842053,-4.44242729869872e-09,1.2333033565219257e-09,0.6421429220781677
SNA,none,1,positive,7,14757.157894736842,-0.22120296280026006,-0.11658166741268035,0.03907625889828489,0.07689460275866788,0.0,0.0,-0.0012029574076236136,-0.0003145471979122076,-0.18332966506650084,-0.04000161033321524,-3.756902014834987e-09,1.5187094361462404e-09,0.6421429220781677
SNA,none,1,positive,8,14757.157894736842,-0.25578158583470195,-0.13693991435113986,0.04703888353651126,0.09005811024256037,0.0,0.0,-0.0013102093818909604,-0.00034363507876286316,-0.2100529129892155,-0.047225436546578584,-1.309133854373651e-09,2.6407637764279423e-09,0.6421429220781677
SNA,none,1,positive,9,14757.157894736842,-0.2919128603345822,-0.1582178339060581,0.0555376692151474,0.10324158775718455,0.0,0.0,-0.0014065494169307798,-0.00036986731996477935,-0.23778174113593356,-0.05534611083233017,-5.995680268457264e-10,2.636508148614047e-09,0.6421429220781677
SNA,none,1,positive,10,14757.157894736842,-0.32624235022052145,-0.17907031419740035,0.06474569065947691,0.11659089047628508,0.0,0.0,-0.0014931376468605788,-0.0003935609436786895,-0.2629897954062657,-0.0628729818212917,1.8016394264700141e-09,2.8435022432142634e-09,0.6421429220781677
SNA,none,1,positive,11,14757.157894736842,-0.3579873636797897,-0.1984530563426531,0.07417836358661145,0.12948821431147423,0.0,0.0,-0.0015708278914526334,-0.00041500992672423087,-0.2853798228792371,-0.06937984770586035,5.105393786786571e-09,4.2520427474543965e-09,0.6421429220781677
SNA,none,1,positive,12,14757.157894736842,-0.3894755663558249,-0.21806599117832395,0.0839923251889933,0.14228809579520413,0.0,0.0,-0.0016405167972450476,-0.00043407508506146825,-0.3071237517362723,-0.07621196715689182,6.227804356393471e-09,3.3112894508568763e-09,0.6421429220781677
SNA,none,1,positive,13,14757.157894736842,-0.41870061682748666,-0.23659756893039338,0.0935399928525162,0.15446756286735355,0.0,0.0,-0.001703517313359506,-0.00045159408601736455,-0.32686413196658237,-0.08258159552297159,9.321747550171217e-09,4.626085519027515e-09,0.6421429220781677
SNA,none,1,positive,14,14757.157894736842,-0.4460568056973388,-0.25421424666631576,0.1030615253547749,0.16661204327894769,0.0,0.0,-0.001760190383007754,-0.00046737609692902745,-0.344755458939925,-0.08806957380639037,1.1785646704529641e-08,5.677906677622113e-09,0.6421429220781677
SNA,none,1,positive,15,14757.157894736842,-0.47257733771543853,-0.2715884615253255,0.11241114442884367,0.1782051403854911,0.0,0.0,-0.0018112064297311243,-0.00048162772237393773,-0.3619773863190801,-0.09386494362492823,1.3397245840145283e-08,5.237280145027063e-09,0.6421429220781677
SNA,none,1,positive,16,14757.157894736842,-0.4979350475439927,-0.2886295475434343,0.12125443715007775,0.18915010978334476,0.0,0.0,-0.0018570291973041728,-0.0004944341380253122,-0.37853762419776193,-0.09997386640856143,1.539345719751316e-08,5.489553371432925e-09,0.6421429220781677
SNA,none,1,positive,17,14757.157894736842,-0.5208682604114176,-0.30442591321343904,0.12990161825088425,0.19960395138755613,0.0,0.0,-0.0018980925229063975,-0.0005059359582052944,-0.3928647162501411,-0.10532789161992166,1.8433298567285466e-08,6.164166451376009e-09,0.6421429220781677
SNA,none,1,positive,18,14757.157894736842,-0.5431914163098996,-0.3199278365427391,0.13802046649678157,0.20943668738086468,0.0,0.0,-0.0019348787522670808,-0.0005161879600886791,-0.4071058077717087,-0.11100733084824475,2.079367651813985e-08,6.273718282915401e-09,0.6421429220781677
SNA,none,1,positive,19,14757.157894736842,-0.5626900554686797,-0.3338903928115442,0.1451910053663631,0.2181279999380735,0.0,0.0,-0.0019679274378571737,-0.0005254198455001517,-0.41946695297904985,-0.11628780528205025,2.456112388506992e-08,7.4369205761566e-09,0.6421429220781677
SNA,none,1,positive,20,14757.157894736842,-0.5800026353434786,-0.3461425099939939,0.15150928506357442,0.22592668003199537,0.0,0.0,-0.001997603038153992,-0.0005337012595247138,-0.43049092773877473,-0.12074952382555275,2.5579283470585606e-08,7.395970463034786e-09,0.6421429220781677
SNA,none,1,negative,1,36442.84210526316,-0.004093299886827912,-0.0069637506664473985,0.007713749667556347,0.006262893771901554,0.0,0.0,-1.6420207852863744e-05,-7.73339847547029e-05,0.0036040300859002425,-0.0007781908209716432,5.130246717243192e-10,5.832890274948745e-11,0.46614979256128125
SNA,none,1,negative,2,36442.84210526316,-0.011234997649574143,-0.01897956075270316,0.02131539286908031,0.017348475220702514,0.0,0.0,-3.3015304332238434e-05,-0.0001470472588012137,0.010047380671804936,-0.001778132646537881,7.566310075960524e-10,1.4426397591172543e-10,0.46614979256128125
SNA,none,1,negative,3,36442.84210526316,-0.02037640769705708,-0.034417079979978,0.03808616083117391,0.03109796038918789,0.0,0.0,-4.745116893769993e-05,-0.0002081400345901925,0.017662304238186554,-0.0035272585596000457,2.2730074265125124e-09,1.0657802611077567e-09,0.46614979256128125
SNA,none,1,negative,4,36442.84210526316,-0.030908828678611455,-0.05116085413143208,0.05606928041757727,0.046020618318103175,0.0,0.0,-6.098560367193857e-05,-0.0002631705205163238,0.025099469385762546,-0.005403404483733353,3.2504686713050316e-09,1.8501118737345488e-09,0.46614979256128125
SNA,none,1,negative,5,36442.84210526316,-0.04262520690220523,-0.06920850330197556,0.07529813552061193,0.06203904025415572,0.0,0.0,-7.466289249454947e-05,-0.00031380054906978783,0.032598267957668695,-0.007483263320641334,2.2317565488303032e-09,2.762483050024199e-10,0.46614979256128125
SNA,none,1,negative,6,36442.84210526316,-0.05535438953287821,-0.08801903261452453,0.09392257117147969,0.07761324924977493,0.0,0.0,-8.644373449968719e-05,-0.0003589566074620239,0.03848174123510704,-0.010764738517130432,3.331005251311243e-09,1.4550811794707767e-09,0.46614979256128125
SNA,none,1,negative,7,36442.84210526316,-0.06919009725085302,-0.10757496305195438,0.11237706450988436,0.09328217262879598,0.0,0.0,-9.68943784258585e-05,-0.00039898954024988713,0.04309007554644038,-0.014691779010480112,2.665834912609377e-09,9.529281746074724e-10,0.46614979256128125
SNA,none,1,negative,8,36442.84210526316,-0.08318732535763376,-0.12682384232309057,0.13047669737886794,0.10880839572297339,0.0,0.0,-0.00010715517806020932,-0.0004358231104354519,0.047182220537202245,-0.018451267325394732,3.694028264041131e-09,2.3851578993674742e-09,0.46614979256128125
SNA,none,1,negative,9,36442.84210526316,-0.09788619649203176,-0.14708212748877442,0.14811532507709219,0.12416938523941645,0.0,0.0,-0.00011632823543952131,-0.00046885298903581984,0.0501128031384141,-0.0233815933991635,2.7887932167764798e-09,1.8392302627654521e-09,0.46614979256128125
SNA,none,1,negative,10,36442.84210526316,-0.11283462382226132,-0.16712028790892577,0.16570727189539078,0.13970729593376358,0.0,0.0,-0.00012469257739191754,-0.0004986317374585642,0.052747956904674174,-0.027911622345886646,1.408936631425318e-09,1.36673408590971e-09,0.46614979256128125
SNA,none,1,negative,11,36442.84210526316,-0.1268827525271265,-0.18583560185982642,0.18249729962484224,0.15475391048756473,0.0,0.0,-0.00013240108101723286,-0.0005255040884359678,0.0554821479028756,-0.03160719282984615,1.886177098506204e-09,2.6308514839506575e-09,0.46614979256128125
SNA,none,1,negative,12,36442.84210526316,-0.14146588897901924,-0.20491135874106534,0.19880819104033662,0.169593124296091,0.0,0.0,-0.0001390120250884646,-0.000549392315612471,0.05720329017947072,-0.03586762529059431,1.4324183869663133e-10,1.4699924799518007e-09,0.46614979256128125
SNA,none,1,negative,13,36442.84210526316,-0.1555839498314293,-0.22304117382109254,0.21421565099822856,0.18369168273377937,0.0,0.0,-0.00014535388910952234,-0.0005712642334248233,0.058486347067636155,-0.03992075330940224,-2.1005358073560372e-10,2.011335707024949e-09,0.46614979256128125
SNA,none,1,negative,14,36442.84210526316,-0.16928000366398627,-0.24037166583313277,0.22944046603919277,0.19765237598576277,0.0,0.0,-0.0001510468427312509,-0.0005909210846287878,0.06000941512936104,-0.04331020861852366,-4.031141319371184e-10,2.3134750876539706e-09,0.46614979256128125
SNA,none,1,negative,15,36442.84210526316,-0.183081435774659,-0.25758989773837637,0.24376612528075842,0.21086810918285737,0.0,0.0,-0.00015623767317415448,-0.000608665180227017,0.060528449523436494,-0.04733045259216214,-2.309488833634525e-09,1.1435839074316842e-09,0.46614979256128125
SNA,none,1,negative,16,36442.84210526316,-0.19696461585790126,-0.27458041671885786,0.25731067361191606,0.22337681046068525,0.0,0.0,-0.00016091673611550236,-0.0006246153635772042,0.06018513790303566,-0.05182822042970138,-3.114863595770416e-09,1.1920484571704012e-09,0.46614979256128125
SNA,none,1,negative,17,36442.84210526316,-0.21012210267309644,-0.29040205403294833,0.2701680234438138,0.23531715780206203,0.0,0.0,-0.000165157638480659,-0.0006389444393361608,0.05988076016430081,-0.05572383843696321,-2.9679359112369747e-09,2.2332592548861484e-09,0.46614979256128125
SNA,none,1,negative,18,36442.84210526316,-0.22315293670407335,-0.3059650376371637,0.2824305831178889,0.24666416420671333,0.0,0.0,-0.00016891190781901882,-0.0006517569383846048,0.059108730563289115,-0.059952628290304524,-3.9427074053914345e-09,2.0785303917879618e-09,0.46614979256128125
SNA,none,1,negative,19,36442.84210526316,-0.23532575445440396,-0.3201835916544709,0.2933386809676074,0.2567315591395869,0.0,0.0,-0.00017233439610050969,-0.0006633055265476681,0.057840588339383055,-0.06411533477287486,-3.777719873926261e-09,3.2685568141172235e-09,0.46614979256128125
SNA,none,1,negative,20,36442.84210526316,-0.24608453970047423,-0.33280834628960926,0.3031803712638746,0.26575890455615586,0.0,0.0,-0.0001754110944984615,-0.0006736777468981521,0.05692041599517048,-0.06772311675812838,-4.47373138688279e-09,2.7222231552097604e-09,0.46614979256128125
SNA,none,2,positive,1,14490.368421052632,-0.0203234233837702,-0.010449694331380191,0.00220891980188747,0.004274898278596141,0.0,0.0,-4.298633031962693e-05,-4.631619979811388e-05,-0.018157490692185054,-0.00622111270577885,-7.799826962369602e-10,-4.5319668706484776e-10,0.6523317635509635
SNA,none,2,positive,2,14490.368421052632,-0.052827024571045135,-0.026914522988230903,0.005669381630501641,0.011850126369725824,0.0,0.0,-9.11182776204847e-05,-8.977430831623558e-05,-0.04724876312874258,-0.015154170872796252,-1.9105786103873365e-09,5.4025058764231874e-11,0.6523317635509635
SNA,none,2,positive,3,14490.368421052632,-0.09354777134791303,-0.04781812182815231,0.011552165875399908,0.022273833590827394,0.0,0.0,-0.00013950186646927178,-0.00013087190199125915,-0.08213510861318934,-0.0256751590440403,-1.274206932462367e-09,1.0952758739863217e-09,0.6523317635509635
SNA,none,2,positive,4,14490.368421052632,-0.1345339045861619,-0.06938868067030116,0.018942073198272465,0.03462382820076828,0.0,0.0,-0.00018678858687801335,-0.00016990018373054834,-0.11577862150026451,-0.03493475145717317,-1.5254970778903114e-09,1.196090275562605e-09,0.6523317635509635
SNA,none,2,positive,5,14490.368421052632,-0.17680077805640115,-0.09217998547020673,0.027272834374572816,0.04778480289116606,0.0,0.0,-0.00023049886210759095,-0.00020570774615950773,-0.14975844475258265,-0.04460088924288056,-2.2086467346794248e-09,1.08231961053793e-09,0.6523317635509635
SNA,none,2,positive,6,14490.368421052632,-0.2177841413350484,-0.11476443207977383,0.03545925590600376,0.060605449951262456,0.0,0.0,-0.00026991134938203845,-0.0002382160423865413,-0.18259479913306653,-0.05439719721731065,-2.3546398488540976e-09,9.53587250344999e-10,0.6523317635509635
SNA,none,2,positive,7,14490.368421052632,-0.2566249931809589,-0.1366835436549006,0.044149163554896065,0.0738092126278955,0.0,0.0,-0.0003049211783117657,-0.0002673456906476736,-0.21278075294084922,-0.0631416756670957,-2.136474614435417e-09,1.050557059979699e-09,0.6523317635509635
SNA,none,2,positive,8,14490.368421052632,-0.2930801044435691,-0.15739493096671933,0.05309460798789365,0.08697915329031367,0.0,0.0,-0.0003366125079095713,-0.00029344921004483926,-0.24032210846593388,-0.0707092247777223,4.976510968085899e-10,2.10872816719909e-09,0.6523317635509635
SNA,none,2,positive,9,14490.368421052632,-0.32761177960124427,-0.17763347320608275,0.061888573935704086,0.09966973087517274,0.0,0.0,-0.00036477967788656586,-0.0003167247305001067,-0.26608798107577397,-0.0782804632217609,4.267652633844243e-09,3.839649231001646e-09,0.6523317635509635
SNA,none,2,positive,10,14490.368421052632,-0.3623579515074447,-0.1982107906653804,0.0709553649633806,0.11178800787174381,0.0,0.0,-0.00039017592222280895,-0.0003376565500993003,-0.2917927567991847,-0.08676043505064202,5.667102216511454e-09,4.293093881615189e-09,0.6523317635509635
SNA,none,2,positive,11,14490.368421052632,-0.3974286469351484,-0.21932640262467448,0.07962737416251801,0.1232346486397097,0.0,0.0,-0.00041324494864482947,-0.00035657470359446304,-0.3182145074671338,-0.09644832238033102,1.0254141412980986e-08,6.308228195478805e-09,0.6523317635509635
SNA,none,2,positive,12,14490.368421052632,-0.43055034252001684,-0.239928164551423,0.08815010731329946,0.1341658416891971,0.0,0.0,-0.0004341738693943055,-0.000373711358420629,-0.3428343958012237,-0.10613602712852814,1.3274887996337837e-08,7.0921184219794235e-09,0.6523317635509635
SNA,none,2,positive,13,14490.368421052632,-0.46291989645612547,-0.26049302325647217,0.09612737233676631,0.14413298528619614,0.0,0.0,-0.00045297881939429795,-0.00038906888512683647,-0.36724548604682994,-0.11674909763810003,1.689192358323773e-08,9.217302818754429e-09,0.6523317635509635
SNA,none,2,positive,14,14490.368421052632,-0.49451255439246333,-0.2810141475946055,0.10389852186293383,0.15350798305937685,0.0,0.0,-0.0004697659319719389,-0.0004027878705980002,-0.3910837778368918,-0.12790894245303613,2.0624609497898e-08,9.952790522066825e-09,0.6523317635509635
SNA,none,2,positive,15,14490.368421052632,-0.5254060905062657,-0.3016015717619357,0.11147567545329654,0.16224680361261093,0.0,0.0,-0.0004847233815936131,-0.0004150411006878155,-0.4144151143305128,-0.13976979816069807,2.410404990339019e-08,1.1089314473285134e-08,0.6523317635509635
SNA,none,2,positive,16,14490.368421052632,-0.5537489110144163,-0.32075456730175456,0.11839781153416899,0.17003858545992265,0.0,0.0,-0.0004981330290190792,-0.00042601174187992843,-0.43584920484659284,-0.15114198165664192,2.7662673446345506e-08,1.192706996165803e-08,0.6523317635509635
SNA,none,2,positive,17,14490.368421052632,-0.579505295171703,-0.3383998856751291,0.12506441753730102,0.17739101851143793,0.0,0.0,-0.0005100459314725279,-0.00043580102372162534,-0.4549508906371971,-0.16144465494286345,3.292867736537276e-08,1.3244549311537767e-08,0.6523317635509635
SNA,none,2,positive,18,14490.368421052632,-0.6037687365246791,-0.3547176406740746,0.13137359744286314,0.1842971424967699,0.0,0.0,-0.0005207077553115466,-0.0004445523470616171,-0.47291581154687473,-0.17086503674828868,3.529025279101227e-08,1.3776077599479863e-08,0.6523317635509635
SNA,none,2,positive,19,14490.368421052632,-0.6261364677495962,-0.36967819112932626,0.13744744805335626,0.1911472050740317,0.0,0.0,-0.000530102600859408,-0.00045231019721281816,-0.4892190834871733,-0.1789832817180852,3.880992597810428e-08,1.453442220207393e-08,0.6523317635509635
