arm,iv,receiver,step,n_per_boundary,pos,pos_equalunit,neg,neg_equalunit,l2,l2_equalunit,pre,pre_equalunit,actual,actual_equalunit,rounding,rounding_equalunit,fraction_down_at20
SNA,l2,negative,15,30321.157894736843,-0.115118624822735,-0.19242851198636776,0.07836431640532122,0.07179567631360136,0.0022021980330803087,0.0018394292372687616,0.0006509146743609142,0.0006991424703839905,-0.022706300914822303,-0.09902246129006131,-6.244406661740504e-11,4.894597692995535e-09,0.547829917913964
SNA,l2,negative,16,30321.157894736843,-0.12083970392659332,-0.20014540719464327,0.07769644540007964,0.07205418294988862,0.0024341511447464334,0.0020421574779731924,0.0006657717089943388,0.0007152273010008925,-0.029555885395535348,-0.10617005143919116,4.839524501181364e-10,6.07322375210767e-09,0.547829917913964
SNA,l2,negative,17,30321.157894736843,-0.1263730225599987,-0.20689712807180963,0.0769123367211391,0.07203936675412896,0.0026728811943997266,0.0022517009648690156,0.0006790853921848576,0.0007296493917044744,-0.0349220127905995,-0.11170496253948695,9.93799748309901e-10,7.198083154555682e-09,0.547829917913964
SNA,l2,negative,18,30321.157894736843,-0.1317420713016647,-0.21309121549990007,0.07637184981830562,0.07198220407552407,0.0029176372276822436,0.0024673212311610957,0.0006908583548655778,0.0007424397858882748,-0.03941130247880128,-0.11587009129583574,1.8233629514360423e-09,8.689046157759316e-09,0.547829917913964
SNA,l2,negative,19,30321.157894736843,-0.13689336135593091,-0.21718551311339573,0.07577311535696729,0.07191683527527826,0.0031682582024621323,0.002688775780977289,0.0007014195348312769,0.0007539503571912818,-0.04191515418097923,-0.11837764716278429,2.3509934941306778e-09,9.819051581163643e-09,0.547829917913964
SNA,l2,negative,20,30321.157894736843,-0.13961106679345556,-0.22100014405550605,0.0755351532029622,0.0720710180593367,0.0034241750958638527,0.0029155049329070517,0.0007108438612445688,0.0007642721579452005,-0.04497936887726121,-0.1210849697593442,2.820029081885907e-09,1.0703388202250156e-08,0.547829917913964
SNA,l2,positive,1,20878.842105263157,-0.016442158254936907,-0.00975902145870591,0.0024476023399225433,0.002582380985946178,-6.183332304563053e-06,-1.1658125336142473e-06,0.00028941256077962474,6.088656329278159e-05,-0.014728487250867804,-0.008106629607246863,-6.353974497792388e-10,-2.254919293363686e-10,0.6819707196340413
SNA,l2,positive,2,20878.842105263157,-0.0413660047140465,-0.024415762261039798,0.006128507717488348,0.006631876685136326,-1.6839862488416955e-05,-3.087793517641233e-06,0.0005435761329929167,0.0001114023176728276,-0.037041203370601725,-0.019898382402763107,-1.7645846985665328e-09,-8.762768795720142e-10,0.6819707196340413
SNA,l2,positive,3,20878.842105263157,-0.06969598878703101,-0.041295387029694014,0.01052296223700673,0.011625561720002503,-3.0329432188820902e-05,-4.936877576963872e-06,0.0007636296247461873,0.0001521168238393593,-0.06212218164816715,-0.03325149456027617,-2.345536058630155e-09,-9.438445475122304e-10,0.6819707196340413
SNA,l2,positive,4,20878.842105263157,-0.0975953200652213,-0.05776708023651313,0.01563511693549716,0.017514943310023966,-4.505830614118393e-05,-5.913562087776976e-06,0.0009583314853936777,0.0001871007485291711,-0.08671957677140962,-0.04592388922801551,-2.834355666030372e-09,-9.956084499161803e-10,0.6819707196340413
SNA,l2,positive,5,20878.842105263157,-0.12362771178696028,-0.0732664538509349,0.020923421065041775,0.023492555802729714,-5.9623302490507504e-05,-5.404960251840674e-06,0.001131158727068762,0.00021718142390146395,-0.10896506234632979,-0.05724087589154095,-2.4106746735038567e-09,-9.065930890309626e-10,0.6819707196340413
SNA,l2,positive,6,20878.842105263157,-0.15288782784601015,-0.09140192391137204,0.02606738838929105,0.02938048350433909,-7.278467568923602e-05,-2.804139247621213e-06,0.001284969698766025,0.00024342700586518973,-0.13439157050346937,-0.07154783937418777,-1.9064150312965445e-09,-6.775545176487907e-10,0.6819707196340413
SNA,l2,positive,7,20878.842105263157,-0.18281450925195858,-0.1101138211913493,0.031177149217544324,0.03452537124626962,-8.33921307995863e-05,2.6081753192191924e-06,0.0014216210608550093,0.0002658806494697165,-0.16051153409547392,-0.08674886697991362,-7.228599597502305e-10,-7.328505242905398e-11,0.6819707196340413
SNA,l2,positive,8,20878.842105263157,-0.2110344219468001,-0.12805225358181238,0.035646941775125375,0.038953692886087105,-9.050825244114009e-05,1.1403911837609536e-05,0.0015441894796272247,0.0002859331095544531,-0.18542554328608474,-0.10197159476252206,4.2560614907113863e-10,3.8471624825452285e-10,0.6819707196340413
SNA,l2,positive,9,20878.842105263157,-0.24134603568528398,-0.14762122334545993,0.03943601443154495,0.042455373165558405,-9.334069233438562e-05,2.4092631769594158e-05,0.0016533094445261663,0.0003031090580565924,-0.21290103712541356,-0.11688784708528778,1.6524868378159309e-09,1.0793314725076836e-09,0.6819707196340413
SNA,l2,positive,10,20878.842105263157,-0.27048539125938065,-0.16634376811657922,0.04277014964820188,0.04532642874873011,-9.118373241140294e-05,4.1156065540440625e-05,0.0017513878053214817,0.000318465379480668,-0.23771623247045745,-0.12860715006165013,3.551574330802887e-09,2.119661901615528e-09,0.6819707196340413
SNA,l2,positive,11,20878.842105263157,-0.2977538261092973,-0.18418215172051244,0.045087510746822886,0.04731179252318379,-8.349440178626682e-05,6.303470882565057e-05,0.0018394222503288471,0.00033208492117625335,-0.2565506982750629,-0.14122704664490754,5.372493609540939e-09,3.171036195838387e-09,0.6819707196340413
SNA,l2,positive,12,20878.842105263157,-0.3221401813911818,-0.20059260991828887,0.04693620542876809,0.04838517064620032,-6.983745647105701e-05,9.007484232735077e-05,0.0019180595203954008,0.00034394417921720336,-0.2733410596347439,-0.15278440193016452,7.921140503081635e-09,4.489642189170861e-09,0.6819707196340413
SNA,l2,positive,13,20878.842105263157,-0.3433013927199565,-0.2149398779733622,0.048018963573731976,0.04879302312093656,-4.9953615742280826e-05,0.00012249462172945008,0.001988375418728763,0.0003542774510112204,-0.2885275028199712,-0.16383115071285526,1.073543555115555e-08,6.161185196487467e-09,0.6819707196340413
SNA,l2,positive,14,20878.842105263157,-0.36060182421755504,-0.22703172206394984,0.049219116729053734,0.048996306326062604,-2.3660519595505606e-05,0.0001604582378475195,0.002051296445948126,0.0003633640229233456,-0.30313531415829,-0.1744689375846998,1.426769037334735e-08,8.077101222441547e-09,0.6819707196340413
SNA,l2,positive,15,20878.842105263157,-0.37386157468075115,-0.23637418970181376,0.050376146128656506,0.049264048209470855,8.908721622794534e-06,0.00020382583720072943,0.002107875300844518,0.00037145528891589276,-0.31538802360738344,-0.1840928779031749,1.7532970007140547e-08,9.778282947611885e-09,0.6819707196340413
SNA,l2,positive,16,20878.842105263157,-0.38429232170275335,-0.2439946207029534,0.05125583853605778,0.049029023708868684,4.7543235999305746e-05,0.0002524970431714452,0.0021587771071880646,0.0003786823791997856,-0.3270331079918955,-0.19333660938534344,2.0580866493700103e-08,1.1743940958785546e-08,0.6819707196340413
SNA,l2,positive,17,20878.842105263157,-0.3939266207598568,-0.25101964864466414,0.05160659366754431,0.04855936834498956,9.202956571860556e-05,0.00030622801870929797,0.0022040240170941895,0.00038484574792980905,-0.3365226021963328,-0.20081807900711524,2.377101793502111e-08,1.3562817306481422e-08,0.6819707196340413
SNA,l2,positive,18,20878.842105263157,-0.4022102234212271,-0.2572796515357771,0.051568967970528,0.04805405840863155,0.00014209089187581755,0.0003648692837619402,0.0022445746848699585,0.0003902863259876497,-0.34380423898581586,-0.20663143314319574,2.7087421135034934e-08,1.582211429400507e-08,0.6819707196340413
SNA,l2,positive,19,20878.842105263157,-0.40831516643231835,-0.2623346205326936,0.05161409360496998,0.047582833683452355,0.00019743138099921742,0.0004281434937439873,0.0022809827725589473,0.0003951067978371999,-0.3497203476261784,-0.2106827055665631,2.990689957909362e-08,1.770471754910438e-08,0.6819707196340413
SNA,l2,positive,20,20878.842105263157,-0.4115489583109313,-0.26478269065752963,0.05172029873502283,0.04729490961329142,0.00025770083852341317,0.000495748861072451,0.0023136472484675823,0.00039937465891223866,-0.3550158750069009,-0.21479498680150577,3.2219303552051155e-08,1.9174631432102433e-08,0.6819707196340413
SNA,none,negative,1,36442.84210526316,-0.005677678416285586,-0.009087612333039424,0.007022481376124411,0.005589745111479543,0.0,0.0,-1.6420207852863744e-05,-4.387811966391721e-05,0.0016081306445652381,-0.003261107789895792,5.130246717243192e-10,5.832890274948745e-11,0.48224431863497624
SNA,none,negative,2,36442.84210526316,-0.014747585568571513,-0.024096620462777652,0.01784664553270174,0.01470980426220346,0.0,0.0,-3.3015304332238434e-05,-8.388132489082409e-05,0.0030252450880478283,-0.009470696971550695,1.1143611287750133e-09,1.4426397591172543e-10,0.48224431863497624
SNA,none,negative,3,36442.84210526316,-0.026405928664256773,-0.042935628822644456,0.03292416214097275,0.02746022099967052,0.0,0.0,-4.745116893769993e-05,-0.00012136471024926203,0.006413907058768108,-0.015596771643535708,2.2730074265125124e-09,9.016559308263142e-10,0.48224431863497624
SNA,none,negative,4,36442.84210526316,-0.03873661378318838,-0.0622892498862444,0.050919214223043845,0.04279979750956931,0.0,0.0,-6.098560367193857e-05,-0.0001571769926345745,0.012049313048535053,-0.019646628520959643,3.0618129766329657e-09,1.3252588712097452e-09,0.48224431863497624
SNA,none,negative,5,36442.84210526316,-0.05121519321784117,-0.08081388810864248,0.07010484473856,0.059294992583614474,0.0,0.0,-7.466289249454947e-05,-0.00019003888359571722,0.018273897110930637,-0.02382871520502379,2.6313789700010627e-09,1.1829017805969156e-09,0.48224431863497624
SNA,none,negative,6,36442.84210526316,-0.06339903293215454,-0.09961675458197315,0.08911410551645609,0.07563316255023546,0.0,0.0,-8.644373449968719e-05,-0.0002200225564623186,0.024629156599366493,-0.027622250415491115,3.331005251311243e-09,1.671434007732149e-09,0.48224431863497624
SNA,none,negative,7,36442.84210526316,-0.07608944394181076,-0.11888657962368847,0.10858224378226994,0.09245154195240424,0.0,0.0,-9.68943784258585e-05,-0.00024675256115975857,0.030637572326855395,-0.031176919810968373,2.9773341045188374e-09,1.5820300757755023e-09,0.48224431863497624
SNA,none,negative,8,36442.84210526316,-0.08879823159744428,-0.13765929033575197,0.12780874814822904,0.10880839572297339,0.0,0.0,-0.00010715517806020932,-0.0002706970503885794,0.03512406957369168,-0.03347104340072762,3.694028264041131e-09,2.3851578993674742e-09,0.48224431863497624
SNA,none,negative,9,36442.84210526316,-0.10179109404378817,-0.15661797651984696,0.1462681808230184,0.12416938523941645,0.0,0.0,-0.00011632823543952131,-0.0002921459931534117,0.03981071085280619,-0.03596392855573058,2.9535158446587396e-09,2.9165834474860365e-09,0.48224431863497624
SNA,none,negative,10,36442.84210526316,-0.11469984458271458,-0.17485452891818173,0.163475152870406,0.13970729593376358,0.0,0.0,-0.00012469257739191754,-0.00031137033187385673,0.04422804599589724,-0.0397958248277177,2.7754276794641576e-09,3.1967222891618516e-09,0.48224431863497624
SNA,none,negative,11,36442.84210526316,-0.12894401153620685,-0.19426597821239436,0.17953190027270774,0.15475391048756473,0.0,0.0,-0.00013240108101723286,-0.0003287014139444251,0.046247031027366645,-0.045290304273586796,2.9240456443256923e-09,4.4603676559795865e-09,0.48224431863497624
SNA,none,negative,12,36442.84210526316,-0.14487928290729946,-0.21530664928752424,0.1945863965948482,0.1684011488945326,0.0,0.0,-0.0001390120250884646,-0.0003444216919397992,0.045706845853344724,-0.05129107206851211,2.336514017636836e-09,4.831205054926043e-09,0.48224431863497624
SNA,none,negative,13,36442.84210526316,-0.15973656227508223,-0.23460251438244395,0.2079512792951686,0.1805419744555917,0.0,0.0,-0.00014535388910952234,-0.00035845927247016106,0.04510548812028169,-0.05881926723929445,3.348424528936779e-09,6.562042737290172e-09,0.48224431863497624
SNA,none,negative,14,36442.84210526316,-0.17514213424145383,-0.25446129670218093,0.22029522474779273,0.1918610794198167,0.0,0.0,-0.0001510468427312509,-0.00037100975631358267,0.04321578310888154,-0.06729249045331138,2.3173558324147476e-09,6.919657045951631e-09,0.48224431863497624
SNA,none,negative,15,36442.84210526316,-0.19047012906537678,-0.2741358620045328,0.23147021659216516,0.20226454389236012,0.0,0.0,-0.00015623767317415448,-0.0003821822522383093,0.04090152874385738,-0.07684817971944492,1.4674167725724124e-09,6.960858956401067e-09,0.48224431863497624
SNA,none,negative,16,36442.84210526316,-0.20651104527483286,-0.2941747128996639,0.24189397873806046,0.21149169667168116,0.0,0.0,-0.00016091673611550236,-0.0003921826777133865,0.03744743169344118,-0.08559736797871045,1.1377569404527962e-10,6.918969640076742e-09,0.48224431863497624
SNA,none,negative,17,36442.84210526316,-0.22235574010405745,-0.31405102490153763,0.2546961682870031,0.22011216971837655,0.0,0.0,-0.000165157638480659,-0.0004011260854051815,0.034449542796048706,-0.0940616057256919,4.248911579047634e-10,8.596645057989345e-09,0.48224431863497624
SNA,none,negative,18,36442.84210526316,-0.23825281005021468,-0.33109764050398366,0.26600963608563966,0.22821061478782367,0.0,0.0,-0.00016891190781901882,-0.00040907921744367376,0.02990590010197967,-0.10329609595695818,-6.077132799287581e-11,8.97664544192915e-09,0.48224431863497624
SNA,none,negative,19,36442.84210526316,-0.25274703550342337,-0.34603062221000047,0.2767910908391466,0.2375124778291128,0.0,0.0,-0.00017233439610050969,-0.0004161240934309514,0.024983145168756913,-0.11021064809591115,-1.0621852989836622e-09,9.025781006042611e-09,0.48224431863497624
SNA,none,negative,20,36442.84210526316,-0.26498619295581866,-0.36094962635276984,0.28713041232362,0.2464699350474977,0.0,0.0,-0.0001754110944984615,-0.0004225579911067905,0.021374774124128873,-0.11708348555633676,-3.022705206247134e-09,8.257137185920344e-09,0.48224431863497624
SNA,none,positive,1,14757.157894736842,-0.017520418135675855,-0.009563100411852633,0.00220891980188747,0.004274898278596141,0.0,0.0,-4.298633031962693e-05,-4.631619979811388e-05,-0.015539961309276432,-0.005249220281077533,-1.0910347395304149e-09,-4.5319668706484776e-10,0.6523317635509635
SNA,none,positive,2,14757.157894736842,-0.046729453019968566,-0.025849145136607955,0.005669381630501641,0.011850126369725824,0.0,0.0,-9.11182776204847e-05,-8.977430831623558e-05,-0.04172881188293952,-0.015154170872796252,-1.9105786103873365e-09,-3.959312856491283e-10,0.6523317635509635
SNA,none,positive,3,14757.157894736842,-0.08225577373288095,-0.04553227353563055,0.011538310111804825,0.022273833590827394,0.0,0.0,-0.00013950186646927178,-0.00013087190199125915,-0.07285194448870888,-0.0256751590440403,-1.6625950234987113e-09,2.74472180817326e-10,0.6523317635509635
SNA,none,positive,4,14757.157894736842,-0.11835626808934233,-0.06546133925188678,0.01769104202945484,0.03462382820076828,0.0,0.0,-0.00018678858687801335,-0.00016990018373054834,-0.10333877128530053,-0.03493475145717317,-2.015568058857195e-09,7.187977303999345e-10,0.6523317635509635
SNA,none,positive,5,14757.157894736842,-0.15310892401549192,-0.0846845318007083,0.024552155967138122,0.04778480289116606,0.0,0.0,-0.00023049886210759095,-0.00020570774615950773,-0.1314755022680195,-0.04322042565071188,-2.2086467346794248e-09,1.08231961053793e-09,0.6523317635509635
SNA,none,positive,6,14757.157894736842,-0.1883265279420621,-0.10430797373639879,0.03148028198756191,0.060605449951262456,0.0,0.0,-0.00026991134938203845,-0.0002382160423865413,-0.16006903720637158,-0.051487119624100706,-2.3546398488540976e-09,1.2333033565219257e-09,0.6523317635509635
SNA,none,positive,7,14757.157894736842,-0.22393680141419273,-0.12436849790381684,0.03907625889828489,0.0738092126278955,0.0,0.0,-0.0003049211783117657,-0.0002673456906476736,-0.18850716322673486,-0.05985182617812304,-2.136474614435417e-09,1.5187094361462404e-09,0.6523317635509635
SNA,none,positive,8,14757.157894736842,-0.2578503721433342,-0.14378737637909964,0.04703888353651126,0.08697915329031367,0.0,0.0,-0.0003366125079095713,-0.00029344921004483926,-0.2149609908019693,-0.06829163517630593,4.976510968085899e-10,2.6407637764279423e-09,0.6523317635509635
SNA,none,positive,9,14757.157894736842,-0.2919128603345822,-0.16335955001889593,0.0555376692151474,0.09966973087517274,0.0,0.0,-0.00036477967788656586,-0.0003167247305001067,-0.24098147058468164,-0.07641157514591419,4.267652633844243e-09,3.839649231001646e-09,0.6523317635509635
SNA,none,positive,10,14757.157894736842,-0.32624235022052145,-0.18198502764014862,0.06474569065947691,0.11178800787174381,0.0,0.0,-0.00039017592222280895,-0.0003376565500993003,-0.2641793297344293,-0.08356217784457479,5.667102216511454e-09,4.293093881615189e-09,0.6523317635509635
SNA,none,positive,11,14757.157894736842,-0.3579873636797897,-0.2014464049986118,0.07417836358661145,0.1232346486397097,0.0,0.0,-0.00041324494864482947,-0.00035657470359446304,-0.28766526179836527,-0.09209438796742513,1.0254141412980986e-08,6.308228195478805e-09,0.6523317635509635
SNA,none,positive,12,14757.157894736842,-0.3894755663558249,-0.22229969279888082,0.0839923251889933,0.1341658416891971,0.0,0.0,-0.0004341738693943055,-0.000373711358420629,-0.31241970223764054,-0.10244420043022973,1.3274887996337837e-08,7.0921184219794235e-09,0.6523317635509635
SNA,none,positive,13,14757.157894736842,-0.41870061682748666,-0.24131171995789505,0.0935399928525162,0.14413298528619614,0.0,0.0,-0.00045297881939429795,-0.00038906888512683647,-0.33405324275976117,-0.11154747958907305,1.689192358323773e-08,9.103953519870415e-09,0.6523317635509635
SNA,none,positive,14,14757.157894736842,-0.4470539836895657,-0.26069176610068306,0.1030615253547749,0.15350798305937685,0.0,0.0,-0.0004697659319719389,-0.0004027878705980002,-0.3564580153465439,-0.12157423723948506,1.8665908995814414e-08,8.941871790378452e-09,0.6523317635509635
SNA,none,positive,15,14757.157894736842,-0.4762260338773808,-0.2798042897141927,0.11147567545329654,0.16224680361261093,0.0,0.0,-0.0004847233815936131,-0.0004150411006878155,-0.37854127898820916,-0.13165026052025033,2.144882562532026e-08,9.69406246970441e-09,0.6523317635509635
SNA,none,positive,16,14757.157894736842,-0.5046276507205036,-0.2991009663613493,0.11839781153416899,0.17003858545992265,0.0,0.0,-0.0004981330290190792,-0.00042601174187992843,-0.4000103334455547,-0.14211458472866292,2.4810840753066098e-08,1.1151099029087712e-08,0.6523317635509635
SNA,none,positive,17,14757.157894736842,-0.5327014700165059,-0.31811292113149525,0.12506441753730102,0.17739101851143793,0.0,0.0,-0.0005100459314725279,-0.00043580102372162534,-0.42128510246287393,-0.1521415891003716,2.8686275437307783e-08,1.2432045452123486e-08,0.6523317635509635
SNA,none,positive,18,14757.157894736842,-0.5595963179133803,-0.3367624245641725,0.13137359744286314,0.1842971424967699,0.0,0.0,-0.0005207077553115466,-0.0004445523470616171,-0.44234795476922517,-0.16288564688403642,3.2700699420511084e-08,1.3776077599479863e-08,0.6523317635509635
SNA,none,positive,19,14757.157894736842,-0.5859468808674417,-0.35510923168620784,0.13744744805335626,0.1911472050740317,0.0,0.0,-0.000530102600859408,-0.00045231019721281816,-0.46340484564812073,-0.17376903293365698,3.437210142763163e-08,1.4176870998366294e-08,0.6523317635509635
SNA,none,positive,20,14757.157894736842,-0.608855133607002,-0.37116233156312095,0.14330288143682499,0.19804804619929914,0.0,0.0,-0.0005386153860468699,-0.00045936678043651837,-0.4814119158269076,-0.18271649487328653,3.768595392167116e-08,1.4290029072591101e-08,0.6523317635509635
