task,seed,intervention,n_removed,baseline_mse,removed_mse,mean_preserved_mse,constant_optimal_mse
20,0,remove_grown,49,1.2771891397120532,3.9503272952226647,4.861449830340499,2.9990234375
20,1,remove_grown,50,1.6414429240058555,1.7062657661807967,1.8503196395930317,2.05859375
20,2,remove_grown,60,0.22008946475883984,2.4631225031891035,2.259166660151344,1.15234375
20,3,remove_grown,59,0.5654327576563745,3.421979287139997,2.9565534254580474,1.5537109375
20,4,remove_grown,52,1.173146932981062,2.336604921190003,2.0431691793738804,2.1083984375
20,5,remove_grown,55,0.40238468526197585,3.639726296050709,1.9571526925820846,1.40234375
20,6,remove_grown,57,0.8655216483240666,1.5890642274184072,1.873718898745969,2.171875
20,7,remove_grown,52,0.17924629016202326,3.909907005385246,0.37337404257252393,0.4677734375
20,8,remove_grown,53,0.3417885647202788,2.5574422197433413,2.525780252490426,1.12109375
20,9,remove_grown,56,1.1488799085930879,0.8473379222544013,1.6450116010328952,1.6396484375
20,0,remove_shrunk,51,1.2771891397120532,2.695836986723689,3.3202167214613394,2.9990234375
20,1,remove_shrunk,50,1.6414429240058555,1.3258748070333974,1.5214658147819269,2.05859375
20,2,remove_shrunk,40,0.22008946475883984,0.6482053599336614,0.6242625411142917,1.15234375
20,3,remove_shrunk,41,0.5654327576563745,1.5321044255547311,1.5051175853272911,1.5537109375
20,4,remove_shrunk,48,1.173146932981062,1.1488129252445676,1.259634434480032,2.1083984375
20,5,remove_shrunk,45,0.40238468526197585,0.5601273922823755,0.6046710425613924,1.40234375
20,6,remove_shrunk,43,0.8655216483240666,6.7148306247809435,6.3720224503362495,2.171875
20,7,remove_shrunk,48,0.17924629016202326,0.4610602982977486,0.4049643493188601,0.4677734375
20,8,remove_shrunk,47,0.3417885647202788,2.6549188774472294,1.9167189658865733,1.12109375
20,9,remove_shrunk,44,1.1488799085930879,1.2069773489714464,1.3905957768006338,1.6396484375
100,0,remove_grown,49,0.2423476505109413,4.425971204392068,4.075570451729201,2.2724609375
100,1,remove_grown,50,0.4507224360613585,5.973763690069575,3.1945820676838186,1.93359375
100,2,remove_grown,60,0.47882340655210975,6.239692855784859,5.924692768090021,1.3037109375
100,3,remove_grown,59,0.33371384661913517,2.829204183641579,2.9264571643466546,2.24609375
100,4,remove_grown,52,0.3027350254864628,3.375379733987427,1.1215485565888703,0.99609375
100,5,remove_grown,55,0.33553427646048883,1.419575159667633,1.4282515302860896,1.4365234375
100,6,remove_grown,57,0.16871109888032015,1.3151022711762352,1.1056368118136994,1.08984375
100,7,remove_grown,52,0.2536443072922699,2.637118444492585,2.6467693383141753,2.6318359375
100,8,remove_grown,53,0.4489131021359358,2.3947014800833437,1.6799251592574747,1.46484375
100,9,remove_grown,56,0.6652099310231601,1.6230293393131345,1.5996552918692664,5.546875
100,0,remove_shrunk,51,0.2423476505109413,1.935189335606367,1.24383076897195,2.2724609375
100,1,remove_shrunk,50,0.4507224360613585,2.081079977443062,0.9752178376787706,1.93359375
100,2,remove_shrunk,40,0.47882340655210975,2.8172727579130483,2.507573385045211,1.3037109375
100,3,remove_shrunk,41,0.33371384661913517,0.49188262998970483,0.5716735607292954,2.24609375
100,4,remove_shrunk,48,0.3027350254864628,0.6818185674905404,0.7507552098853971,0.99609375
100,5,remove_shrunk,45,0.33553427646048883,2.6765076853467633,2.6963743676023997,1.4365234375
100,6,remove_shrunk,43,0.16871109888032015,0.9501309352982334,0.8814153273969512,1.08984375
100,7,remove_shrunk,48,0.2536443072922699,1.168858637728503,1.1608746784411934,2.6318359375
100,8,remove_shrunk,47,0.4489131021359358,0.6730641834226233,0.9152201675033182,1.46484375
100,9,remove_shrunk,44,0.6652099310231601,3.8678894483045205,3.4619119292177336,5.546875
500,0,remove_grown,49,0.8476167772462102,2.1243435314600885,2.405533527046382,2.15234375
500,1,remove_grown,50,0.12427754162831836,1.9751484450215875,1.9412961084352507,1.8125
500,2,remove_grown,60,0.15224902799919085,1.9203365748080385,0.9618090929255391,0.9443359375
500,3,remove_grown,59,0.4681910476743598,1.1738596801372185,0.9329744167734368,0.9130859375
500,4,remove_grown,52,0.8698303322196377,4.04871812424644,2.3423476167060375,2.234375
500,5,remove_grown,55,0.15459057164101989,1.3642151923728383,0.6049629519509545,0.5
500,6,remove_grown,57,0.27123696488987514,2.0379296338190187,0.790571311989263,0.796875
500,7,remove_grown,52,0.45643527320280813,1.7187588209151325,1.3873675876635003,1.3349609375
500,8,remove_grown,53,0.41933570937771447,1.8580495131538801,1.9840367416985878,1.83984375
500,9,remove_grown,56,0.43128854888653356,2.5123870125650196,1.590396025898741,1.296875
500,0,remove_shrunk,51,0.8476167772462102,0.7579257169651048,0.8390076921055494,2.15234375
500,1,remove_shrunk,50,0.12427754162831836,0.12718142960206869,0.12474680452622755,1.8125
500,2,remove_shrunk,40,0.15224902799919085,0.1374835747919681,0.15812202720350366,0.9443359375
500,3,remove_shrunk,41,0.4681910476743598,0.4495354903305568,0.45422290839762225,0.9130859375
500,4,remove_shrunk,48,0.8698303322196377,0.8254414777537893,0.8847589822094737,2.234375
500,5,remove_shrunk,45,0.15459057164101989,0.2178725551953403,0.1706599076523746,0.5
500,6,remove_shrunk,43,0.27123696488987514,0.292488272997058,0.2981976914163368,0.796875
500,7,remove_shrunk,48,0.45643527320280813,0.46659202023848667,0.47389186059207977,1.3349609375
500,8,remove_shrunk,47,0.41933570937771447,0.42625817854420883,0.4521503082928181,1.83984375
500,9,remove_shrunk,44,0.43128854888653356,0.4220608285997266,0.4501553878749452,1.296875
