arm,seed,eps,group,n,shrink_count,free_growth,median_unit_growth,v_rms,effective_v2_gate2,output_variance
SN_peak_q0,0,0.2,near_FINAL_SELECTED,77,71,0.9565605780942283,0.031092320321329765,0.08467103217212958,0.011330059086678938,0.012781039834847562
SN_peak_q0,0,0.2,far_FINAL_SELECTED,23,0,2.5929374498436584,2.5261653627640026,0.35110390409282694,0.1817682705017364,0.18764206951910664
SN_peak_q0,1,0.05,ALL,100,74,1.618486478299993,0.03573898642765941,0.18036463729367763,0.04742189907862157,0.047065761782468775
SN_peak_q0,1,0.05,near_FINAL_SELECTED,65,65,0.035606988726058955,0.024716938143403866,0.0018869588193213837,1.4209855383251681e-05,1.80596635464138e-09
SN_peak_q0,1,0.05,far_FINAL_SELECTED,35,9,2.4744057998881877,2.298743671764067,0.30486103619869215,0.13546475049320705,0.13447360173883036
SN_peak_q0,1,0.1,ALL,100,74,1.618486478299993,0.03573898642765941,0.18036463729367763,0.04742189907862157,0.047065761782468775
SN_peak_q0,1,0.1,near_FINAL_SELECTED,74,74,0.03471021691870498,0.024396552654604935,0.002161526521268223,1.8610848989382265e-05,1.918093018678057e-09
SN_peak_q0,1,0.1,far_FINAL_SELECTED,26,0,2.697310273496415,2.474089964000757,0.35370535847908285,0.1823389501937286,0.18102215524261508
SN_peak_q0,1,0.2,ALL,100,74,1.618486478299993,0.03573898642765941,0.18036463729367763,0.04742189907862157,0.047065761782468775
SN_peak_q0,1,0.2,near_FINAL_SELECTED,75,74,0.3780587571118801,0.02469571175461936,0.04767545926746092,0.003598863948733039,0.0032323715542206797
SN_peak_q0,1,0.2,far_FINAL_SELECTED,25,0,2.6583549280101715,2.459480939526237,0.35115062479686626,0.1788910044682872,0.178565932467213
SN_peak_q0,2,0.05,ALL,100,68,1.7019525864282137,0.054450050236257826,0.15735694808407666,0.03735772184851995,0.03024644174617444
SN_peak_q0,2,0.05,near_FINAL_SELECTED,39,38,0.47313704371797244,0.03267876755003545,0.042555764437635944,0.0030606975188563292,0.0024607643901759816
SN_peak_q0,2,0.05,far_FINAL_SELECTED,61,30,2.0919803934668972,1.917594512152581,0.19858070914207318,0.05928532756748521,0.04801105513771444
SN_peak_q0,2,0.1,ALL,100,68,1.7019525864282137,0.054450050236257826,0.15735694808407666,0.03735772184851995,0.03024644174617444
SN_peak_q0,2,0.1,near_FINAL_SELECTED,61,59,0.5208183404871569,0.03735962687349526,0.05679528021678,0.00561475675870489,0.0042166590023744255
SN_peak_q0,2,0.1,far_FINAL_SELECTED,39,9,2.4516072471569017,2.345756482416954,0.24175389986430537,0.08700697493771785,0.07095969167878471
SN_peak_q0,2,0.2,ALL,100,68,1.7019525864282137,0.054450050236257826,0.15735694808407666,0.03735772184851995,0.03024644174617444
SN_peak_q0,2,0.2,near_FINAL_SELECTED,73,68,0.7973006642094645,0.03923554530164651,0.08400553780030262,0.012143209034773008,0.009554265698945567
SN_peak_q0,2,0.2,far_FINAL_SELECTED,27,0,2.650167750996936,2.46088570147722,0.2694964435422493,0.10553029353013203,0.0861919547627562
SN_peak_q0,3,0.05,ALL,100,71,1.6479339789474357,0.038722270053777944,0.17955319137570536,0.047010106068939496,0.049563342181610966
SN_peak_q0,3,0.05,near_FINAL_SELECTED,44,43,0.5641735576906771,0.030799376732288573,0.00520854446306233,9.856395853969301e-05,6.0701627424315e-06
SN_peak_q0,3,0.05,far_FINAL_SELECTED,56,28,2.0237627547226205,0.8841802844354113,0.2398936215194971,0.0838691748699679,0.0885011987678648
SN_peak_q0,3,0.1,ALL,100,71,1.6479339789474357,0.038722270053777944,0.17955319137570536,0.047010106068939496,0.049563342181610966
SN_peak_q0,3,0.1,near_FINAL_SELECTED,70,66,0.764634533132019,0.03197548221911302,0.05524747350170908,0.004934205551561371,0.004293203069455586
SN_peak_q0,3,0.1,far_FINAL_SELECTED,30,5,2.465870564441364,2.2552931512090315,0.3167688442349049,0.14518720727615514,0.15519366677664015
SN_peak_q0,3,0.2,ALL,100,71,1.6479339789474357,0.038722270053777944,0.17955319137570536,0.047010106068939496,0.049563342181610966
SN_peak_q0,3,0.2,near_FINAL_SELECTED,76,71,0.7684790228447355,0.031673477966788315,0.05553867582528391,0.0051716877148583595,0.0042066747956823105
SN_peak_q0,3,0.2,far_FINAL_SELECTED,24,0,2.655592614323988,2.426732669625933,0.3529346888575664,0.1794984308568631,0.19319278890371838
SN_peak_q0,4,0.05,ALL,100,70,1.73431721327322,0.04096001588211773,0.20688522128187772,0.06365224283056256,0.07134686771798146
SN_peak_q0,4,0.05,near_FINAL_SELECTED,67,66,0.2997961434677611,0.02354385678972916,0.008380474100933294,0.00016443928566602803,6.610063155023012e-05
SN_peak_q0,4,0.05,far_FINAL_SELECTED,33,4,2.7072845116466806,2.5694208014275994,0.3599429210344443,0.19255172275504945,0.21606842513588734
SN_peak_q0,4,0.1,ALL,100,70,1.73431721327322,0.04096001588211773,0.20688522128187772,0.06365224283056256,0.07134686771798146
SN_peak_q0,4,0.1,near_FINAL_SELECTED,72,70,0.5573138631702085,0.024138615011604903,0.05134985770198776,0.004045241783833532,0.004915652117466782
SN_peak_q0,4,0.1,far_FINAL_SELECTED,28,0,2.7845334441913714,2.601087084087556,0.382206905012199,0.2169273883792943,0.24216999354787636
SN_peak_q0,4,0.2,ALL,100,70,1.73431721327322,0.04096001588211773,0.20688522128187772,0.06365224283056256,0.07134686771798146
SN_peak_q0,4,0.2,near_FINAL_SELECTED,73,70,0.6628591369577567,0.024733373233480647,0.055502233769446845,0.0047447813814888145,0.0055222526835456255
SN_peak_q0,4,0.2,far_FINAL_SELECTED,27,0,2.7881996072296844,2.589365205356065,0.38755038515379464,0.22292056452620634,0.24931712318145619
SN_peak_q0,5,0.05,ALL,100,72,1.5330634720390668,0.046841776886609815,0.14404831155218595,0.03072580777343429,0.028205964235606385
SN_peak_q0,5,0.05,near_FINAL_SELECTED,41,41,0.04057366724255858,0.037341617944459414,0.004968235644786828,9.843656524654788e-05,3.032932151205394e-08
SN_peak_q0,5,0.05,far_FINAL_SELECTED,59,31,1.9126760400107319,0.09397809606218209,0.18748919011194976,0.05200923522319186,0.047806697967092485
SN_peak_q0,5,0.1,ALL,100,72,1.5330634720390668,0.046841776886609815,0.14404831155218595,0.03072580777343429,0.028205964235606385
SN_peak_q0,5,0.1,near_FINAL_SELECTED,63,62,0.389194263084178,0.037341617944459414,0.06942765461898343,0.007953033790037322,0.006982619681677565
SN_peak_q0,5,0.1,far_FINAL_SELECTED,37,10,2.243201921682537,2.2789851606430545,0.2188001096195383,0.06950107158300209,0.06434301036797166
SN_peak_q0,5,0.2,ALL,100,72,1.5330634720390668,0.046841776886609815,0.14404831155218595,0.03072580777343429,0.028205964235606385
SN_peak_q0,5,0.2,near_FINAL_SELECTED,76,72,0.7539529974331909,0.040228487391754025,0.07963476688244182,0.010234407617599264,0.010466084249479932
SN_peak_q0,5,0.2,far_FINAL_SELECTED,24,0,2.4815336259211103,2.3365446676311388,0.2576352963958596,0.09561524160024519,0.08438225085834013
SN_peak_q0,6,0.05,ALL,100,68,1.6228535835614064,0.04587847207541318,0.17941762536965697,0.04829265160846616,0.0433399862730698
SN_peak_q0,6,0.05,near_FINAL_SELECTED,56,56,0.037517587615358915,0.029300139543656796,0.0024817997484034775,2.459511597982283e-05,4.219264751028014e-09
SN_peak_q0,6,0.05,far_FINAL_SELECTED,44,12,2.2546378550779838,2.1922532678148112,0.2704677558856958,0.1097247235079942,0.09849996343245802
SN_peak_q0,6,0.1,ALL,100,68,1.6228535835614064,0.04587847207541318,0.17941762536965697,0.04829265160846616,0.0433399862730698
SN_peak_q0,6,0.1,near_FINAL_SELECTED,69,68,0.4158801835223043,0.030655250629518058,0.038314668466433395,0.002312388143072391,0.0022959584067906687
SN_peak_q0,6,0.1,far_FINAL_SELECTED,31,0,2.506884260496866,2.288960024880485,0.3171330989414209,0.15063581867660064,0.13469604829801363
SN_peak_q0,6,0.2,ALL,100,68,1.6228535835614064,0.04587847207541318,0.17941762536965697,0.04829265160846616,0.0433399862730698
SN_peak_q0,6,0.2,near_FINAL_SELECTED,70,68,0.5230223929019623,0.03090458147911257,0.07129486465364189,0.008490123564546823,0.006884594988564437
SN_peak_q0,6,0.2,far_FINAL_SELECTED,30,0,2.520938085968699,2.3277184573384972,0.30893696166639883,0.14116521704427792,0.12840256593691557
SN_peak_q0,7,0.05,ALL,100,70,1.7112151452911277,0.031363280547172856,0.20696417323216565,0.06384095526599905,0.06448018779665321
SN_peak_q0,7,0.05,near_FINAL_SELECTED,51,50,0.40233872998459635,0.020537851299507193,0.03641335070871872,0.002289797572865402,0.0017058740137089567
SN_peak_q0,7,0.05,far_FINAL_SELECTED,49,20,2.2545989825127206,1.9704662792588385,0.29331999530239816,0.12790440510987283,0.1298167184686972
SN_peak_q0,7,0.1,ALL,100,70,1.7112151452911277,0.031363280547172856,0.20696417323216565,0.06384095526599905,0.06448018779665321
SN_peak_q0,7,0.1,near_FINAL_SELECTED,69,68,0.3494046873182023,0.021334996346376596,0.031481302211561084,0.001736124313912432,0.0012608683553272894
SN_peak_q0,7,0.1,far_FINAL_SELECTED,31,2,2.6135461953414962,2.287377594610057,0.368739479033326,0.20207428867548213,0.2051941568757335
SN_peak_q0,7,0.2,ALL,100,70,1.7112151452911277,0.031363280547172856,0.20696417323216565,0.06384095526599905,0.06448018779665321
SN_peak_q0,7,0.2,near_FINAL_SELECTED,73,70,0.7499262669413904,0.02157834265313723,0.058071663425058276,0.005488620078341367,0.005435396602042616
SN_peak_q0,7,0.2,far_FINAL_SELECTED,27,0,2.590526708759331,2.287377594610057,0.38668762775473586,0.22160838003262903,0.22411980843393367
SN_peak_q0,8,0.05,ALL,100,70,1.6895072637668083,0.04149789290705952,0.1837563388858109,0.04962423765062602,0.04576624696242908
SN_peak_q0,8,0.05,near_FINAL_SELECTED,62,61,0.6302409387653983,0.021641221598376177,0.0643654952533652,0.004828683315189686,0.011298077590431674
SN_peak_q0,8,0.05,far_FINAL_SELECTED,38,9,2.369999660511568,2.3478747928900976,0.2865299816846864,0.12271172104002218,0.102003786464109
SN_peak_q0,8,0.1,ALL,100,70,1.6895072637668083,0.04149789290705952,0.1837563388858109,0.04962423765062602,0.04576624696242908
SN_peak_q0,8,0.1,near_FINAL_SELECTED,73,70,0.8582373858726722,0.024151427914992054,0.08491731136747854,0.010108964044531175,0.01488875778758321
SN_peak_q0,8,0.1,far_FINAL_SELECTED,27,0,2.5617469965239916,2.4822812289041902,0.3249068171184062,0.1564618292522899,0.1292498288055308
SN_peak_q0,8,0.2,ALL,100,70,1.6895072637668083,0.04149789290705952,0.1837563388858109,0.04962423765062602,0.04576624696242908
SN_peak_q0,8,0.2,near_FINAL_SELECTED,74,70,0.9109095709490672,0.02441745966519857,0.08439992009539818,0.009990002093323323,0.014699932148689969
SN_peak_q0,8,0.2,far_FINAL_SELECTED,26,0,2.5603470270359296,2.4427931669267466,0.331053770102473,0.1624293696214107,0.13418575835537877
SN_peak_q0,9,0.05,ALL,100,74,1.5880759194831606,0.03994548206896302,0.1902320807191728,0.055569839018125136,0.055822659350370424
SN_peak_q0,9,0.05,near_FINAL_SELECTED,38,37,0.4270463238398277,0.02256797313111889,0.07272654677527914,0.009520430951071718,0.006694933569311349
SN_peak_q0,9,0.05,far_FINAL_SELECTED,62,37,1.9226179727229618,0.0550629175899468,0.23479011665370095,0.08379366976889982,0.08593320095811628
SN_peak_q0,9,0.1,ALL,100,74,1.5880759194831606,0.03994548206896302,0.1902320807191728,0.055569839018125136,0.055822659350370424
SN_peak_q0,9,0.1,near_FINAL_SELECTED,63,60,0.7070148985296387,0.029402054216951256,0.09722009957257687,0.016288911808100028,0.015333257741922962
SN_peak_q0,9,0.1,far_FINAL_SELECTED,37,14,2.2636183407168406,1.9466648607440493,0.28585407090397075,0.12245357994330304,0.12476407289988906
SN_peak_q0,9,0.2,ALL,100,74,1.5880759194831606,0.03994548206896302,0.1902320807191728,0.055569839018125136,0.055822659350370424
SN_peak_q0,9,0.2,near_FINAL_SELECTED,79,74,0.8785140327160941,0.029402054216951256,0.08890772289556675,0.013562375184346843,0.012965218866013565
SN_peak_q0,9,0.2,far_FINAL_SELECTED,21,0,2.618495843785942,2.5580260715918177,0.37760916941973294,0.2135979172499578,0.21704826879152236
SN_peak_qp05,0,0.05,ALL,100,58,1.6608410442827841,0.056211873204585525,0.19110069127724189,0.0545973758040242,0.041741932928488774
SN_peak_qp05,0,0.05,near_FINAL_SELECTED,35,33,0.5794968688584976,0.031632691819827675,0.05335264709911317,0.005436902072066368,0.0031493856614592834
SN_peak_qp05,0,0.05,far_FINAL_SELECTED,65,25,1.9340833297886852,1.7487649860199916,0.2337756895740044,0.08106840012123226,0.06252253530304312
SN_peak_qp05,0,0.1,ALL,100,58,1.6608410442827841,0.056211873204585525,0.19110069127724189,0.0545973758040242,0.041741932928488774
SN_peak_qp05,0,0.1,near_FINAL_SELECTED,52,49,0.6043895337278024,0.03158096607335928,0.05047223034586443,0.0047670829615240416,0.0028474010693456497
SN_peak_qp05,0,0.1,far_FINAL_SELECTED,48,9,2.136613019527445,1.9774996823483608,0.27078128577274235,0.10858019305006605,0.08387767577589383
SN_peak_qp05,0,0.2,ALL,100,58,1.6608410442827841,0.056211873204585525,0.19110069127724189,0.0545973758040242,0.041741932928488774
SN_peak_qp05,0,0.2,near_FINAL_SELECTED,64,57,0.9658484332516318,0.03265455535911348,0.060540230368672183,0.006533906533410185,0.005050547002634829
SN_peak_qp05,0,0.2,far_FINAL_SELECTED,36,1,2.204647412351434,2.041999667540364,0.30810260615517937,0.1400435433962269,0.10697106346334023
SN_peak_qp05,1,0.05,ALL,100,56,1.7672017912649365,0.06565760423026218,0.1672941608670705,0.04035959555590028,0.029471921492493638
SN_peak_qp05,1,0.05,near_FINAL_SELECTED,47,46,0.427960540562553,0.026000014125398044,0.06279868936643355,0.006910913281863753,0.004865313533725316
SN_peak_qp05,1,0.05,far_FINAL_SELECTED,53,10,2.1662092496479035,2.00198991167666,0.22205646412963498,0.07002163455363078,0.05129287572008064
SN_peak_qp05,1,0.1,ALL,100,56,1.7672017912649365,0.06565760423026218,0.1672941608670705,0.04035959555590028,0.029471921492493638
SN_peak_qp05,1,0.1,near_FINAL_SELECTED,58,56,0.5658630612503663,0.025008939937896463,0.06587763485186364,0.00741749889272646,0.0054888679215180395
SN_peak_qp05,1,0.1,far_FINAL_SELECTED,42,0,2.3202111978048268,2.184975968768443,0.24625874822017071,0.08585106237647364,0.0625913764238409
SN_peak_qp05,1,0.2,ALL,100,56,1.7672017912649365,0.06565760423026218,0.1672941608670705,0.04035959555590028,0.029471921492493638
SN_peak_qp05,1,0.2,near_FINAL_SELECTED,60,56,0.7314410036567848,0.025618434702015247,0.06523182882850827,0.007280999726893045,0.005369711696006213
SN_peak_qp05,1,0.2,far_FINAL_SELECTED,40,0,2.3404430227816313,2.184975968768443,0.2521617604080275,0.08997748929941114,0.06562523618722475
SN_peak_qp05,2,0.05,ALL,100,57,1.7401055031726569,0.1192783575059263,0.1491043540638293,0.032311704044497284,0.023536355963371496
SN_peak_qp05,2,0.05,near_FINAL_SELECTED,22,22,0.10292694600007676,0.05305573650985263,0.005298859140147077,9.877742054905087e-05,2.6704753187632593e-07
SN_peak_qp05,2,0.05,far_FINAL_SELECTED,78,35,1.9422945413384294,1.7064195779301126,0.1688039800121332,0.04139740129740577,0.03017474001655703
SN_peak_qp05,2,0.1,ALL,100,57,1.7401055031726569,0.1192783575059263,0.1491043540638293,0.032311704044497284,0.023536355963371496
SN_peak_qp05,2,0.1,near_FINAL_SELECTED,42,41,0.4761945951491029,0.05268415839599219,0.060811555148145166,0.0061600225580132634,0.004719176848849608
SN_peak_qp05,2,0.1,far_FINAL_SELECTED,58,16,2.1334937140893797,1.9447372729776653,0.18882088484075593,0.0512491285691926,0.03716258911526665
SN_peak_qp05,2,0.2,ALL,100,57,1.7401055031726569,0.1192783575059263,0.1491043540638293,0.032311704044497284,0.023536355963371496
SN_peak_qp05,2,0.2,near_FINAL_SELECTED,59,56,0.6260136426760802,0.054427344754738885,0.05896132529942535,0.005827985728613143,0.00439293239792317
SN_peak_qp05,2,0.2,far_FINAL_SELECTED,41,1,2.3527706426316812,2.111252607295339,0.22186026172809228,0.07042242064540373,0.051084209386821525
SN_peak_qp05,3,0.05,ALL,100,56,1.7432433597570556,0.08806122306392263,0.16056322937833248,0.03835118622863971,0.03618058257980208
SN_peak_qp05,3,0.05,near_FINAL_SELECTED,42,39,0.9291702746648339,0.04248074237791166,0.08871553241514037,0.011607310262401648,0.016546141533026266
SN_peak_qp05,3,0.05,far_FINAL_SELECTED,58,17,2.0422495309490567,1.936492533249583,0.1968500367332183,0.05771744123867415,0.050398626096432836
SN_peak_qp05,3,0.1,ALL,100,56,1.7432433597570556,0.08806122306392263,0.16056322937833248,0.03835118622863971,0.03618058257980208
SN_peak_qp05,3,0.1,near_FINAL_SELECTED,59,54,0.9467538853170888,0.039656557769636364,0.0800224357092303,0.009513789247723928,0.013123540946471304
SN_peak_qp05,3,0.1,far_FINAL_SELECTED,41,2,2.2400895301532793,2.1047485176003082,0.23165592862999637,0.07984890383532338,0.06936022785703416
SN_peak_qp05,3,0.2,ALL,100,56,1.7432433597570556,0.08806122306392263,0.16056322937833248,0.03835118622863971,0.03618058257980208
SN_peak_qp05,3,0.2,near_FINAL_SELECTED,66,56,1.1032865450198077,0.04371982485219089,0.0924769328444012,0.013606777815368903,0.014896239948451967
SN_peak_qp05,3,0.2,far_FINAL_SELECTED,34,0,2.304497792083032,2.1951673098200044,0.24336031007611042,0.08638444961910655,0.07749724768771699
SN_peak_qp05,4,0.05,ALL,100,58,1.8003122336427928,0.06845441164601342,0.19619314428532805,0.055857352165328784,0.05401533462255357
SN_peak_qp05,4,0.05,near_FINAL_SELECTED,54,50,0.9352851913550341,0.029790251345753863,0.10003915562329307,0.012939611459897367,0.028322848105966417
SN_peak_qp05,4,0.05,far_FINAL_SELECTED,46,8,2.279298761211499,2.239748317948096,0.2681965544202851,0.1062390477760526,0.08417607966376461
SN_peak_qp05,4,0.1,ALL,100,58,1.8003122336427928,0.06845441164601342,0.19619314428532805,0.055857352165328784,0.05401533462255357
SN_peak_qp05,4,0.1,near_FINAL_SELECTED,63,58,0.9329048867184416,0.02983415836795651,0.10178849742608749,0.01414199168478469,0.026449613559184137
SN_peak_qp05,4,0.1,far_FINAL_SELECTED,37,0,2.439787593229288,2.4333632719238065,0.29392214446869996,0.1268862091997687,0.10095156237910156
SN_peak_qp05,4,0.2,ALL,100,58,1.8003122336427928,0.06845441164601342,0.19619314428532805,0.055857352165328784,0.05401533462255357
SN_peak_qp05,4,0.2,near_FINAL_SELECTED,64,58,0.9692573856006214,0.03008491017564835,0.1011611266935046,0.013986678541782697,0.026071257065182273
SN_peak_qp05,4,0.2,far_FINAL_SELECTED,36,0,2.4533946094283636,2.4360881614889562,0.2978733082204394,0.13029410527385513,0.10369369472454701
SN_peak_qp05,5,0.05,ALL,100,56,1.6699315172463542,0.0862807223382461,0.13144210191928576,0.026418558623442442,0.019085374189558107
SN_peak_qp05,5,0.05,near_FINAL_SELECTED,15,15,0.04113392360505001,0.029888448608540105,0.005243698992294407,9.384854926128493e-05,4.290098190074229e-08
SN_peak_qp05,5,0.05,far_FINAL_SELECTED,85,41,1.78293721069526,1.3331630623845174,0.14255195832971648,0.031064095695356758,0.022453373828718617
SN_peak_qp05,5,0.1,ALL,100,56,1.6699315172463542,0.0862807223382461,0.13144210191928576,0.026418558623442442,0.019085374189558107
SN_peak_qp05,5,0.1,near_FINAL_SELECTED,39,38,0.4106150722292036,0.045773799606435274,0.042020639420280656,0.003350352859232453,0.0020382916457593416
SN_peak_qp05,5,0.1,far_FINAL_SELECTED,61,18,1.9967975609294746,1.9630411695579544,0.1649062815981242,0.04116708362023243,0.029984328602806504
SN_peak_qp05,5,0.2,ALL,100,56,1.6699315172463542,0.0862807223382461,0.13144210191928576,0.026418558623442442,0.019085374189558107
SN_peak_qp05,5,0.2,near_FINAL_SELECTED,58,54,0.7246389289875198,0.04761713494362492,0.06324188981567078,0.007510618026333012,0.004606952904179189
SN_peak_qp05,5,0.2,far_FINAL_SELECTED,42,2,2.1869002496712477,2.0807393869276787,0.18871302799700035,0.05252952420992689,0.039079384536033754
SN_peak_qp05,6,0.05,ALL,100,57,1.6941320239948063,0.06652967094972502,0.1758781593987085,0.04243149767996819,0.028992291547734857
SN_peak_qp05,6,0.05,near_FINAL_SELECTED,28,27,0.6291525524302672,0.02743312570985275,0.007726290419939628,0.00010592158066231426,7.945836651956644e-05
SN_peak_qp05,6,0.05,far_FINAL_SELECTED,72,30,1.9008126953119557,1.8432837988099184,0.2072183905517404,0.05889144394080936,0.04023617111820746
SN_peak_qp05,6,0.1,ALL,100,57,1.6941320239948063,0.06652967094972502,0.1758781593987085,0.04243149767996819,0.028992291547734857
SN_peak_qp05,6,0.1,near_FINAL_SELECTED,51,47,0.7895185575136661,0.031156002650633306,0.037492926023547014,0.002260687899303334,0.0019473211773245625
SN_peak_qp05,6,0.1,far_FINAL_SELECTED,49,10,2.1556826981297172,2.188559657902746,0.24832586395560505,0.08424193234963978,0.05714113825979454
SN_peak_qp05,6,0.2,ALL,100,57,1.6941320239948063,0.06652967094972502,0.1758781593987085,0.04243149767996819,0.028992291547734857
SN_peak_qp05,6,0.2,near_FINAL_SELECTED,62,55,0.8765680280477522,0.03426822419474239,0.04240536636770639,0.0030207748475531574,0.0023454972383192578
SN_peak_qp05,6,0.2,far_FINAL_SELECTED,38,2,2.309412551525989,2.2775312213884646,0.2801232510383612,0.10673320335390853,0.072468640157834
SN_peak_qp05,7,0.05,ALL,100,59,1.81915356987738,0.05504852917692918,0.18134131367685385,0.04782839923862075,0.037278592495484646
SN_peak_qp05,7,0.05,near_FINAL_SELECTED,45,44,0.46385458337362423,0.023078564594952417,0.052236458321257055,0.004724181612156679,0.0034294621649949885
SN_peak_qp05,7,0.05,far_FINAL_SELECTED,55,15,2.215176578517787,1.948116892784656,0.23991203174182715,0.08309548638754588,0.06497333549315802
SN_peak_qp05,7,0.1,ALL,100,59,1.81915356987738,0.05504852917692918,0.18134131367685385,0.04782839923862075,0.037278592495484646
SN_peak_qp05,7,0.1,near_FINAL_SELECTED,58,57,0.4058112320978435,0.023725473547509764,0.0460222690117803,0.0036688990106009127,0.0026607901616110246
SN_peak_qp05,7,0.1,far_FINAL_SELECTED,42,2,2.4163503286320367,2.4022049863865673,0.27453945628456944,0.10881056622017192,0.08508412905178633
SN_peak_qp05,7,0.2,ALL,100,59,1.81915356987738,0.05504852917692918,0.18134131367685385,0.04782839923862075,0.037278592495484646
SN_peak_qp05,7,0.2,near_FINAL_SELECTED,65,59,0.8876857620779941,0.025771059600409495,0.08007675550514863,0.011070456508159356,0.0077346938694141925
SN_peak_qp05,7,0.2,far_FINAL_SELECTED,35,0,2.5140249178316596,2.4910480702932403,0.28643965030848606,0.11609315002376332,0.09214583280104408
SN_peak_qp05,8,0.05,ALL,100,55,1.8192749218290072,0.06125319508288718,0.1797120196006267,0.04608076442326988,0.031713255583487664
SN_peak_qp05,8,0.05,near_FINAL_SELECTED,38,38,0.039975679332712115,0.03454635611308045,0.0029382811676453807,3.0327724117821944e-05,4.1828125078114106e-09
SN_peak_qp05,8,0.05,far_FINAL_SELECTED,62,17,2.1652739168896584,2.082676887860583,0.22822290059378203,0.074305225625976,0.05115040966777243
SN_peak_qp05,8,0.1,ALL,100,55,1.8192749218290072,0.06125319508288718,0.1797120196006267,0.04608076442326988,0.031713255583487664
SN_peak_qp05,8,0.1,near_FINAL_SELECTED,54,52,0.47811794150500164,0.030589408349463252,0.023233531453393356,0.0010538024592517193,0.0005612301657330193
SN_peak_qp05,8,0.1,far_FINAL_SELECTED,46,3,2.405881334296846,2.298504099839235,0.26377246295313217,0.09893850238103037,0.06828302455215617
SN_peak_qp05,8,0.2,ALL,100,55,1.8192749218290072,0.06125319508288718,0.1797120196006267,0.04608076442326988,0.031713255583487664
SN_peak_qp05,8,0.2,near_FINAL_SELECTED,63,55,1.0721452020200206,0.033069876264390084,0.08328878479750901,0.011676975674330844,0.00893458144757322
SN_peak_qp05,8,0.2,far_FINAL_SELECTED,37,0,2.3795827816676836,2.27932507826289,0.27472879174431225,0.10466018850930124,0.07049856559869334
SN_peak_qp05,9,0.05,ALL,100,58,1.7236995752744728,0.0491142554085259,0.17897212290534317,0.0423374103275587,0.031302867923507144
SN_peak_qp05,9,0.05,near_FINAL_SELECTED,26,24,0.8925077355257385,0.02165983857895757,0.07498265953481877,0.008648880690234478,0.010238680001165642
SN_peak_qp05,9,0.05,far_FINAL_SELECTED,74,34,1.9018791159914277,1.6744316298250808,0.20324794130537943,0.05417392074067262,0.03870379881514065
SN_peak_qp05,9,0.1,ALL,100,58,1.7236995752744728,0.0491142554085259,0.17897212290534317,0.0423374103275587,0.031302867923507144
SN_peak_qp05,9,0.1,near_FINAL_SELECTED,41,38,0.8099039419460679,0.024858080055679545,0.060008614241178745,0.005605347623327474,0.006498646297944912
SN_peak_qp05,9,0.1,far_FINAL_SELECTED,59,20,2.0509251819806127,1.9892115139608628,0.22756856640848294,0.06786308102032955,0.04853969990059275
SN_peak_qp05,9,0.2,ALL,100,58,1.7236995752744728,0.0491142554085259,0.17897212290534317,0.0423374103275587,0.031302867923507144
SN_peak_qp05,9,0.2,near_FINAL_SELECTED,66,58,0.9386587978360668,0.02881189701603329,0.05578869746446309,0.005144137095224663,0.0049121299277181465
SN_peak_qp05,9,0.2,far_FINAL_SELECTED,34,0,2.444969011638746,2.2864653012794003,0.2969296351211925,0.11453611719032478,0.08253194756239167
SN_valley_qm05,0,0.05,ALL,100,25,1.8521835056117286,1.498478718352314,0.1862420784244592,0.0431284816054845,0.033940514958495746
SN_valley_qm05,0,0.05,near_FINAL_SELECTED,7,6,0.9484003798888078,0.7459282348493484,0.06738034466044707,0.00871052899860532,0.0022644814035843825
SN_valley_qm05,0,0.05,far_FINAL_SELECTED,93,19,1.8947481307031517,1.5543686676654491,0.19223726384145898,0.045719080188797986,0.03632473253789767
SN_valley_qm05,0,0.1,ALL,100,25,1.8521835056117286,1.498478718352314,0.1862420784244592,0.0431284816054845,0.033940514958495746
SN_valley_qm05,0,0.1,near_FINAL_SELECTED,10,7,1.1871225837558848,0.7606158183482903,0.09895704844665298,0.01697315667157801,0.006295139926266876
SN_valley_qm05,0,0.1,far_FINAL_SELECTED,90,18,1.9096141814561964,1.5491673195018207,0.19352537023500185,0.046034628820362994,0.037012223295410054
SN_valley_qm05,0,0.2,ALL,100,25,1.8521835056117286,1.498478718352314,0.1862420784244592,0.0431284816054845,0.033940514958495746
SN_valley_qm05,0,0.2,near_FINAL_SELECTED,17,10,1.2067240881570604,0.8434535181087581,0.09843420609316265,0.01735250159274263,0.006024873997362319
SN_valley_qm05,0,0.2,far_FINAL_SELECTED,83,15,1.947685035987768,1.5594665782669959,0.19951426551013357,0.04840789919845573,0.03965817636017367
SN_valley_qm05,1,0.05,ALL,100,23,1.849941272335559,1.432740704339274,0.18804492024711686,0.04195338315265702,0.02415494702463033
SN_valley_qm05,1,0.05,near_FINAL_SELECTED,6,5,1.108785496554443,0.6158016773524367,0.12861207370151878,0.026512014596129774,0.01564434864855003
SN_valley_qm05,1,0.05,far_FINAL_SELECTED,94,18,1.8882663451326795,1.459524070481593,0.1912123363014749,0.042939002422222594,0.024698176708209924
SN_valley_qm05,1,0.1,ALL,100,23,1.849941272335559,1.432740704339274,0.18804492024711686,0.04195338315265702,0.02415494702463033
SN_valley_qm05,1,0.1,near_FINAL_SELECTED,11,9,1.1310952562641052,0.5909944729072762,0.11453562267323994,0.021276744637057813,0.010829362542518152
