geometry,optimizer,window,metric,n_seed,n_valid,paired_ratio_seed_median,paired_ratio_seed_min,paired_ratio_seed_max
dup64_half,adam,late,D_eff,5,5,1.9299610639029288,1.907950375684363,1.97389989930403
dup64_half,adam,late,R,5,5,1.931160676466974,1.8863171853658174,1.9468127596347429
dup64_half,adam,late,R_div_sqrt_d,5,5,0.9655803382334872,0.9431585926829086,0.9734063798173713
dup64_half,adam,late,R_div_sqrt_trace,5,5,1.9311606764669744,1.8863171853658172,1.9468127596347427
dup64_half,adam,late,delta_W_RMS,5,5,0.9015462717352356,0.8989382672013927,0.9117155079015603
dup64_half,adam,late,raw_W_RMS,5,5,0.9882671454981283,0.9858319913900242,0.9964605833144166
dup64_half,sgd,early,A_displacement,5,5,2.0105346090534226,1.9944611355727127,2.0706001749380216
dup64_half,sgd,early,A_width,5,5,1.9640318539128574,1.931587318656843,2.015680525757389
dup64_half,sgd,early,D_div_sqrt_d,5,5,0.5100113606850536,0.4890385014982934,0.5142831899946074
dup64_half,sgd,early,D_div_sqrt_trace,5,5,1.020022721370107,0.9780770029965868,1.0285663799892146
dup64_half,sgd,early,D_eff,5,5,1.0200227213701072,0.9780770029965868,1.0285663799892146
dup64_half,sgd,early,R,5,5,1.001273724284834,0.9858774030399095,1.0144824109549697
dup64_half,sgd,early,R_div_sqrt_d,5,5,0.500636862142417,0.4929387015199548,0.5072412054774849
dup64_half,sgd,early,R_div_sqrt_trace,5,5,1.001273724284834,0.9858774030399096,1.0144824109549697
dup64_half,sgd,early,delta_W_RMS,5,5,0.501848541162443,0.49317637422697846,0.5079611618375327
dup64_half,sgd,early,raw_W_RMS,5,5,0.5109311443295084,0.5009550142058161,0.516984240967541
dup64_half,sgd,late,A_displacement,5,5,1.993778783410379,1.9680679768145297,2.081116660969079
dup64_half,sgd,late,A_width,5,5,2.0029811270016236,1.9697443483996202,2.026584750938986
dup64_half,sgd,late,D_div_sqrt_d,5,5,0.4967547853563413,0.48747039415713095,0.5227347783444677
