geometry,optimizer,seed,task,dimension,cov_trace,R,R_div_sqrt_d,R_div_sqrt_trace,raw_W_RMS,A_width,D_eff,D_div_sqrt_d,D_div_sqrt_trace,delta_W_RMS,A_displacement
dup64_half,adam,301,20,12288,189.95761238648083,301.35692917540035,2.718570377837131,21.86516860810885,0.5274812694372673,4.145202848896466,175.30336817244557,1.581428856315774,12.71926188373436,0.1888035689536359,6.736769836621997
dup64_half,adam,301,21,12288,189.95761238648083,302.9688536787071,2.7331117066792796,21.98212294907849,0.5398490064018411,4.071902085287142,183.70527878928127,1.6572233150085436,13.328868547732608,0.18965041652205375,7.028125111543133
dup64_half,adam,301,22,12288,189.95761238648083,309.49376404261085,2.7919735622267483,22.455542510559734,0.551643273782938,4.07066370202777,184.92619229024348,1.668237295296634,13.41745280437307,0.18872658138485185,7.109466353874209
dup64_half,adam,301,23,12288,189.95761238648083,305.6283615740636,2.7571033879182796,22.175085456048823,0.5621944875788712,3.9443797379706322,187.8077292622991,1.6942319225856366,13.626524790595175,0.19048798687246457,7.1534824921628255
dup64_half,adam,301,24,12288,189.95761238648083,308.4453186654024,2.7825154337773434,22.37947180260627,0.5734372338728237,3.9026889920387626,182.69097605043893,1.6480731906443187,13.25527508344712,0.1962459442490002,6.754419885808494
dup64_half,adam,301,25,12288,189.95761238648083,315.36124926092884,2.844904721137093,22.881262118053602,0.5834665476386715,3.9216065103741795,182.0789440219777,1.6425519897633067,13.210868659700749,0.19744687010550654,6.690847341688154
dup64_half,adam,301,26,12288,189.95761238648083,310.42559061530017,2.8003796610170646,22.5231518573271,0.5937275562866858,3.7935163390751607,181.41769902718227,1.6365868338922842,13.162891553808304,0.1899339001536071,6.930248651327093
dup64_half,adam,301,27,12288,189.95761238648083,314.6921786708161,2.8388689698041483,22.832717220467963,0.603232001642442,3.785063981735134,180.8795879349675,1.6317324810181575,13.12384851672479,0.19055273256152255,6.8872528566272715
dup64_half,adam,301,28,12288,189.95761238648083,325.3665176060395,2.935163226955282,23.60720155450137,0.6140253394132902,3.8446624331592534,185.13913216788347,1.6701582467915819,13.4329028102539,0.1979467570757156,6.786119160879078
dup64_half,adam,301,29,12288,189.95761238648083,318.51658014063435,2.873369270086785,23.110199418045063,0.623661434641298,3.7055681391197464,179.24575418629476,1.6169935067274184,13.005304534709511,0.19263659473846903,6.751211810178653
dup64_half,adam,301,30,12288,189.95761238648083,315.1961998098306,2.843415793871137,22.869286836493583,0.6320031214174731,3.618540171953858,181.6202896292585,1.638414423558597,13.17759066056167,0.19781947885809953,6.661422189881644
dup64_half,adam,301,31,12288,189.95761238648083,331.4960317085073,2.990458174096866,24.05193285602798,0.6410082664982684,3.752203226242318,185.60085426337363,1.6743234870434887,13.466403388772555,0.19416459077523937,6.935560873898457
dup64_half,adam,301,32,12288,189.95761238648083,317.31288294455226,2.8625105997714604,23.022864302780054,0.6488942695641193,3.548014735627911,182.77294339671863,1.6488126261043083,13.2612222831736,0.19442422054441733,6.820766592783637
dup64_half,adam,301,33,12288,189.95761238648083,328.0694339498119,2.9595465000595635,23.803313592647996,0.6579859051273974,3.6176023539652054,184.23201688257063,1.66197507094531,13.367086408704314,0.19833157853071215,6.739767064695845
dup64_half,adam,301,34,12288,189.95761238648083,318.078635938202,2.8694185325373422,23.078424061648484,0.666820894755767,3.4609629426956237,174.89166828753383,1.577714871325475,12.689390702659592,0.18973398502648894,6.687990399236074
dup64_half,adam,301,35,12288,189.95761238648083,328.77835268614444,2.9659417254229252,23.854749701124984,0.6750047807081522,3.5340119630114026,186.96211955922155,1.6866035946215556,13.565170970774156,0.19040396416513222,7.124416253754805
dup64_half,adam,301,36,12288,189.95761238648083,330.7860906763804,2.984053726503003,24.000422574144817,0.6839893745279257,3.5088882178483214,190.73090646937595,1.7206021905136804,13.838618013999756,0.19439711620727623,7.118736267283053
dup64_half,adam,301,37,12288,189.95761238648083,340.44007813016174,3.071143292990408,24.700874573025644,0.6928254457136428,3.565237784761583,194.11877944825835,1.7511645245189618,14.084427573145497,0.19916222935702454,7.07183667235282
dup64_half,adam,301,38,12288,189.95761238648083,335.7033701086879,3.0284129859393056,24.357199317838045,0.6998069551258336,3.480559765722581,190.9609691830841,1.722677608790085,13.855310379559201,0.1926600479749716,7.191584620262908
dup64_half,adam,301,39,12288,189.95761238648083,344.87761334961993,3.1111747328887307,25.022843130521135,0.708232971241825,3.5331372791986437,190.70010155576003,1.7203242963704224,13.836382941350145,0.20005086511093434,6.916432445157108
dup64_half,adam,301,40,12288,189.95761238648083,343.98708966805907,3.103141231525154,24.95823054470762,0.7162789859009052,3.4844286983117647,189.3402149896288,1.7080566264481845,13.737715394074154,0.19540129410994994,7.030514028399478
dup64_half,adam,301,41,12288,189.95761238648083,341.2272940023401,3.0782448444859165,24.75799158647298,0.7236890910763369,3.4210812200651826,192.7734353812621,1.739028043905947,13.986815167347219,0.1959229839030957,7.138935355468632
dup64_half,adam,301,42,12288,189.95761238648083,342.6762236833268,3.0913157810695804,24.863119720950444,0.7314191410914288,3.3992984766367367,190.95978604607689,1.7226669355952475,13.855224536203218,0.1959148110092364,7.072065896819822
dup64_half,adam,301,43,12288,189.95761238648083,345.9700527484352,3.1210297357165326,25.102105856334664,0.7388267905026152,3.3975630254633824,191.99237494302517,1.7319820211829866,13.930144765833957,0.19958704757635795,6.979483355754619
dup64_half,adam,301,44,12288,189.95761238648083,347.2381809914101,3.132469644817291,25.194115812519254,0.745468177662417,3.3796366588740328,194.6669952487701,1.7561100329564534,14.124203764602644,0.19281881547418772,7.325116965306439
dup64_half,adam,301,45,12288,189.95761238648083,347.9161517041473,3.138585685028252,25.24330646489921,0.7527823533916795,3.35333398174982,202.2997975976153,1.824966290624844,14.678007225390939,0.19494845712441153,7.5291733219636505
dup64_half,adam,301,46,12288,189.95761238648083,355.79298114593297,3.209643335005998,25.81481548681958,0.7599976502857967,3.39669674993231,201.3850643454957,1.816714392353782,14.611638096783985,0.1964561477282251,7.437607967859338
dup64_half,adam,301,47,12288,189.95761238648083,359.22183250858035,3.2405753390253054,26.063598262054168,0.7672100770135645,3.3971918569564554,196.6876067692204,1.7743381674136354,14.27081068586052,0.19772789096057916,7.217398929676379
dup64_half,adam,301,48,12288,189.95761238648083,354.86422396109367,3.201264925464142,25.747428841693914,0.7739540717668834,3.3267385987019,190.78997428672835,1.7211350470800688,13.842903721945005,0.19824183025137218,6.982836924170895
dup64_half,adam,301,49,12288,189.95761238648083,352.093952949998,3.1762740393081375,25.54642983724591,0.780515940202144,3.273018335875331,194.08205901908295,1.750833265930381,14.081763296012467,0.19925234287522461,7.067301238626197
dup64_half,adam,301,50,12288,189.95761238648083,353.73610239963,3.1910880303518034,25.665577170921512,0.7862081889137896,3.264475940702244,190.23273685630883,1.7161081536354554,13.802472959645259,0.19754814667217738,6.986890635096601
dup64_half,sgd,301,1,12288,189.95761238648083,1.4595344294411063,0.013166603058271088,0.10589756962414248,0.005212918207514098,2.031445064138887,15.455597208388925,0.13942645638671522,1.1213919647546837,0.012378487145545137,9.059200462620819
dup64_half,sgd,301,2,12288,189.95761238648083,15.825056286765909,0.14275938292351997,1.1481983337491308,0.013550933517544921,8.473204685585046,16.590325712498498,0.14966295337585278,1.2037230069997487,0.012031467442910965,10.004789629456143
dup64_half,sgd,301,3,12288,189.95761238648083,24.321888409024407,0.21941013781484814,1.7646920958017835,0.01796339041328421,9.82382532028456,17.114512336692446,0.15439169225997743,1.241755744297271,0.012849405557787637,9.66391588087653
dup64_half,sgd,301,4,12288,189.95761238648083,29.330778985000595,0.2645958303520549,2.1281157518728944,0.021916799596356985,9.709974955588999,16.553179968865084,0.14932785798388404,1.2010278708705062,0.013898591397358663,8.641363980948125
dup64_half,sgd,301,5,12288,189.95761238648083,30.260004936305723,0.2729784686821174,2.1955364086864346,0.02492472997657366,8.808666776931917,18.37437862009625,0.16575706941413554,1.333166248066581,0.01383493263730968,9.636232304242187
dup64_half,sgd,301,6,12288,189.95761238648083,35.278605964260294,0.31825176015781903,2.5596646135805945,0.027312746413244902,9.37168520094092,17.417380303311447,0.1571238938546086,1.263730547313216,0.013741839443469545,9.196225530882414
dup64_half,sgd,301,7,12288,189.95761238648083,38.14564155189392,0.344115569037452,2.7676844414325394,0.02917064866744601,9.487908455464797,17.905197336108227,0.1615245390921165,1.299124462764886,0.014757808183912568,8.802963465679522
dup64_half,sgd,301,8,12288,189.95761238648083,39.84061921803612,0.359406128597102,2.8906647643293373,0.030550744379686703,9.461847241441848,16.09426461735447,0.14518793764435425,1.16773093767874,0.015008014336357994,7.78071576630779
dup64_half,sgd,301,9,12288,189.95761238648083,39.94810565403309,0.3603757742651815,2.8984635199530735,0.03170672683775751,9.141478194152413,16.795745348794654,0.15151606403698437,1.2186273763644153,0.015745990467281267,7.739286892727464
dup64_half,sgd,301,10,12288,189.95761238648083,40.39453471417447,0.36440305454716115,2.9308545012995464,0.03276500173083803,8.945076595375426,16.610582977607415,0.14984569614872276,1.205192787430408,0.016233685484926416,7.4240244986234
dup64_half,sgd,301,11,12288,189.95761238648083,40.16023214816847,0.36228938814785827,2.9138545102090747,0.033692190387034186,8.648456739489449,16.326929188661197,0.14728682753302344,1.1846120828864348,0.016447453952412025,7.20240400924005
dup64_half,sgd,301,12,12288,189.95761238648083,39.64739243389245,0.35766301084960217,2.8766450561166717,0.03438946740213751,8.364901446359331,15.829089140447744,0.14279576369162636,1.1484909403467838,0.01639648272309168,7.004495779630394
dup64_half,sgd,301,13,12288,189.95761238648083,39.83859902547654,0.35938790424213196,2.8905181878060864,0.03531105455444898,8.18587330307273,16.548597605306867,0.14928652003335494,1.2006953941887912,0.016701914865166465,7.1889684738662085
dup64_half,sgd,301,14,12288,189.95761238648083,40.705716360647806,0.36721025466213386,2.9534325093330973,0.03589053459227481,8.229001163913571,15.188245877998035,0.1370146538465686,1.1019940968092063,0.016651951478162123,6.617807517962054
dup64_half,sgd,301,15,12288,189.95761238648083,41.01798818151792,0.3700272893471291,2.9760896157536108,0.03640945791231993,8.173946513899033,15.698402620362328,0.1416168277923956,1.1390088859460652,0.016552626248631856,6.881136979941229
dup64_half,sgd,301,16,12288,189.95761238648083,40.92847554145201,0.36921978705278646,2.969594961813004,0.03702316008765364,8.020911653090614,15.954809369151066,0.1439298981898208,1.1576126619065632,0.016821927829338567,6.881569542152055
dup64_half,sgd,301,17,12288,189.95761238648083,41.057155043733374,0.37038061744780726,2.978931395594329,0.03756992637669117,7.929031762602797,16.047279519633076,0.1447640804753332,1.164321900141233,0.01676590885455928,6.944579683937683
dup64_half,sgd,301,18,12288,189.95761238648083,40.27167221974023,0.3632946999497406,2.921940124703766,0.03796391285190543,7.69662530862414,15.375563734285866,0.1387044665770655,1.115585078514024,0.016739110685646423,6.664542098228814
dup64_half,sgd,301,19,12288,189.95761238648083,40.69393003492954,0.367103929063287,2.952577343998737,0.03835712430521572,7.697598288402584,16.56248132628764,0.14941176644031748,1.201702737544005,0.016652770603062392,7.2162330592785295
dup64_half,sgd,301,20,12288,189.95761238648083,40.74506388426835,0.3675652125270442,2.956287397191919,0.03898667223118454,7.582815428979479,16.878059508526547,0.15225862813509883,1.2245997393902048,0.01699364302499861,7.206222571515415
dup64_half,sgd,301,21,12288,189.95761238648083,40.44320166326882,0.36484208386216527,2.9343855667723133,0.03926760848033551,7.472789101077543,16.096337971450648,0.14520664157475355,1.1678813713754905,0.01668612048013839,6.999118655325713
dup64_half,sgd,301,22,12288,189.95761238648083,40.9255748202874,0.36919361936301726,2.9693844979039024,0.03973915723150154,7.47218789921908,16.155866856957818,0.14574365748213047,1.1722005324521205,0.01655823829390373,7.079258745078521
dup64_half,sgd,301,23,12288,189.95761238648083,41.21978113345411,0.37184768333339363,2.9907308484277224,0.04031568678000796,7.418280791661444,15.811640137485744,0.1426383545266701,1.1472249153947394,0.016605056380574208,6.908889010077954
dup64_half,sgd,301,24,12288,189.95761238648083,40.61316567755848,0.36637534588408216,2.9467174279972173,0.0407758314842665,7.226627442616881,15.794321379932423,0.14248212031830385,1.1459683404919407,0.016650262646307642,6.882584165998548
dup64_half,sgd,301,25,12288,189.95761238648083,41.16574043948572,0.37136017693948975,2.9868098870330355,0.04129714983959955,7.232484320670973,16.727246905875063,0.15089813287356724,1.2136574226025159,0.01708523420944425,7.103545715116033
dup64_half,sgd,301,26,12288,189.95761238648083,40.94054699231529,0.36932868479349623,2.9704708146072054,0.04152021038897716,7.154276885349814,16.66424675693791,0.15032980235875704,1.2090864015126206,0.016820956305137642,7.187976590506498
dup64_half,sgd,301,27,12288,189.95761238648083,40.80449943687315,0.36810138646916635,2.960599786432731,0.04184813727437428,7.074627401028086,16.995151893124902,0.1533149300064725,1.2330954615193563,0.016867041427882735,7.310680220900735
dup64_half,sgd,301,28,12288,189.95761238648083,40.69832303438876,0.36714355874172966,2.9528960812321365,0.04226187017212871,6.9871401081051605,15.539955776937475,0.14018746329702705,1.1275126613316626,0.01663231139105414,6.779049735312836
dup64_half,sgd,301,29,12288,189.95761238648083,40.220086652072204,0.3628293414906869,2.918197296762518,0.042691096925699036,6.8356109514858385,15.828249371774332,0.14278818805616306,1.1484300103270686,0.01650088621767197,6.959808068351706
dup64_half,sgd,301,30,12288,189.95761238648083,40.57445079419519,0.3660260951289034,2.9439084418069945,0.04291827546199875,6.859335353335965,15.85027944660552,0.14298692351919515,1.150028418241402,0.016433324420450438,6.99814832846755
dup64_half,sgd,301,31,12288,189.95761238648083,39.94077285962264,0.360309624408513,2.897931483783897,0.0432203274153504,6.705019737436439,17.16279810385405,0.15482728289542713,1.2452591528409183,0.01637808947883983,7.603201548323255
dup64_half,sgd,301,32,12288,189.95761238648083,41.21830722922651,0.37183438709897854,2.990623908247064,0.04359622051446086,6.859823794255454,15.907298397365556,0.1435012970593548,1.1541654691983423,0.016276859935662708,7.090836154887331
dup64_half,sgd,301,33,12288,189.95761238648083,41.81278109052142,0.3771971940340537,3.0337563865540793,0.04402199375738309,6.891456128211542,14.92770745715875,0.13466431123085296,1.0830905444132841,0.01608455088370074,6.733731965813434
dup64_half,sgd,301,34,12288,189.95761238648083,40.76217316108808,0.36771955698919284,2.95752877306952,0.04446864154513893,6.650818802430498,15.230722851761842,0.13739784278777006,1.1050760441725844,0.016633467780559505,6.64369005159676
dup64_half,sgd,301,35,12288,189.95761238648083,40.947711879321766,0.3693933199410259,2.970990668133996,0.044632298222783286,6.6565935128507565,16.033863537271547,0.1446430535842727,1.1633484938977434,0.01604247776241532,7.25167590148239
dup64_half,sgd,301,36,12288,189.95761238648083,40.96698160316392,0.3695671540073928,2.9723887967982128,0.04497019674822865,6.609685995904149,15.971849147470792,0.1440836156991931,1.1588489952705414,0.016324403905355486,7.098874801121296
dup64_half,sgd,301,37,12288,189.95761238648083,41.373893345478926,0.37323794469429883,3.0019125707452137,0.04526046500741593,6.632527019449204,15.784138599048548,0.14239026045448502,1.145229521505649,0.016041329511446087,7.139243169891154
dup64_half,sgd,301,38,12288,189.95761238648083,42.37140099604084,0.38223655892196495,3.0742874553284056,0.04555077826418363,6.749143642504356,15.88771786957154,0.14332465920009307,1.1527447899299963,0.016146101237259437,7.139462171027843
dup64_half,sgd,301,39,12288,189.95761238648083,41.78951133958172,0.3769872753314129,3.0320680330486285,0.0458554384931352,6.612232120520546,16.410043332810496,0.14803660836893068,1.1906424893566487,0.016021428790346483,7.431562471344976
dup64_half,sgd,301,40,12288,189.95761238648083,42.51386983624598,0.3835217842851458,3.084624384434403,0.04621476450559796,6.6745431193547775,16.310031444047336,0.14713439132362485,1.1833860548800779,0.016094915259139905,7.352546042192188
dup64_half,sgd,301,41,12288,189.95761238648083,41.75425533888345,0.3766692274955739,3.0295100085763704,0.046367233839365564,6.5337303041880626,15.579095579289088,0.14054054728802287,1.1303524778245098,0.015757518786604814,7.173416659895732
dup64_half,sgd,301,42,12288,189.95761238648083,41.89129051135173,0.37790543520983966,3.039452694014063,0.046678892612304575,6.511407027708413,15.302363115507148,0.13804411662461646,1.1102739550027974,0.01623059553176968,6.840623640885838
dup64_half,sgd,301,43,12288,189.95761238648083,41.518408581209954,0.37454163079197555,3.0123979775495164,0.04700861979695151,6.408182138852902,16.252412161527644,0.1466146021318552,1.1792054464208044,0.01614698517487525,7.302944999637772
dup64_half,sgd,301,44,12288,189.95761238648083,41.71199370936122,0.3762879811958699,3.0264436856692263,0.047331821044937446,6.394099400477073,16.063936615027103,0.14491434576454662,1.1655304676704694,0.016120013086289686,7.230332019158039
dup64_half,sgd,301,45,12288,189.95761238648083,41.79891322293651,0.3770720906421282,3.032750193453398,0.0477067045182956,6.357073338172693,17.23528264302908,0.15548117302362696,1.2505183206817898,0.016062982483280693,7.785094218856327
dup64_half,sgd,301,46,12288,189.95761238648083,42.04933662030406,0.37933118464027715,3.050919843050769,0.04796296027237302,6.36099153539553,16.785131051856943,0.15142031142457427,1.217857248420669,0.015945644180521575,7.637554398136791
dup64_half,sgd,301,47,12288,189.95761238648083,42.73319018492548,0.38550029463434693,3.1005373299777106,0.04823680796223284,6.427741513089518,16.914005718161036,0.15258290241336162,1.2272078424679445,0.016266724851628975,7.544283521492341
dup64_half,sgd,301,48,12288,189.95761238648083,42.180563301006906,0.3805149933813498,3.060441089193346,0.04844585543772961,6.317240270691713,16.630871409320687,0.1500287200785836,1.2066648291764488,0.016143812423078586,7.474472556751501
dup64_half,sgd,301,49,12288,189.95761238648083,41.86139344963773,0.37763573088751845,3.037283491211751,0.04881095078542105,6.222545232859779,17.267920948067427,0.15577560637049856,1.2528864163638738,0.016173518394073164,7.7465297645007025
dup64_half,sgd,301,50,12288,189.95761238648083,43.44676629093193,0.39193753458575487,3.152311357259053,0.049198937163513756,6.407275317314836,15.768248916445197,0.14224691807122905,1.1440766341630473,0.01602174940434636,7.140772242091638
gray32,adam,301,1,1024,57.57937899193027,1.3177870514692156,0.04118084535841299,0.17366477883017212,0.01803835641071963,0.962752785652736,39.861025025332935,1.2456570320416542,5.253091603268127,0.15255074345330985,3.443504426365451
gray32,adam,301,2,1024,57.57937899193027,39.98484149852101,1.2495262968287815,5.269408777129993,0.15397263904827677,3.4223020464550307,37.34904794635841,1.1671577483237003,4.922050299318296,0.16644554767004538,2.9571534764483824
gray32,adam,301,3,1024,57.57937899193027,53.72343204324296,1.6788572513513425,7.079951144902809,0.22756130475072148,3.111228050242739,41.18504032686573,1.2870325102145541,5.427577173036095,0.20661011296200993,2.6269658804330076
gray32,adam,301,4,1024,57.57937899193027,63.03700139016322,1.9699062934426006,8.307341381397451,0.29240074958200685,2.8410807404813343,36.23142214213677,1.1322319419417741,4.774763802696062,0.22305404163929562,2.140630928543053
gray32,adam,301,5,1024,57.57937899193027,58.56525987492438,1.8301643710913869,7.718032205560711,0.3220861326331788,2.3962634288110483,33.39883247332724,1.0437135147914762,4.401470516954644,0.22689848875212765,1.9398412660927746
gray32,adam,301,6,1024,57.57937899193027,56.39674500438859,1.7623982813871435,7.432254124070482,0.34521226467296995,2.1529519326641777,33.220162005742054,1.0381300626794392,4.377924400605974,0.22255293575100152,1.9671384634099458
gray32,adam,301,7,1024,57.57937899193027,56.846803085617296,1.7764625964255405,7.491565100794813,0.36490197232666777,2.053034970742282,32.93606840744744,1.0292521377327326,4.340485079996553,0.22833608188873014,1.900919488542202
gray32,adam,301,8,1024,57.57937899193027,55.13454867699015,1.7229546461559422,7.265915377765821,0.3828888695286842,1.897656462751131,32.923270584178674,1.0288522057555836,4.338798516795768,0.22505701554981913,1.9278663703044272
gray32,adam,301,9,1024,57.57937899193027,54.31927120782466,1.6974772252445207,7.1584739051773685,0.3991064617061539,1.7936251582034939,31.6217286505026,0.9881790203282063,4.167274603430521,0.2229736153991862,1.8689541343131177
gray32,adam,301,10,1024,57.57937899193027,55.80246571785356,1.7438270536829237,7.353936932575548,0.41753374820028494,1.7612796484771742,32.58694883212551,1.0183421510039221,4.294476300531031,0.2268420724895358,1.8931568793214648
gray32,adam,301,11,1024,57.57937899193027,55.60605668026867,1.737689271258396,7.3280531359223655,0.432063293535393,1.6960601017411072,31.845064486241014,0.9951582651950317,4.196706952515391,0.22287237405021626,1.8830090406672897
gray32,adam,301,12,1024,57.57937899193027,55.66536018658119,1.7395425058306622,7.3358684580536115,0.44784638379718317,1.6380323082782373,32.81213078896758,1.0253790871552368,4.324151940982896,0.22326478959358922,1.9367818583728253
gray32,adam,301,13,1024,57.57937899193027,57.70744829651632,1.803357759266135,7.604985368534875,0.463644333738187,1.6402627650420714,32.517227430135726,1.0161633571917414,4.285288054339975,0.22598530961042765,1.8962684175034703
gray32,adam,301,14,1024,57.57937899193027,57.35738523021436,1.7924182884441988,7.558852250958585,0.47569600458822,1.5890089843201032,31.77880809805176,0.9930877530641175,4.187975343726137,0.22971217761714258,1.8231403259369932
gray32,adam,301,15,1024,57.57937899193027,56.80927048161591,1.7752897025504972,7.486618860531218,0.48887673922440683,1.5313919153544897,32.64999470344214,1.0203123344825669,4.3027848108371165,0.22760129189944095,1.8904922616775734
gray32,adam,301,16,1024,57.57937899193027,57.52788217323642,1.7977463179136381,7.581321218056217,0.5014921407147434,1.5117527479595323,32.35730856329974,1.0111658926031168,4.264213120716306,0.2259753470685628,1.887025808803165
gray32,adam,301,17,1024,57.57937899193027,58.11333481207005,1.816041712877189,7.658475188362138,0.5142425633376603,1.4892729101720534,32.59025745059685,1.0184455453311516,4.294912327349186,0.22980456057100718,1.86894129371384
gray32,adam,301,18,1024,57.57937899193027,57.619638473363295,1.800613702292603,7.5934133368473695,0.5263469469399163,1.44266312951829,33.979976147326475,1.0618742546039523,4.478056629635832,0.2307569101938722,1.9405948129022692
gray32,adam,301,19,1024,57.57937899193027,57.74646662334278,1.804577081979462,7.610127405020274,0.5371660132336776,1.416717963820567,32.81436497247005,1.0254489053896891,4.324446373215623,0.22617073694993084,1.9120273610696856
gray32,adam,301,20,1024,57.57937899193027,58.36716645360287,1.8239739516750897,7.691926432125498,0.5486962093042465,1.4018552163644353,33.956931624376686,1.0611541132617714,4.475019703467177,0.2334063623231257,1.9172655187830736
gray32,adam,301,21,1024,57.57937899193027,59.39298173121242,1.8560306791003882,7.827113663710492,0.5596989672052587,1.398450617622821,34.28549813872624,1.071421816835195,4.518319894482029,0.22885350743527025,1.9743284449157972
gray32,adam,301,22,1024,57.57937899193027,59.77182635098059,1.8678695734681434,7.87703976294609,0.5703239882906316,1.3811517531561424,32.84321459841588,1.0263504562004961,4.328248325817622,0.2332447920390885,1.8556677248734752
gray32,adam,301,23,1024,57.57937899193027,59.46789157253051,1.8583716116415785,7.8369856692141155,0.5812858327708474,1.348215495267986,33.11891958875377,1.0349662371485553,4.364582152376339,0.2263777740804422,1.9280082464391606
gray32,adam,301,24,1024,57.57937899193027,60.32741970787593,1.885231865871123,7.950258722972422,0.5907046703471275,1.3458940011936007,32.29131870481896,1.0091037095255926,4.255516636587614,0.2295479183994464,1.8538685370182282
gray32,adam,301,25,1024,57.57937899193027,62.17917596365572,1.9430992488642413,8.1942927193976,0.6014473849169553,1.3624288549411563,34.28759872245681,1.0714874600767754,4.518596720247298,0.2346777429849052,1.9254474935605377
gray32,adam,301,26,1024,57.57937899193027,61.30452072339589,1.9157662726061215,8.079026137681668,0.6120081075030098,1.3200848221838197,32.8204941690019,1.0256404427813093,4.325254110367784,0.23659347619876725,1.8281375208900712
gray32,adam,301,27,1024,57.57937899193027,59.8464631386014,1.8702019730812938,7.886875784024239,0.6201421183280549,1.2717852167963999,33.8311117568905,1.0572222424028281,4.458438511965053,0.23208166605771752,1.9210645061709712
gray32,adam,301,28,1024,57.57937899193027,60.96352630778537,1.9051101971182929,8.034088133697411,0.630796927989673,1.2736409733797787,32.581986367252306,1.0181870739766345,4.293822321298425,0.2336376923270313,1.837812331791141
gray32,adam,301,29,1024,57.57937899193027,61.69574770656053,1.9279921158300166,8.130584048671864,0.6399793482147297,1.2704447528428437,34.21002884931209,1.0690634015410028,4.508374162020956,0.2342176773197777,1.9248650288106421
gray32,adam,301,30,1024,57.57937899193027,60.71809029088581,1.8974403215901816,8.001743308678606,0.648680721226174,1.233541100705636,34.23109980826374,1.069721869008242,4.511151001740241,0.23567716910841952,1.9141230433164946
gray32,adam,301,31,1024,57.57937899193027,61.963718822567934,1.936366213205248,8.165898665356263,0.6575692303927381,1.2418310176221476,33.231458385675,1.0384830745523437,4.379413095854915,0.23617267918826845,1.8543267201384468
gray32,adam,301,32,1024,57.57937899193027,62.16696996101373,1.942717811281679,8.192684149373438,0.66559842632225,1.230874927791212,34.34809435160274,1.0733779484875856,4.526569146478156,0.23295272751692953,1.9431277730582464
gray32,adam,301,33,1024,57.57937899193027,63.43495209671723,1.9823422530224135,8.359785379357486,0.6754013856330386,1.2377507001295307,34.17914072108692,1.0680981475339661,4.504303565067737,0.23185103327439915,1.9427575980378862
gray32,adam,301,34,1024,57.57937899193027,64.66977182820412,2.0209303696313787,8.522516296560472,0.6841886885528267,1.2456382923528035,34.595881882868966,1.0811213088396552,4.559223866196525,0.23728572527581926,1.9214067179544478
gray32,adam,301,35,1024,57.57937899193027,63.79009329389482,1.9934404154342131,8.406587719229142,0.691757864724948,1.2152500387648952,34.43141612922687,1.0759817540383396,4.53754972036276,0.23730595680145355,1.9121094900113211
gray32,adam,301,36,1024,57.57937899193027,63.40661868436278,1.981456833886337,8.356051456046771,0.7007709125683417,1.1924084327960545,35.640072232855765,1.1137522572767427,4.696832659654376,0.23418974411401022,2.0055671854561763
gray32,adam,301,37,1024,57.57937899193027,63.20029362008416,1.97500917562763,8.328860874218607,0.7076677716860269,1.1769450591730353,35.668082276153,1.1146275711297813,4.700523967721803,0.23696326027773218,1.9836509517182395
gray32,adam,301,38,1024,57.57937899193027,64.48415272859656,2.0151297727686424,8.498054453621537,0.7154726789974588,1.1877538728004622,35.11409312705873,1.0973154102205853,4.62751641847892,0.2333749033738236,1.9828680597529769
gray32,adam,301,39,1024,57.57937899193027,64.92432312359314,2.0288850976122856,8.556062380023185,0.7248655326340101,1.1803654601884905,37.04201181735059,1.157562869292206,4.8815874936035435,0.2421634357299061,2.0158235197192034
gray32,adam,301,40,1024,57.57937899193027,64.69526925018278,2.0217271640682117,8.525876478422727,0.7335451371050298,1.1622838251059096,35.02282222504095,1.0944631945325296,4.615488267955755,0.23794954688815698,1.939691976015893
gray32,adam,301,41,1024,57.57937899193027,67.10127819690179,2.096914943653181,8.842952754995274,0.7413693110146442,1.192786459273953,37.02506445147937,1.1570332641087304,4.87935408226254,0.23896684290379472,2.041854017474262
gray32,adam,301,42,1024,57.57937899193027,66.40139517900636,2.0750435993439487,8.75071855875371,0.7493118288398631,1.1678340341032898,34.68604142129365,1.0839387944154266,4.571105555489569,0.24415760011574966,1.8721946616949507
gray32,adam,301,43,1024,57.57937899193027,66.21279345558605,2.069149795487064,8.72586365025521,0.7571406921775993,1.152475852956589,34.969349746851094,1.0927921795890967,4.6084413888048426,0.24095163555715882,1.9126001689710976
gray32,adam,301,44,1024,57.57937899193027,68.08900251854136,2.1277813287044176,8.97312016381256,0.7644777888884403,1.1737581253811942,37.00513718624951,1.1564105370702973,4.876727964404593,0.24301216254878336,2.0067834931618362
gray32,adam,301,45,1024,57.57937899193027,67.01501178744748,2.0942191183577337,8.831584122330646,0.7710885507691259,1.1453398074088303,36.364674663896615,1.1363960832467692,4.792324507738797,0.23654229573228724,2.025990528629447
gray32,adam,301,46,1024,57.57937899193027,67.46771197042577,2.1083659990758052,8.891243288859602,0.7782744663429921,1.1424302959132617,37.72445465151558,1.1788892078598618,4.971523332423149,0.2427738053958988,2.047800554230277
