task,seed,intervention,n_removed,baseline_mse,removed_mse,mean_preserved_mse,constant_optimal_mse
20,0,remove_grown,100,0.002615947301174983,3.0783916179328594,3.000409488154812,2.9990234375
20,1,remove_grown,100,0.00032329402798740255,11.121103328819178,2.0587522445347455,2.05859375
20,2,remove_grown,100,0.0010783082957214266,1.830316129684011,1.153220945040441,1.15234375
20,3,remove_grown,100,0.0003725092527498385,1.9160986629010122,1.5538538577787213,1.5537109375
20,4,remove_grown,100,0.0032398100574248458,6.117981325231973,2.1084284875483466,2.1083984375
20,5,remove_grown,100,0.0002216198270081931,4.221503158599381,1.4023453237762988,1.40234375
20,6,remove_grown,100,5.7791311695612974e-05,2.4844194596500984,2.171881354969983,2.171875
20,7,remove_grown,100,0.0019718126622309674,0.6488991513131204,0.4691101433563253,0.4677734375
20,8,remove_grown,100,0.0013340296825719552,2.554017399116308,1.1213631983993022,1.12109375
20,9,remove_grown,100,9.654542089810743e-06,1.8874547091489582,1.6396514860411533,1.6396484375
20,0,remove_shrunk,0,0.002615947301174983,0.002615947301174983,0.002615947301174983,2.9990234375
20,1,remove_shrunk,0,0.00032329402798740255,0.0003232940279874025,0.0003232940279874025,2.05859375
20,2,remove_shrunk,0,0.0010783082957214266,0.0010783082957214266,0.0010783082957214266,1.15234375
20,3,remove_shrunk,0,0.0003725092527498385,0.00037250925274983856,0.00037250925274983856,1.5537109375
20,4,remove_shrunk,0,0.0032398100574248458,0.0032398100574248458,0.0032398100574248458,2.1083984375
20,5,remove_shrunk,0,0.0002216198270081931,0.00022161982700819315,0.00022161982700819315,1.40234375
20,6,remove_shrunk,0,5.7791311695612974e-05,5.779131169561296e-05,5.779131169561296e-05,2.171875
20,7,remove_shrunk,0,0.0019718126622309674,0.0019718126622309674,0.0019718126622309674,0.4677734375
20,8,remove_shrunk,0,0.0013340296825719552,0.0013340296825719552,0.0013340296825719552,1.12109375
20,9,remove_shrunk,0,9.654542089810743e-06,9.654542089810743e-06,9.654542089810743e-06,1.6396484375
100,0,remove_grown,100,0.06304537755045259,5.72299826152663,2.28883124089879,2.2724609375
100,1,remove_grown,100,0.06259485661535491,2.006626279546765,1.963613448844424,1.93359375
100,2,remove_grown,100,0.10437052789809823,2.0413381544867804,1.34354888280645,1.3037109375
100,3,remove_grown,100,0.007773472208318088,4.566597086251377,2.24728325396154,2.24609375
100,4,remove_grown,100,0.011312001825602824,1.7086166699601222,0.9960972851597065,0.99609375
100,5,remove_grown,100,0.05018088574902026,1.5038405641058148,1.4367146606814072,1.4365234375
100,6,remove_grown,100,0.020594066970907127,1.8891992118306007,1.090925261854579,1.08984375
100,7,remove_grown,100,0.025114940938501057,8.514759715098137,2.632461644206335,2.6318359375
100,8,remove_grown,100,0.010855912581911983,1.5599871647473016,1.4648437744208573,1.46484375
100,9,remove_grown,100,0.04708375258129428,5.546877412546539,5.56318419844985,5.546875
100,0,remove_shrunk,0,0.06304537755045259,0.06304537755045259,0.06304537755045259,2.2724609375
100,1,remove_shrunk,0,0.06259485661535491,0.06259485661535491,0.06259485661535491,1.93359375
100,2,remove_shrunk,0,0.10437052789809823,0.10437052789809823,0.10437052789809823,1.3037109375
100,3,remove_shrunk,0,0.007773472208318088,0.007773472208318088,0.007773472208318088,2.24609375
100,4,remove_shrunk,0,0.011312001825602824,0.011312001825602824,0.011312001825602824,0.99609375
100,5,remove_shrunk,0,0.05018088574902026,0.05018088574902026,0.05018088574902026,1.4365234375
100,6,remove_shrunk,0,0.020594066970907127,0.020594066970907127,0.020594066970907127,1.08984375
100,7,remove_shrunk,0,0.025114940938501057,0.025114940938501057,0.025114940938501057,2.6318359375
100,8,remove_shrunk,0,0.010855912581911983,0.010855912581911983,0.010855912581911983,1.46484375
100,9,remove_shrunk,0,0.04708375258129428,0.04708375258129429,0.04708375258129429,5.546875
500,0,remove_grown,100,9.685227306694488e-05,2.3346135435454585,2.1523573235854165,2.15234375
500,1,remove_grown,100,0.0006536416192927123,4.608834452074589,1.8128974855178919,1.8125
500,2,remove_grown,100,0.006529167158999601,2.9354413313681675,0.9444341269813605,0.9443359375
500,3,remove_grown,100,0.2760503117710197,0.9563734734454243,1.0003531466531213,0.9130859375
500,4,remove_grown,100,0.025380246509818363,5.367024268970965,2.2351574700890273,2.234375
500,5,remove_grown,100,0.012026948046689688,1.0566122144643693,0.5023453973733413,0.5
500,6,remove_grown,100,1.905000644585515e-05,3.122746810308456,0.7968758925948418,0.796875
500,7,remove_grown,100,0.0006294703402299246,9.230571555472636,1.3349899908528902,1.3349609375
500,8,remove_grown,100,0.007586305343276964,9.236867045175636,1.843560603971894,1.83984375
500,9,remove_grown,100,0.00029640786606348026,12.568957330143135,1.2969149951122558,1.296875
500,0,remove_shrunk,0,9.685227306694488e-05,9.685227306694488e-05,9.685227306694488e-05,2.15234375
500,1,remove_shrunk,0,0.0006536416192927123,0.0006536416192927123,0.0006536416192927123,1.8125
500,2,remove_shrunk,0,0.006529167158999601,0.006529167158999601,0.006529167158999601,0.9443359375
500,3,remove_shrunk,0,0.2760503117710197,0.2760503117710197,0.2760503117710197,0.9130859375
500,4,remove_shrunk,0,0.025380246509818363,0.025380246509818367,0.025380246509818367,2.234375
500,5,remove_shrunk,0,0.012026948046689688,0.012026948046689688,0.012026948046689688,0.5
500,6,remove_shrunk,0,1.905000644585515e-05,1.9050006445855143e-05,1.9050006445855143e-05,0.796875
500,7,remove_shrunk,0,0.0006294703402299246,0.0006294703402299246,0.0006294703402299246,1.3349609375
500,8,remove_shrunk,0,0.007586305343276964,0.007586305343276964,0.007586305343276964,1.83984375
500,9,remove_shrunk,0,0.00029640786606348026,0.00029640786606348026,0.00029640786606348026,1.296875
