period,arm,iv,seed,task,index,bin,actual,pos,neg,l2,pre,positive_actual,positive_pos,positive_neg,positive_l2,positive_pre,negative_actual,negative_pos,negative_neg,negative_l2,negative_pre,localup_actualdown,localup_currentdown,within_ratio,between_ratio,star_delta20,star_W_delta20,bias_delta20,mean_delta20,within_delta20,star_delta625,star_W_delta625,bias_delta625,mean_delta625,within_delta625
early,LR,none,0,5,4,first5,-0.5990566164792088,-0.5983005335784427,0.004448042536507849,0.0,-0.005204185314860939,-1.2735598789874383,-1.3028300800833794,0.02107788841263166,0.0,0.008192208395701644,-0.3637259342494097,-0.35249383693843234,-0.0013540242479457942,0.0,-0.009878117446193244,0.636695963288481,0.3423038033755931,1.4139579185119782,0.7320200818076844,-0.2263961836957783,-0.2219377514728872,-0.004458432222891134,-0.5990566164792087,0.163692880643183,-0.1965524840254671,-0.19790655593462148,0.0013540719091542988,-0.42496414164549035,1.266052408774191
early,LR,none,0,6,5,first5,-0.30519296294974413,-0.3310188965231621,0.01482803273313935,0.0,0.010997870197255885,-0.7871181364596747,-0.7820670237439249,-0.012603137988530085,0.0,0.007551953941669087,-0.16119365753452206,-0.19624565661211554,0.02302447016320314,0.0,0.012027510428973924,0.5414833186654933,0.3469077526202096,1.291346966498142,0.8444564165699383,-0.0957958421235996,-0.09314318034271463,-0.0026526617808849545,-0.3051929629497442,0.13462784067517658,-0.1553604335120825,-0.1576612966002493,0.0023008630881668074,-0.3431144166550991,1.2813479235302514
early,LR,none,0,7,6,next5,-0.3500505912585157,-0.40376494887820036,0.05844107145808848,0.0,-0.004726745559015027,-1.0460693089595994,-1.0686282760253516,0.026435268139236266,0.0,-0.0038763853763524895,-0.1843142163110495,-0.24544731333983547,0.06606231164092258,0.0,-0.004929233811830494,0.5110931531002058,0.3230238025271819,1.1689265033205458,0.7314978322315221,-0.11546638333472814,-0.11204416430149156,-0.0034222190332366155,-0.3500505912585158,0.10629722320071011,-0.10236745625603205,-0.10365750432232579,0.0012900480662938196,-0.2645552551953646,1.2568692462858935
early,LR,none,0,8,7,next5,-0.22059983546285905,-0.2791327341394102,0.07249038506326472,0.0,-0.01395750548422223,-0.5823067532401975,-0.6055343333285527,0.02682540546443959,0.0,-0.0035978710617478016,-0.1369791384130988,-0.20367404673007983,0.08304737813456525,0.0,-0.01635248276834836,0.5275979031760716,0.3684859697810669,1.163798157434185,1.0231297520101303,-0.06857960135052754,-0.06701065752032065,-0.0015689438302069897,-0.2205998354628591,0.10999887128342234,-0.11085049460660512,-0.11195987130475515,0.0011093766981503002,-0.2643002429697754,1.2522111438205001
early,LR,none,0,9,8,next5,-0.1816875158777979,-0.22044594558730254,0.03369389626956067,0.0,0.005064521054464795,-0.48865330296801834,-0.5069478896373946,0.02695548942947312,0.0,-0.008660927869978137,-0.11838807105482581,-0.16136635182872233,0.035083423799687326,0.0,0.007894847212630248,0.49768603540733125,0.3702343348270036,1.0891562649639177,0.9606665941497334,-0.05042400302596928,-0.04972297404309378,-0.0007010289828758703,-0.18168751587779797,0.0665882195563281,-0.09842978877097575,-0.10085935837933335,0.002429569608357267,-0.23086598465878794,1.0812513176921916
early,LR,none,0,10,9,next5,-0.029529849750650074,-0.1423660733611264,0.10705304678055315,0.0,0.005783182059656778,-0.40256390454948277,-0.42316111143626306,0.013161954357486606,0.0,0.0074352281562120905,0.042030792852696876,-0.08850001714992027,0.12506455758523882,0.0,0.0054662633259406216,0.4236577181208054,0.33488407565588774,1.105638749088305,0.9911201073882073,0.007999059141172049,0.007557383633999715,0.0004416755071724801,-0.029529849750649984,0.08943934681677979,-0.0568492559320215,-0.060984473218842705,0.004135217286820994,-0.09547993337017013,1.2944596632602319
early,LR,none,0,11,10,next5,-0.21917633294765132,-0.2638503826027677,0.04278678641543616,0.0,0.0018872498903127082,-0.6011547490862673,-0.5977484105842681,0.0054259192817431735,0.0,-0.008832305993191698,-0.12753222453495996,-0.18374170163474107,0.051750390675080575,0.0,0.0044590814389499625,0.4899416909620991,0.3369533527696793,1.0892053476753,0.7844494117080003,-0.06305685703306652,-0.061677831708934816,-0.0013790253241313666,-0.21917633294765126,0.0802452392003602,-0.0863980349034299,-0.08724444954630384,0.0008464146428741465,-0.19320145209285844,1.1213252458089729
early,LR,none,0,12,11,last9,0.043350223799000664,-0.15561421201375694,0.19492304824139023,0.0,0.004041410237440304,-0.1923506021619359,-0.23325009280608455,0.04778832904437686,0.0,-0.006888831255192428,0.08831740465714341,-0.1408027802827184,0.22299352063651315,0.0,0.0061266899305367165,0.4443670150987224,0.36445993031358886,1.075187402789103,1.0251173934422793,0.03829224417179855,0.03761032144092513,0.0006819227308733425,0.043350223799000664,0.06694577940723356,-0.06066830513014709,-0.06244409910699611,0.0017757939768489467,-0.11159636567304898,1.2122755117013
early,LR,none,0,13,12,last9,0.17325296935648887,-0.1021351178838752,0.27166469462422727,0.0,0.0037234023125296933,-0.24324201244813898,-0.2956205899144743,0.043291374191953974,0.0,0.009087183043304027,0.25153844808219683,-0.06576708593603689,0.3145903371872066,0.0,0.00271521215266513,0.3458613947425592,0.3007458903613585,1.0120886203277275,0.83549909874985,0.07890216443938525,0.07776999990124578,0.0011321645381394754,0.1732529693564886,0.01229904777406654,0.013580453476266685,0.010117717136259863,0.0034627363400068153,-0.008880457438927625,1.1782223156840956
early,LR,none,0,14,13,last9,-0.1134897450614805,-0.3182241310506493,0.17707563090902056,0.0,0.02765876361578533,-0.6724973769783059,-0.7171937123945183,0.0384924355093606,0.0,0.006203854724428666,0.022326636280129326,-0.2212905621516048,0.21074577607215408,0.0,0.0328714439465461,0.4546208352178501,0.33951454846977236,1.0409674992749747,0.8801574596590702,0.00042985291894970246,0.0013338019091122533,-0.0009039489901624606,-0.11348974506148068,0.04096888552484268,-0.06845073524704959,-0.06928688917267878,0.0008361539256293293,-0.23399008868684024,1.2756603767498038
early,LR,none,0,15,14,last9,-0.004541025438366365,-0.2002234595335851,0.19796706283507048,0.0,-0.002284614438594139,-0.6286464881886881,-0.6813479915309962,0.05508697038441376,0.0,-0.002385500155868408,0.13050488719895026,-0.09611621261178475,0.22888390884002582,0.0,-0.0022627844682212867,0.42102502622508614,0.3693990708826615,1.0636863012161597,0.7709327656385812,0.01721165262498081,0.017192657366256414,1.8995258724320563e-05,-0.0045410254383662085,0.07310889477394156,-0.0461146435150388,-0.046102263362563844,-1.2380152475087447e-05,-0.15261322039410685,1.3208544811474778
early,LR,none,0,16,15,last9,-0.07301102222364833,-0.26232371194462484,0.17251987545745806,0.0,0.01679283484089341,-0.3553795319624103,-0.40063371574913814,0.03503597179425587,0.0,0.01021821042971027,-0.020231800348607467,-0.23647134481951673,0.19821783116222202,0.0,0.01802173802441034,0.44799522138430525,0.3447323228552229,1.1005716738720641,1.1300600502943317,-0.011472732639783878,-0.011292713532136567,-0.00018001910764724183,-0.07301102222364841,0.11802395298983792,-0.02007103488055373,-0.0219922510182613,0.001921216137707231,-0.11026188910136892,1.344746590294604
early,LR,none,0,17,16,last9,0.04804980169559093,-0.1981763132943606,0.2441990410697752,0.0,0.002027078031917076,-0.5575451085344021,-0.6351471586656958,0.07485088088867023,0.0,0.0027511364377523235,0.1571529230849885,-0.11945226462613374,0.27470856577878117,0.0,0.0018966326949262909,0.3898832684824903,0.33081004598514324,1.0391112311402904,0.9049525244894121,0.029538433653445884,0.029017161743044362,0.0005212719104019936,0.04804980169559081,0.04833876709415019,-0.08586735671110746,-0.0814856294241435,-0.004381727286963719,-0.33097634758694494,1.39269479533286
early,LR,none,0,18,17,last9,-0.02518579086330935,-0.20307782553294962,0.1689781763776458,0.0,0.008913863833966649,-0.38633989057995116,-0.4465642089303616,0.059230227942808904,0.0,0.000994069970861894,0.046463449591663444,-0.1547726437691526,0.19075103498015686,0.0,0.01048506907653935,0.41093461396379755,0.3467306981898781,1.0819939410968065,0.8688775556547749,0.00693624643843993,0.007263914796662663,-0.0003276683582225867,-0.0251857908633093,0.10541330037742713,0.01005972868278704,0.009764725465025936,0.0002950032177614012,-0.04015063421065834,1.3428629395103127
early,LR,none,0,19,18,last9,0.15993089850515338,-0.1807829138734977,0.35621288965521986,0.0,-0.015499077945508612,-0.3039135189203716,-0.3439396926508412,0.05729068090362438,0.0,-0.017264539456465243,0.24535757232524852,-0.15073417253149932,0.411265681206182,0.0,-0.015173931195924972,0.3239877606205081,0.2934604710737921,0.9816598665547444,0.7969426830487245,0.06656291476331555,0.06632006108932553,0.00024285367398988594,0.1599308985051533,-0.026047033511712447,-0.08475030948990625,-0.0838384476909475,-0.0009118617989588504,-0.23339568143743783,1.37347719246198
early,LR,none,0,20,19,last9,-0.028684970248061128,-0.21548687979372172,0.1888519632047456,0.0,-0.002050076958214321,-0.5944148377662124,-0.6388730009884928,0.04845038766464709,0.0,-0.003992272817214994,0.10228676697051271,-0.1174690465646255,0.22135623655588094,0.0,-0.0016004405146092366,0.4218083912945928,0.32854685513424575,1.056908642531329,0.7866242600919418,-0.026013472124363446,-0.026290637130045535,0.00027716500568203406,-0.028684970248061603,0.08233201940036294,-0.030907567542671543,-0.03242594173985669,0.001518374197185035,-0.14068016233780223,1.2411255364483453
early,LR,none,1,2,1,first5,-0.5025498938999929,-0.5655006236658651,0.06218677604059682,0.0,0.0007638859527981107,-0.6720792084863711,-0.6966643929636966,0.025336091154013717,0.0,-0.0007509966028895913,-0.1842524841103492,-0.3192359105240306,0.13137526758255613,0.0,0.003608132653065575,0.6460949647171391,0.26240880277478773,3.637328060687333,2.3947784327618944,-0.20244006652866492,-0.19806385781195254,-0.004376208716712427,-0.502549893899993,0.29512705834401165,-0.20227801443486637,-0.20091140654201556,-0.0013666078928508806,-0.31312890296406554,1.2487798923784117
early,LR,none,1,3,2,first5,-0.6282099947970129,-0.6280848139432094,0.008339850261577512,0.0,-0.008465094814405912,-1.0284424607696014,-1.0216322761900498,0.005032507970015509,0.0,-0.01184278890939587,-0.23409031680725947,-0.24054803899044408,0.011596679204189048,0.0,-0.005138988558057117,0.6168336673346694,0.3032064128256513,1.865486078737404,1.2007087844036046,-0.2667234848207163,-0.2620135497217716,-0.004709935098944698,-0.6282099947970129,0.20614903421177982,-0.2979962460412082,-0.2954162854416666,-0.0025799605995416638,-0.4300806398486944,1.2973597170852413
early,LR,none,1,4,3,first5,-0.6952173239898266,-0.6985054002523136,0.01168655881906566,0.0,-0.008398546030227052,-1.1290961653609493,-1.1395843890445712,0.010936269233613563,0.0,-0.00044815076953306766,-0.39967253448912266,-0.3980560939809168,0.012197632779013248,0.0,-0.013814108324861652,0.6636034284704427,0.3389590880975524,1.6833080492840096,1.104821245387777,-0.27366934886265015,-0.26836267676383657,-0.005306672098813579,-0.6952173239898267,0.18910236517906864,-0.28275159096107105,-0.28040674012148964,-0.002344850839581341,-0.5299654559013722,1.295508357204913
early,LR,none,1,5,4,first5,-0.3650637064194931,-0.4099888622612099,0.04480291485256721,0.0,0.00012221676941079348,-0.8354124442460462,-0.8463946312042409,0.006067217020653769,0.0,0.0049149100156903915,-0.1967211466271755,-0.25379483356776855,0.05866681200789599,0.0,-0.001593136508895615,0.5182270756383491,0.322386381885338,1.382392779334881,0.8298760705237371,-0.1422293498510866,-0.13952291805367212,-0.0027064317974145524,-0.36506370641949304,0.14217070309877045,-0.15351321573028176,-0.1557568197366439,0.0022436040063621484,-0.21683212609285107,1.2192831801473347
early,LR,none,1,6,5,first5,-0.41184841575760883,-0.42725261855291147,0.021972317740311,0.0,-0.006568157094011675,-1.1207837165517054,-1.1308275524728917,0.016958034029194706,0.0,-0.006914297346656102,-0.18296107804773315,-0.20009593257047867,0.02359123282025387,0.0,-0.006456402014509689,0.5235077837753266,0.3154189157474771,1.2375136192649696,0.7132866352267933,-0.15783257963756447,-0.15438215206124706,-0.003450427576317453,-0.4118484157576088,0.10488128092252286,-0.2002479693545619,-0.19992307686497313,-0.0003248924895888194,-0.3525840982948252,1.224447383195102
early,LR,none,1,7,6,next5,-0.2954119620425303,-0.4240202376765736,0.13142560401279157,0.0,-0.002817336327810205,-1.2071430668985428,-1.1910005573198084,-0.01750936892954013,0.0,0.001366757779212261,-0.09538178823254673,-0.25574780973160177,0.16410134400385473,0.0,-0.0037353099134511277,0.5127813811522319,0.34689049980923314,1.2330914126002388,0.61865376151135,-0.1158301245149439,-0.11358362987830573,-0.002246494636638091,-0.2954119620425304,0.11963846584819526,-0.15879164769149645,-0.15903933203963816,0.00024768434814177384,-0.29930429921780144,1.2580016983295312
early,LR,none,1,8,7,next5,-0.20821792481892487,-0.2905597469992448,0.09108664066141305,0.0,-0.008744824344579391,-0.6986442235166503,-0.7082837255391955,0.009270479622774904,0.0,0.0003689705469136987,-0.11101869419780579,-0.20776963269686846,0.10730205962741496,0.0,-0.010551117877051253,0.4878215342590485,0.33416799453676305,1.1817333274492023,0.7458366689788478,-0.07757276212292408,-0.076956271743017,-0.0006164903799071898,-0.2082179248189251,0.10933317402129816,-0.13998826420013666,-0.14094538837750314,0.0009571241773664949,-0.20178419500697542,1.2230221016873215
early,LR,none,1,9,8,next5,-0.11166044143251862,-0.2200837155755435,0.11140434780391104,0.0,-0.0029811029061195316,-0.9638783685235462,-0.9826816584760071,-0.0031657764385932654,0.0,0.021968981376482823,0.02745544647271902,-0.09559737637890983,0.13010675249963732,0.0,-0.007053949789466069,0.45790721802282497,0.3191047873128798,1.1591567069932387,0.6989200168894768,-0.03971634351260822,-0.038818467756117414,-0.0008978757564909751,-0.11166044143251841,0.1069960669778316,-0.11793240630948243,-0.12020825487277742,0.0022758485632948574,-0.24693970309175883,1.2663014750443562
early,LR,none,1,10,9,next5,-0.16297317643696452,-0.364151016220723,0.18805943413920231,0.0,0.013118397488715215,-1.052691588705704,-1.106102292448694,0.042930565232433465,0.0,0.010480052375192419,-0.012964048748169449,-0.23905586004570592,0.21252858609442798,0.0,0.013563230194843368,0.46035545883206386,0.32752992383025026,1.085101823276491,0.5433968409088873,-0.04638371910343553,-0.04484301649059774,-0.001540702612837775,-0.1629731764369644,0.06775645803073471,-0.08009083381344362,-0.08160432006421292,0.0015134862507693476,-0.12745296108053172,1.2838237754110646
early,LR,none,1,11,10,next5,-0.17071051344163454,-0.328668274341116,0.17379305834476202,0.0,-0.015835311651116964,-0.7144574805685591,-0.7227679669029639,0.02355073874010973,0.0,-0.015240315232828606,-0.08065338911953149,-0.2633962137062283,0.19867667530831,0.0,-0.015933856874635412,0.46078431372549017,0.3143695434378131,1.11115574440956,0.7621900637598473,-0.06349931651294982,-0.061296056108891994,-0.0022032604040578014,-0.17071051344163446,0.09222036271248901,-0.05401262197975498,-0.055093139367354604,0.0010805173875996846,-0.121372976467369,1.2079126978247037
early,LR,none,1,12,11,last9,-0.10775680277802671,-0.2569555908422515,0.13953684832349592,0.0,0.00966193510213492,-0.5801262537116778,-0.5808210459144784,0.0038455243849120765,0.0,-0.0031508035879467614,-0.031669082298589904,-0.20478840651274993,0.16139356134106544,0.0,0.011725768989148778,0.41571050308914387,0.3250956163577523,1.1318086402684264,0.7930789619557898,-0.02959644006465245,-0.028591526386609,-0.0010049136780435237,-0.10775680277802646,0.10722016297316872,-0.05334673349147434,-0.055054159863342056,0.0017074263718677672,-0.14998544103259004,1.3652325757798298
early,LR,none,1,13,12,last9,-0.0020149829379041816,-0.21860634601470583,0.20515073035776699,0.0,0.011440640172463037,-0.7394348014867765,-0.7839306207630533,0.03194163104878073,0.0,0.01255413513352638,0.10291705049890604,-0.13816285343639698,0.2297977259267446,0.0,0.011282194077651072,0.39376973873097904,0.3334051105368935,1.1114532159350112,0.7118274670441147,0.006167117608402828,0.005420178626355465,0.0007469389820471406,-0.0020149829379039197,0.1023539612734643,-0.08518437561603087,-0.08420190030732955,-0.0009824753087013943,-0.1886955480996806,1.3673407119029197
early,LR,none,1,14,13,last9,0.07384758612957251,-0.08339263866352564,0.14819619176508364,0.0,0.009044052114546201,-0.4974704627762998,-0.5133889112396255,0.016559201987560866,0.0,-0.0006407850398962555,0.1603540836059761,-0.01828447073551431,0.1681280929990787,0.0,0.010510488090907578,0.3722255105060669,0.34048535069547203,1.0984351848044973,0.8325165236364868,0.050028379069210205,0.04882467812795044,0.0012037009412597388,0.07384758612957243,0.09565777090880201,-0.04536274108737115,-0.04680935054194979,0.00144660945457872,-0.13024489437941056,1.2233373120860047
early,LR,none,1,15,14,last9,0.15465118012450702,-0.20244678626813628,0.3748642505625582,0.0,-0.01776626744750607,-0.6476966507392622,-0.7330733159816096,0.09622505914811277,0.0,-0.01084843312029068,0.272682632771626,-0.12438759833744069,0.41585418941695734,0.0,-0.01878393335673437,0.3135230066736916,0.28816297857393747,0.9806548210468186,0.7042512010971292,0.06254222469746096,0.06216467955898897,0.00037754513847175833,0.15465118012450696,-0.02029268281761043,-0.027108926796471033,-0.02809643016150276,0.0009875033650314433,-0.10087170250832322,1.3205964244034503
early,LR,none,1,16,15,last9,0.045007998157178285,-0.18769672210339944,0.22406463935439103,0.0,0.00864010038336809,-0.6196630278285852,-0.593328071914402,-0.0268035142935328,0.0,0.0004685425041886722,0.14131989995475758,-0.12892008644205563,0.2604158387201903,0.0,0.009824172276415556,0.39740617301840314,0.3598029271120127,1.0741762359694964,0.7956636323791187,0.03413360011667055,0.032866402140549145,0.0012671979761216777,0.045007998157178486,0.08197138787910596,0.0001684841346731858,-0.0026445660976885943,0.002813050232362002,-0.04267944792733336,1.257521604161263
early,LR,none,1,17,16,last9,0.008756437166325676,-0.2713290966666659,0.28295153532111555,0.0,-0.0028660193239470467,-0.7289879906066692,-0.7785226926315552,0.05344185648104817,0.0,-0.0039071809058042785,0.1353913934061763,-0.18426854234430992,0.32234722174367314,0.0,-0.0026873023504348113,0.4064711135536168,0.3037713814659614,1.0446286244934124,0.7820427727410881,0.011694596494833842,0.012131380479602827,-0.0004367839847691374,0.008756437166326014,0.05236120588470339,-0.02524805437525135,-0.024093544633205788,-0.001154509742045777,-0.13051992358765374,1.361695313484002
early,LR,none,1,18,17,last9,0.19719421885400468,-0.21763586456127587,0.4159460223506307,0.0,-0.001115906325460862,-0.41815384791652993,-0.5313623854556337,0.1088499901572351,0.0,0.004358514254039223,0.308205138104251,-0.16103851525872023,0.4713472085618889,0.0,-0.0021035107297164954,0.3764509576320371,0.3556297156123041,1.0260592263519837,0.8034206321884112,0.08816840479637666,0.08690382323715085,0.0012645815592259198,0.197194218854005,0.031392247086291736,0.005680563018611862,0.005138500999381179,0.0005420620192308004,-0.1368218183507588,1.3364314086937235
early,LR,none,1,19,18,last9,0.008586086227540951,-0.2542575028642219,0.2642038544871672,0.0,-0.0013602731033233234,-0.7916377201131429,-0.8719931656748943,0.07540355071249565,0.0,0.0049518043127956485,0.1696371821589939,-0.12993352661744922,0.30220134418214006,0.0,-0.00263062644374537,0.39733769614040304,0.3027441064921544,1.0686116313264498,0.7701559580244945,0.01592060534687656,0.01605648719178454,-0.00013588184490799862,0.008586086227541312,0.08699711570780111,-0.04224060702207688,-0.04103796206717569,-0.0012026449549011886,-0.19482922528212132,1.4081127820165662
early,LR,none,1,20,19,last9,0.11060958721463729,-0.32461384576975794,0.44746096611039454,0.0,-0.012237536016406205,-0.525134826275606,-0.714062773383579,0.2039661247459843,0.0,-0.015038278390418146,0.2040997370970183,-0.2673429711202123,0.4832683892378251,0.0,-0.011825669519788811,0.3934008403940208,0.32637597299717575,0.9975550712130684,1.0017996532133262,0.04569084433650916,0.04509116138201996,0.0005996829544892522,0.11060958721463754,-0.003237699393392468,-0.10109172959728396,-0.0987094326332234,-0.0023822969640605145,-0.20942336550206342,1.3706775764819894
early,LR,none,2,2,1,first5,-0.523900429177889,-0.5954890011236086,0.0755060779177506,0.0,-0.003917575920137188,-0.6611271726236844,-0.7032103162910995,0.04811073746777577,0.0,-0.006027676792528211,-0.3209010690730224,-0.43613698635184533,0.11603197280934338,0.0,-0.0007961061825616153,0.681923157673735,0.2587654839386941,3.79112394905866,3.858845882846377,-0.21489575223933333,-0.21119175353241862,-0.003703998706914716,-0.523900429177889,0.3274263682558413,-0.1622510614496412,-0.1625265399539774,0.00027547850433620735,-0.3039506353235243,1.3391024264850657
early,LR,none,2,3,2,first5,-0.7822297110423945,-0.821765850038593,0.0410618205813813,0.0,-0.0015257664446849664,-1.3357437404489727,-1.346734220931658,0.0015703969891381728,0.0,0.00941995209079657,-0.2125255443561982,-0.28144229474066534,0.08170835774863436,0.0,-0.012791644319042702,0.625742755279276,0.26812322881433404,1.8124622640588395,0.9319788187940841,-0.32851245195418727,-0.3217276308538871,-0.006784821100300178,-0.7822297110423946,0.17993164761692967,-0.2756340860051967,-0.27385104980247327,-0.0017830362027234509,-0.4650455146152923,1.331591760650109
early,LR,none,2,4,3,first5,-0.4511181544021484,-0.45421985573234314,0.002043448137626168,0.0,0.0010582084508356426,-0.6772808685468457,-0.7051872690125978,0.019038574243991146,0.0,0.008867750667120833,-0.3107124123054798,-0.29841492547690374,-0.008507421407846103,0.0,-0.0037900910332749277,0.625011327594019,0.36157680108744905,1.5681976469332355,0.855809076853175,-0.1912806211064043,-0.18807724397777464,-0.003203377128629655,-0.45111815440214825,0.18731619656536092,-0.22445353258134065,-0.22369523323212281,-0.0007582993492178513,-0.3232334707092627,1.2741319117991918
early,LR,none,2,5,4,first5,-0.5848093840702543,-0.5752185039568355,-0.007957076457222583,0.0,-0.0016338660908476548,-1.1108326581126302,-1.1334649495981877,0.0032321022603924443,0.0,0.01940008239815877,-0.31356817124221076,-0.28736157738193485,-0.013726719276622133,0.0,-0.012479914127613966,0.5820871522752854,0.320710725196977,1.4182834457964941,0.7672809738406623,-0.2255479377277511,-0.22129160320233454,-0.004256334525416605,-0.5848093840702545,0.17782235435126037,-0.2167805779293555,-0.21534928885889493,-0.00143128907046048,-0.3905546303603974,1.3687274145131534
early,LR,none,2,6,5,first5,-0.2989578204434254,-0.36429330765624135,0.05608134376743248,0.0,0.009254114389932604,-0.8719091035934672,-0.9080132274375319,0.027352152753023076,0.0,0.008751891925952925,-0.12898488495186913,-0.2029922100439728,0.06460420613745707,0.0,0.009403104764826444,0.5006596818005433,0.2973224679860303,1.2917821768326665,0.7096666301414679,-0.11731419295037293,-0.11553646200534096,-0.0017777309450320898,-0.29895782044342545,0.14128281129293563,-0.10013112309155603,-0.099834911724898,-0.00029621136665809907,-0.222654792594413,1.3349369226800092
early,LR,none,2,7,6,next5,-0.16443692038376106,-0.2985353231535947,0.12549991999988375,0.0,0.008598475862770471,-1.1480984333844657,-1.1415731654398524,-0.015357861577277442,0.0,0.008832488018104406,0.06852803935773345,-0.09887489688597302,0.15885989899743155,0.0,0.008543053716406231,0.44231974921630096,0.32068965517241377,1.164776006266685,0.665967023836096,-0.05754518578333667,-0.0562128214344092,-0.0013323643489275118,-0.164436920383761,0.09124818603091112,-0.07986704050257865,-0.0799932857327822,0.00012624523020349568,-0.1686628755199986,1.2790354237902206
early,LR,none,2,8,7,next5,-0.36217426138674086,-0.416094726031526,0.051830750143023775,0.0,0.0020896949488825953,-0.9074377066561659,-0.9483715760055328,0.03613703305897194,0.0,0.004796774848230484,-0.21084144451592188,-0.2683662183522864,0.05618639590308337,0.0,0.0013383700063857357,0.5632806976196088,0.36648597690313456,1.2091019653625235,0.690565459108251,-0.12385499278504719,-0.12098139423599774,-0.0028735985490493483,-0.3621742613867407,0.1352213548622816,-0.08046446019435272,-0.08072690387897619,0.00026244368462357594,-0.21750241570420115,1.2805122964176736
early,LR,none,2,9,8,next5,-0.17070870372607835,-0.26705776182260177,0.11029814651563712,0.0,-0.013949094939007745,-0.594350762345749,-0.6097001440774109,0.015043408544371252,0.0,0.00030590662972531117,-0.06580469769037744,-0.18221123205815487,0.13388552034633072,0.0,-0.017478977631669796,0.4782235404308461,0.3581017795816422,1.21027007782229,0.8989087410161025,-0.07016178429942421,-0.06787508020876765,-0.0022867040906567127,-0.17070870372607838,0.13897856670269004,-0.09974426726116259,-0.09877505668035658,-0.0009692105808062484,-0.17645857841873225,1.3326668658216314
early,LR,none,2,10,9,next5,-0.1374464419801015,-0.2154165825611708,0.06658570571404696,0.0,0.011384447704035152,-0.43089387051282185,-0.45733799680894427,0.025582818770556348,0.0,0.0008612573229379651,-0.06837708101166892,-0.15847501190157307,0.07623664460013096,0.0,0.013861313964563634,0.45661518866422546,0.37215411558669004,1.1950180740501766,0.8959494350494962,-0.036497319657588845,-0.03612939224834588,-0.00036792740924283807,-0.13744644198010136,0.1537204852256624,-0.09696130536788128,-0.0974359220796075,0.0004746167117264128,-0.2257024481609735,1.258600345001215
early,LR,none,2,11,10,next5,0.006151029663179307,-0.28426577412617965,0.30097525320578694,0.0,-0.010558440354354761,-0.5821460471550343,-0.6137289347513937,0.04100514102735984,0.0,-0.009422293440576912,0.12885410233728317,-0.21554854989606945,0.35519808181518603,0.0,-0.010795410284723493,0.41214605067064086,0.3246646795827124,1.0744396469833277,0.7842081071765221,0.0025980449714306797,0.002694700524491944,-9.665555306128185e-05,0.006151029663179486,0.061317607914020855,-0.12527561692751732,-0.12470183905794086,-0.000573777869576588,-0.29876575871643873,1.3179933036042424
early,LR,none,2,12,11,last9,0.1513218311686276,-0.1537366163201505,0.31498665656081676,0.0,-0.009928193814522585,-0.5832416918322405,-0.6447236386893154,0.060689016501779956,0.0,0.0007928858569193476,0.27175631620732593,-0.07323742551069296,0.35667972239935847,0.0,-0.011685955626617686,0.4007724301841949,0.31298276886512183,1.0495465679658718,0.8593189051407797,0.057649154832041916,0.05656199917096205,0.001087155661080033,0.1513218311686273,0.04109163167883978,-0.09998941227928881,-0.09918007883844093,-0.0008093334408476949,-0.23543165437416413,1.2204564553588266
early,LR,none,2,13,12,last9,0.12803117767208855,-0.11001946641537265,0.24541288484545068,0.0,-0.00736223735016289,-0.3313369058875125,-0.36157062471741785,0.05016235294412314,0.0,-0.019928666347822782,0.21829026457078748,-0.060593355483338704,0.2837767489374858,0.0,-0.004893118472514628,0.3315964355837487,0.30561848663343905,1.1020479852295582,0.9631465967356223,0.04159376473068366,0.04101455540182175,0.0005792093288619071,0.12803117767208883,0.0945423490703895,-0.04862875916372711,-0.04788021174568402,-0.0007485474180430173,-0.05074892821226662,1.2586017048804794
early,LR,none,2,14,13,last9,-0.12030455193921616,-0.31621330667514563,0.19913909079603662,0.0,-0.003230357457806484,-0.9592969216081264,-1.0147922698474325,0.05463740221026537,0.0,0.0008578472767935483,0.04260183820640897,-0.1805708607647248,0.2271968530695421,0.0,-0.004024160476244856,0.43156314773783144,0.2979772711028518,1.093471606295891,0.7637307759237865,-0.04919996650826852,-0.04876064604609498,-0.00043932046217378274,-0.1203045519392163,0.08658964803168956,-0.04923946585593297,-0.047571191817112446,-0.0016682740388205275,-0.1397851677948032,1.49968516093328
early,LR,none,2,15,14,last9,-0.042478870543515596,-0.3455470306877133,0.2844691538853868,0.0,0.01859900840691841,-0.5677774203287997,-0.6270914148591572,0.0536026031905118,0.0,0.005711358296783932,0.05064717725700273,-0.29563424149567297,0.3253976686211304,0.0,0.02088375851841845,0.4001736111111111,0.3130787037037037,1.0578978454212737,0.7389165799128786,-0.009086338849470854,-0.008646675629157441,-0.00043966322031337764,-0.04247887054351529,0.06306985067528714,-0.03678045147172049,-0.03476361867986966,-0.0020168327918509026,-0.11074424011204731,1.3262987752353845
early,LR,none,2,16,15,last9,0.07576827755344683,-0.20191772054398963,0.2601771941547264,0.0,0.01750881589415251,-0.4011355591501901,-0.4850011982390429,0.07310813227168134,0.0,0.010757483697764995,0.14177664628007583,-0.16273607188024963,0.28606946564381935,0.0,0.018443269322112762,0.4193875334829508,0.3265040179541012,1.0461021811661568,1.0908473037017847,0.03861793066438035,0.037911410704885906,0.0007065199594944718,0.0757682775534465,0.0526745975151679,-0.08563454585752606,-0.08511172911289311,-0.0005228167446330188,-0.16894151392214463,1.4530778913250906
