period,arm,iv,start_star,end_star,total_star,total_star_W,total_bias,start_within,end_within,start_postswitch_within,prior_end_mean,start_postswitch_mean,end_mean,start_Wnorm,end_Wnorm
early,LR,l2,0.2288292604684566,-0.08757682981611312,-0.31640609028456973,-0.3411125079024234,0.018800225219893035,0.7926600283268596,0.83701572499565,0.05287843079287906,0.636823384895048,0.20711997308551788,-0.20844537241503672,7.961529200541531,11.044409360818042
early,LR,none,0.16504640514451518,-1.7856207568517124,-1.9506671619962277,-1.944441953436892,0.0034766773853334605,1.0269167811125266,2.694928577451169,0.11730986306296781,0.5601412434272192,0.14762886399112007,-1.8904627651684123,11.676880285519031,37.73308223426743
early,SNA,l2,0.08573024517908422,-0.15169076122082736,-0.2374210063999116,-0.2622568175050609,0.020511351407039913,0.5231603615462785,0.80546407564617,0.0404403904168649,0.26292175064335777,0.07732605301703858,-0.25575624511459866,7.137854041792721,10.994487042149482
early,SNA,none,0.028464017229204296,-0.7206870686947981,-0.7455302030534677,-0.752076617052344,0.006546413998876232,0.620061922991853,1.5867156649241914,0.08139209998586652,0.21851996959321274,0.020690446521795393,-0.8052729546011821,9.941554922650793,31.446351735918604
late,LR,l2,-0.024503642257334174,-0.03531582649692553,0.005583641261633444,-0.005156609569370793,0.0008011005131993432,0.8203350762891846,0.8441078581365963,0.10852337502282759,-0.12236792517955511,-0.028889430016248864,-0.11703054591440903,10.834627412015212,10.750196072308936
late,LR,none,-3.763319220924633,-4.271193586854534,-0.4479520241032091,-0.3883812559012525,-0.05605594316730278,7.774089321231036,9.656557714853891,5.623398871737907,-3.871656314446201,-3.865174449568574,-4.1920926498843345,78.07443321077999,84.887881019851
late,SNA,l2,-0.17537190350354606,-0.13712435872416776,0.0316214482018804,0.02483787215919747,0.0013549659616546687,0.7853209630984291,0.8010804480272011,0.13593505295739974,-0.2304302313720272,-0.1994025993587198,-0.2141707473241498,10.932352024777762,10.900028685280924
late,SNA,none,-1.436156290163666,-1.4076901814121343,-4.050388445886455e-05,-0.0008363499292434184,0.005356801859161361,3.985866355653591,4.502720363310893,3.0162405423383642,-1.3774134919134802,-1.5569547924038496,-1.3734829016055006,58.058005089514694,61.90363757629896
