period,arm,iv,actual,pos,neg,l2,pre,positive_actual,positive_pos,positive_neg,positive_l2,positive_pre,negative_actual,negative_pos,negative_neg,negative_l2,negative_pre,localup_actualdown,localup_currentdown,within_ratio,between_ratio,star_delta20,star_W_delta20,bias_delta20,mean_delta20,within_delta20,star_delta625,star_W_delta625,bias_delta625,mean_delta625,within_delta625
early,LR,l2,-0.27951850241891907,-0.28367264274357035,0.00599829177890493,0.003952892881071251,0.0011834995190850913,-0.5107284096871451,-0.5185914297915794,0.005345385257374654,0.0007559003736879077,0.0018987372184859181,-0.13026387217253094,-0.1397590570999775,0.009047265844059918,0.0060303562705044085,0.000943079303832961,0.5819872133755533,0.3194559478803907,2.781750069632126,1.7989036378893193,-0.09907028103319873,-0.09718333316621303,-0.0018786551796916978,-0.2795185024189191,0.16487010037915117,-0.01665295212024051,-0.017953289889601234,0.0009894855378891072,-0.0777818453539664,0.742433308208707
early,LR,none,-0.16120958130940377,-0.3250657891252334,0.16699751171883562,0.0,-9.2948152657498e-05,-0.7089896797796538,-0.7499510381261671,0.03593874642143541,0.0,0.0006441586488194506,-0.0005227170460862168,-0.19258691314340856,0.1934077688827502,0.0,-0.0013435719200027816,0.46390591398241837,0.3221008163211268,1.3215605396550785,0.9360490088926613,-0.06270461821114505,-0.061255221172591516,-0.001272233212328406,-0.1612095813094037,0.10384740688947319,-0.10266669273664357,-0.10233905018088905,0.00018298302028070846,-0.21702719603348317,1.29133610459567
early,SNA,l2,-0.2131773496550276,-0.2921146738437707,0.07365736097909846,0.0022251975264004653,-0.0003496537459318657,-0.402444116467756,-0.48194123930317023,0.07648195232106553,0.00043566513039485947,0.001372517994776816,-0.07640388291007631,-0.15422798672867613,0.07184438042955624,0.0035304778919370006,-0.00045353108968961545,0.5363719744768138,0.31487149180634705,2.6370726661818447,1.5370547241938883,-0.0787123562987049,-0.07733729506764847,-0.0013357369740812208,-0.2131773496550276,0.1544234794572866,-0.01249584244210061,-0.013802990395003207,0.0010795448108968375,-0.0964468094523669,0.6766016239463654
early,SNA,none,-0.17902640909951906,-0.3212848436163032,0.16151050664630748,0.0,-0.0011645441267042222,-0.47369249951745884,-0.5938820882995903,0.12038116255778328,0.0,0.0003555687848440603,-0.04981349627166156,-0.21118448932892908,0.18256882448569076,0.0,-0.0015135457240168602,0.49233624179999663,0.3578540048202414,1.495354531017711,1.2376831626359541,-0.05835335854959859,-0.057297774525129914,-0.0010555840244686758,-0.17902640909951906,0.14144959352786854,-0.03923843173965619,-0.0395829798448602,0.00034454810520401224,-0.07673220458417175,0.8674013178615209
late,LR,l2,-0.2486065191078245,-0.2469251689027732,-0.0006565709359123068,0.003616954918890496,-0.0001745369039847525,-0.4304127987896096,-0.4351820364318469,0.00025171363231426663,0.0002587140913012361,-0.0009301395167835222,-0.12696525105285075,-0.11852657285028922,-0.0009236875860175037,0.005800985052980152,0.00044232047682404515,0.5814690600271563,0.3336929398067867,2.3151429613973193,1.5357300013303548,-0.08317720705221329,-0.08155611204756248,-0.0016210950046508146,-0.24860651910782455,0.14132333904869485,0.00029387585587544406,-0.0002714005036510944,4.216318490522859e-05,-0.08831274966328945,0.7262272522090051
late,LR,none,0.011105917630966482,-0.23470615504529252,0.2443458560054447,0.0,6.842965658228138e-07,-0.553354205802342,-0.6310234108032714,0.09026671707713478,0.0,-0.0023480021130196666,0.10373653582319045,-0.1692519726556761,0.27164778586358834,0.0,0.00039143277849247566,0.37928651732909363,0.32747431664035914,0.99982553255572,0.8407679136061263,-0.0019113613654686674,-0.0020035889177079922,9.222755223929551e-05,0.011105917630966513,-0.004020916464584613,-0.02357642232122153,-0.020441118731644867,-0.0029503127982790935,-0.06989111231907678,2.3539798312213978
late,SNA,l2,-0.16972530721083046,-0.251562862814761,0.06510012157416453,0.0021637964003488213,0.0004982576537091839,-0.3550158750069009,-0.4115489583109313,0.05172029873502283,0.00025770083852341317,0.0023136472484675823,-0.044979368877261214,-0.13961106679345553,0.0755351532029622,0.0034241750958638527,0.0007108438612445691,0.5337159547227811,0.3234457343470304,2.0861765776592587,1.2096263370291396,-0.053029358346185405,-0.05210793703370614,-0.0009214213124792689,-0.16972530721083046,0.14508176357240882,0.0016642867474673893,0.0013072564294314458,7.131399798182468e-05,-0.08472778538663515,0.6625108245933466
late,SNA,none,-0.1353040092168643,-0.3745830563419182,0.23851344667661997,0.0,-0.000428695005490179,-0.4814119158269076,-0.608855133607002,0.143302881436825,0.0,-0.0005386153860468699,0.021374774124128873,-0.2649861929558187,0.28713041232362,0.0,-0.0001754110944984615,0.4599298816630732,0.3863076385275185,1.036721904683945,1.0285333880109375,-0.049335459559647965,-0.04842875356227835,-0.0009067059973695944,-0.13530400921686433,0.12623880853310146,-2.1317833925718184e-06,-4.401841732860097e-05,0.00028193693995586113,0.00619760755808842,1.0221870829539368
