arm,iv,seed,window,actual_mean,actual_down_share,actual_W,actual_b,actual_star,pos_mean,pos_down_share,pos_W,pos_b,pos_star,neg_mean,neg_down_share,neg_W,neg_b,neg_star,l2_mean,l2_down_share,l2_W,l2_b,l2_star,pre_mean,pre_down_share,pre_W,pre_b,pre_star,current_mean,current_down_share,current_W,current_b,current_star,current_l2_mean,current_l2_down_share,current_l2_W,current_l2_b,current_l2_star,history_mean,history_down_share,history_W,history_b,history_star,current_pos_mean,current_pos_down_share,current_pos_W,current_pos_b,current_pos_star,current_neg_mean,current_neg_down_share,current_neg_W,current_neg_b,current_neg_star,sgd_CE_mean,sgd_CE_down_share,sgd_CE_W,sgd_CE_b,sgd_CE_star,sgd_L2_mean,sgd_L2_down_share,sgd_L2_W,sgd_L2_b,sgd_L2_star,down_mass,alignment,actual_down_W_share,actual_down_b_share,positive_local,positive_upstream,positive_gate,positive_actual,positive_current,positive_own,positive_others,positive_localup_fraction,positive_actualdown_fraction,positive_up_actualdown_fraction,negative_local,negative_upstream,negative_gate,negative_actual,negative_current,negative_own,negative_others,negative_localup_fraction,negative_actualdown_fraction,negative_up_actualdown_fraction,positive_fraction,fixed_positive_actual,fixed_positive_pos,fixed_positive_neg,fixed_positive_l2,fixed_positive_pre,fixed_positive_rounding,fixed_negative_actual,fixed_negative_pos,fixed_negative_neg,fixed_negative_l2,fixed_negative_pre,fixed_negative_rounding
LR,l2,0,1-1,-0.007033642026041342,1.0,-0.00697306941092247,-6.057261511887191e-05,-0.0026036526712325536,-0.008130708417721016,0.9009306871824719,-0.008073208026082343,-5.750039163867404e-05,-0.0029897665471611207,0.0011396096519312958,0.06743866501494881,0.0011334372463800073,6.172405551288562e-06,0.00044726138353899084,2.5603170440732883e-05,-0.0006012022235460855,2.6076006197075634e-05,-4.728357563427501e-07,2.52865927114419e-05,-6.814593837528362e-05,0.03223178342196431,-5.937409149966576e-05,-8.771846875617818e-06,-8.643406885915459e-05,-0.006991098767765454,0.968369352405684,-0.0069397707827741255,-5.1327984991328225e-05,-0.0025425051623137558,2.5603170440732883e-05,-0.0006012022235460855,2.6076006197075634e-05,-4.728357563427501e-07,2.52865927114419e-05,-6.814593837528362e-05,0.03223178342196431,-5.93740914996658e-05,-8.77184687561782e-06,-8.643406885915463e-05,-0.008130708417721016,0.9009306871824719,-0.008073208026082343,-5.750039163867404e-05,-0.0029897665471611207,0.0011396096519312958,0.06743866501494881,0.0011334372463800073,6.172405551288562e-06,0.00044726138353899084,-0.00039412685396814404,0.046680267876552065,-0.00038265096280138837,-1.1475891166755673e-05,-0.00014856836347187192,1.4941086719830077e-07,8.042280145527382e-07,2.2231990478887068e-07,-7.290903759056988e-08,1.4295068761937802e-07,0.018449766518013104,-0.004429989354808789,0.9927292633804013,0.007270736619598582,-0.03561367471423089,-0.03561367471423089,1.0,-0.017910553276843415,-0.01789399973986667,-0.0033338183634753237,-0.014560181376391344,0.44558055363254273,0.6024521835693657,0.35779753220916366,0.0015337860507913287,0.015337860264781029,0.10000001062780359,-0.001744699504070513,-0.0016929307938718854,0.00027902193130903576,-0.001971952725180921,0.5109162772499504,0.48181345568247913,0.3419824097631966,0.34690625,-0.01619121188209873,-0.016596541948690025,0.0004194802697170619,-8.723528981315874e-06,-5.425386991504189e-06,-1.2871529479306652e-09,-0.002086793190120545,-0.0035394920177341527,0.0015050804357305402,4.380473492390566e-05,-9.618628782618891e-05,-5.521464923272252e-11
LR,l2,0,1-20,-0.19734731129316951,1.0,-0.19592898428407518,-0.001418327009094355,-0.06642934059149666,-0.1983930783481214,0.9292338111795171,-0.19707798315521832,-0.0013150951929030833,-0.06971806281385079,-0.0020446802948266597,0.07261951876127973,-0.002073767956561764,2.9087661735104627e-05,0.0007771637703709014,0.003775731476164936,-0.005102957740880991,0.003831019950384113,-5.528847421917666e-05,0.0033004994570601776,-0.0006853063436596765,0.0032496600519121227,-0.0006082750253634925,-7.70313182961834e-05,-0.000788948844540748,-0.018325687554045424,0.19400160558298252,-0.01823856158931721,-8.712596472821609e-05,-0.005860652035409013,0.0006548268856467363,-0.0009651027952449116,0.0006639578725346747,-9.130986887938343e-06,0.0005553088914097402,-0.1796764459230357,0.806963468851656,-0.17835437576716046,-0.0013220701558752297,-0.061123995820200484,-0.0169830333330191,0.17365034530986606,-0.016897422428781266,-8.561090423783382e-05,-0.005599880755877471,-0.0013426542360765901,0.020351260278735933,-0.001341139173193938,-1.5150628826518708e-06,-0.0002607712857911471,-0.0011253245659371468,0.009413101772406392,-0.0010960302374848384,-2.9294328452308213e-05,-0.0003880056604035775,8.006675324269538e-06,-1.285917574527208e-05,9.425501177851905e-06,-1.4188258535823656e-06,4.611648235826268e-06,0.4643971185728867,-0.13091797070167285,0.992533854263313,0.007466145736687117,-0.00532755233002236,-0.00532755233002236,1.0,-0.0014404349656625451,-0.00421431776041514,-0.00038370789524733905,-0.0038306098651678007,0.5037847747762741,0.5011574683239087,0.33519671639169024,7.735225904118961e-05,0.0007735225759052921,0.10000001385570238,-0.013132070002088733,0.0003947947714948567,-5.9543487929705895e-06,0.0004007491202878273,0.4752342433733262,0.624400842764006,0.5403608105587889,0.29302031250000005,-0.4345085109005577,-0.4302453418452128,-0.004435761810084231,0.0003253657668417013,-0.00015281913926854293,4.6127166180124025e-08,-0.07140701316742426,-0.07506069168049925,-0.0010364658769569598,0.005609730958988915,-0.0009195961020966665,9.533139689178658e-09
LR,l2,0,11-20,-0.04247962898918217,1.0,-0.0423077756635505,-0.0001718533256316732,-0.011859142122428903,-0.032718543395482205,0.9230153047485172,-0.032642001088103084,-7.654230737912382e-05,-0.010143542733392946,-0.012192523609519458,0.08612967541318478,-0.012153381394496034,-3.914221502342398e-05,-0.003726291021466642,0.002628072800219674,-0.009605584883242578,0.0026641278455849958,-3.605504536532202e-05,0.002222053824138955,-0.00019665408228393186,0.00046068989403369844,-0.00017654007559208412,-2.011400669184778e-05,-0.00021136899418018872,0.009875949362608915,0.11816091952975258,0.009757382648649147,0.00011856671395976814,0.003994447137564786,0.0003647274831083501,-0.0015098636188374895,0.00036922247380722376,-4.494990698873639e-06,0.00029036074024577855,-0.052720305037329905,0.8833489171698172,-0.05243437989202644,-0.0002859251453034671,-0.016143949792896677,0.01248801029518301,0.09861783506830268,0.012358937703226033,0.00012907259195697667,0.00487565305034057,-0.0026120609452761944,0.019543084502512433,-0.0026015550661337844,-1.0505879142410614e-05,-0.0008812059166001853,0.000583557862030479,0.0053193561673193866,0.000563883403967119,1.9674458063359963e-05,0.0002310767880022957,5.229339831623998e-06,-2.5027937519889107e-05,5.929491628009795e-06,-7.001517963857969e-07,2.726232169395559e-06,0.1785981830934979,-0.030620486866753265,0.9928248743235649,0.007175125676435098,0.00793357553721118,0.00793357553721118,1.0,0.013810054768069532,0.0008307972925063313,0.0007225694699486718,0.00010822782255765937,0.5400586316546678,0.4166003469494929,0.273496468607325,-0.0002620431796463207,-0.0026204317486894805,0.10000001481361676,-0.010985398368064142,0.0011842497047022896,-4.825650909320958e-05,0.0012325062137954993,0.4676298052100466,0.6475087502812042,0.5703092773516132,0.27945312499999997,-0.09246372569058683,-0.08528601059012499,-0.0075826553953467655,0.00046701521304374474,-6.211500526844009e-05,4.008710961901266e-08,-0.015344794229003565,-0.00437859591516947,-0.014489202158517187,0.003778057469984656,-0.00025506196032836376,8.335026797286239e-09
LR,l2,0,2-5,-0.061901192284974524,1.0,-0.06140045897831307,-0.0005007333066614592,-0.021952850476127307,-0.06859558488309717,0.9293813643248298,-0.06808873175536685,-0.0005068531277303125,-0.024697564082187054,0.006598447681803123,0.06392586557329724,0.006559730370308717,3.871731149440686e-05,0.0027056430440839828,0.00031789433720445364,-0.0013025307027998152,0.00032359239072216967,-5.698053517716021e-06,0.0003096705483854885,-0.00022194825230688794,0.00799527728047868,-0.00019504879815435868,-2.6899454152529204e-05,-0.0002705993456942909,-0.016865525547679176,0.2730688222109189,-0.01674096884208031,-0.00012455670559886127,-0.005881233345212655,0.00010745432051701388,-0.00048091007578095955,0.00010932718815642899,-1.8728676394151187e-06,0.00010292853957694793,-0.04514311938090462,0.7274120568705948,-0.04476881564007261,-0.00037430374083201643,-0.016174544829808995,-0.0179090574411455,0.251628728459877,-0.01777791703873369,-0.00013114040241181415,-0.006333279755898237,0.0010435318896744395,0.021440093764684618,0.0010369481934105235,6.583696263916174e-06,0.0004520464089871758,-0.0010001523572764034,0.013706378799333976,-0.0009712042075405979,-2.8948149735805597e-05,-0.00036171012871082716,8.180565763697907e-07,-2.1163637658096203e-06,1.1078693038109457e-06,-2.8981272744115484e-07,6.51072948065152e-07,0.12223772987127957,-0.03994834180884722,0.9925473718624881,0.007452628137511868,-0.023921643449437736,-0.023921643449437736,1.0,-0.020075283264380937,-0.01044993518668728,-0.001947502324453065,-0.008502432862234217,0.4574581413421302,0.5926484989629354,0.4234337174644975,0.0006615404581908833,0.0066154044572876965,0.10000000991800244,-0.013223284122259088,-0.0015189721682647452,6.885708245059637e-05,-0.0015878292507153415,0.48790148561880375,0.554195530052253,0.46212048666291716,0.323078125,-0.1416010870247352,-0.14300642656671772,0.0015137652261442776,-8.023360966572882e-05,-2.8189040380834236e-05,-3.0341152049754115e-09,-0.019378257073093187,-0.028706751498127736,0.00910764959880878,0.0005289905289799423,-0.0003081455088154051,-1.9393877154141044e-10
LR,l2,0,6-10,-0.08593284799297148,1.0,-0.08524768023128912,-0.0006851677616823509,-0.030013695321707896,-0.08894824165182103,0.9458237376970363,-0.08827404228566606,-0.0006741993661549729,-0.031887189451109674,0.0024097859809583803,0.05771698752823479,0.002386445821245547,2.3340159712833172e-05,0.001350550364214569,0.0008041611683000762,-0.0034638337269437165,0.0008172237078798722,-1.306253957979587e-05,0.0007434884918242921,-0.0001985580706935726,-7.686140059268432e-05,-0.0001773120601173841,-2.1246010576188586e-05,-0.00022054643580711372,-0.004345012601209714,0.11941496171778795,-0.0043152046131119184,-2.9807988097794698e-05,-0.001431360665447387,0.00015704191158063947,-0.0007761452585379697,0.0001593322043739463,-2.2902927933068342e-06,0.00013673301887557183,-0.08174487556642586,0.8813611604040551,-0.08109180614356173,-0.0006530694228641281,-0.028719067128635645,-0.0034312777693355926,0.10667465705121089,-0.0034052350671912694,-2.6042702144322298e-05,-0.001152487503158683,-0.0009137348324061306,0.012740304656078755,-0.0009099695468506846,-3.765285555445993e-06,-0.00027887316171712863,-0.0003146032167230783,0.006065832397890223,-0.00030605847110997135,-8.544745613106897e-06,-0.00010880395622317411,1.8098680490774479e-06,-9.082514710864827e-06,2.165820341242292e-06,-3.5595229216484395e-07,1.0913924307461788e-06,0.14511143909009605,-0.055919152671263586,0.9921013549843417,0.007898645015658252,-0.006113541554734483,-0.006113541554734483,1.0,-0.00996082634527056,-0.004543938944762094,-0.00028811156580314085,-0.004255827378958953,0.4905426843702713,0.5572612303749545,0.38981231102413216,5.4025613574336994e-05,0.0005402561198785908,0.10000001392192726,-0.01948430210034508,0.00057757034571505,-3.0675510318505315e-05,0.0006082458560335553,0.47442119998408766,0.6568292292949295,0.581858557503166,0.28533125,-0.18425248630313693,-0.18535636273968006,0.0012136480894011951,-5.2692307554998806e-05,-5.70897066277648e-05,1.0361324714017441e-08,-0.03459716867520696,-0.03843585224946788,0.002840006247020909,0.0012588782251004105,-0.00026020234512670853,1.4472663126665511e-09
LR,l2,1,1-1,-0.008880342544140309,1.0,-0.008815343788728728,-6.499875541157962e-05,-0.003111590006047466,-0.009442858880458704,0.908166549768264,-0.009378505468269583,-6.435341218912013e-05,-0.003367379366736571,0.0005601389044028681,0.06890798341514728,0.0005561885659695517,3.9503384333164745e-06,0.000220989269331678,2.62890613715559e-05,-0.0007587867141741274,2.6818090719993163e-05,-5.290293484372641e-07,2.5733440434684016e-05,-2.391111696041375e-05,0.023684199557117473,-1.9844491174467203e-05,-4.066625785946536e-06,9.066820697244568e-06,-0.008882719972190086,0.9770745331957995,-0.00882231689807374,-6.040307411634614e-05,-0.003146390096296056,2.62890613715559e-05,-0.0007587867141741274,2.6818090719993163e-05,-5.290293484372641e-07,2.5733440434684016e-05,-2.391111696041375e-05,0.023684199557117473,-1.984449117446716e-05,-4.066625785946534e-06,9.066820697244563e-06,-0.009442858880458704,0.908166549768264,-0.009378505468269583,-6.435341218912013e-05,-0.003367379366736571,0.0005601389044028681,0.06890798341514728,0.0005561885659695517,3.9503384333164745e-06,0.000220989269331678,-0.0004059678940200005,0.04409585003506558,-0.00039452077346428035,-1.1447120555720176e-05,-0.00014637837839181106,1.7824065549597658e-07,-1.8764137513082687e-06,2.6408108397368293e-07,-8.584042847770634e-08,1.707041671073008e-07,0.0187561643808655,-0.005768752538092842,0.993016215745028,0.006983784254972085,-0.035615989789024166,-0.035615989789024166,1.0,-0.018703077041028752,-0.018777029668343954,-0.003783271960731409,-0.014993757707612545,0.4362381580092217,0.5987914790287784,0.3553240705134354,0.0011818827126643986,0.011818826898158226,0.10000001028921075,-0.004016033017227796,-0.004005083362087111,0.0001356333180753205,-0.004140716680162431,0.49781520385827216,0.5158822170736113,0.3843067467443072,0.33790624999999996,-0.017426050340724787,-0.017824374744862453,0.00036112068442262224,-6.995982553696237e-06,4.420073778821671e-05,-1.0355194736569945e-09,-0.0043176577100155645,-0.004943711723345925,0.000639834965603576,4.316447277813875e-05,-5.694518556193786e-05,-2.394894166110265e-10
LR,l2,1,1-20,-0.1972914322933399,1.0,-0.19613606248017698,-0.0011553698131629062,-0.06500802842340875,-0.20647056401689773,0.9294034536840357,-0.20530704196517768,-0.001163522051720056,-0.07178501688584235,0.005760341027169863,0.07337241231408773,0.005652622334185028,0.00010771869298483513,0.003427528320251106,0.0037248068420707102,-0.004846024917077819,0.00378709227533564,-6.228543326492934e-05,0.0033091868040017397,-0.0003060334648618876,0.0020701803615776502,-0.00026875250181439763,-3.728096304749035e-05,4.026782678127339e-05,-0.021870442765017217,0.20059059574845234,-0.02178899555629118,-8.14472087260383e-05,-0.007181940505680812,0.0006478396968090524,-0.0009277187635873074,0.0006581373490098104,-1.0297652200757949e-05,0.0005577593553260323,-0.17606882362116058,0.8003370918800892,-0.17500519888650054,-0.0010636247346600476,-0.058383845022185965,-0.02166439648786565,0.18058810592206678,-0.021574982788125526,-8.94136997401228e-05,-0.007298814629065684,-0.00020604628559441467,0.020002489800236386,-0.00021401277702146117,7.966491427046512e-06,0.00011687412227637026,-0.0013071586964052491,0.009902926192412209,-0.0012805798367623547,-2.6578859642894712e-05,-0.00043721326805206773,7.754484353291692e-06,-1.2336443349590156e-05,9.442506234098097e-06,-1.6880218808064039e-06,4.824031336645536e-06,0.4743945937089326,-0.13228340386993115,0.992887551548964,0.007112448451036063,-0.004963086437266754,-0.004963086437266754,1.0,-0.0014962848673848333,-0.00481832358815678,-0.000498518701549173,-0.004319804886607607,0.49810469429116144,0.501720194310578,0.33306809173977514,0.00012572423227556992,0.0012572422871546455,0.1000000132746403,-0.01305994624261576,0.00043637067848619935,4.88342371903688e-06,0.0004314872547671625,0.47693437999863136,0.6194343577998469,0.538266127817612,0.298975,-0.4219736363374813,-0.42091599707338706,-0.0017097202508435556,0.00035271412000031417,0.0002993289701875969,3.789656139955297e-08,-0.07987356141657681,-0.09438308410404783,0.009690083867687844,0.005424423543768925,-0.0006049912939411304,6.5699553810383015e-09
LR,l2,1,11-20,-0.08591145700418297,1.0,-0.08556962637997008,-0.0003418306242128892,-0.027527997581036644,-0.079995353431727,0.9312775046303143,-0.07971003004939704,-0.00028532338232995316,-0.02732536723351544,-0.008381374292257217,0.07671207948574903,-0.008375531966727261,-5.842325529956786e-06,-0.002422561192225047,0.0025678308745004062,-0.007980203759378284,0.002608551381969383,-4.072050746897663e-05,0.002218747133994268,-0.0001025757301319164,-9.321246814215229e-06,-9.263121214213567e-05,-9.944517989780646e-06,1.1785394363401794e-06,0.001322483099634242,0.12009472395530338,0.0012581622748077733,6.432082482646794e-05,0.0008422084685177515,0.0003592591573119197,-0.0012622818031404629,0.0003643462921013524,-5.08713478943276e-06,0.00029131991314609363,-0.0875931971328893,0.881167529491913,-0.08719213282755414,-0.0004010643053351559,-0.028661525150954485,0.0036858409783988326,0.10284847587968309,0.0036109890877560925,7.48518906427403e-05,0.0016297747883916645,-0.0023633578930832813,0.017246248063551222,-0.0023528268276227847,-1.0531065460496676e-05,-0.0007875663242362444,0.0001293799691129228,0.005821253887548271,0.00011875425445849976,1.0625714654423065e-05,6.862896789208622e-05,5.009111917363791e-06,-2.0774338258326173e-05,5.8460960312971785e-06,-8.369841139333874e-07,2.7901170299090866e-06,0.2071746729322114,-0.05838345942314632,0.9934118652988257,0.006588134701174325,0.004407679443719859,0.004407679443719859,1.0,0.004272764129355127,-0.0017435638693287779,0.00023409793625161715,-0.0019776618055803953,0.5270338272993994,0.4664541440808673,0.318243631225538,-0.00023416777097297776,-0.0023416776855646653,0.10000001352667717,-0.013228313513247663,0.0009183800496362405,-4.302719594562464e-05,0.0009614072455818651,0.47138915381949476,0.6557263967301764,0.5839256678608126,0.286725,-0.15183432796739396,-0.14721562903702495,-0.005138377223821652,0.00045868626154126155,6.0957749353273707e-05,3.428255810662469e-08,-0.05190829842364497,-0.045569772360925465,-0.009783078108717067,0.0036287411412585556,-0.0001841949139608367,5.818699840076325e-09
LR,l2,1,2-5,-0.045568912940224963,1.0,-0.04520920504694875,-0.00035970789327620877,-0.015478162584599733,-0.05212006260020998,0.9236678415742109,-0.05173465254268348,-0.00038541005752650785,-0.01840591584645409,0.006312417347783786,0.07401975707893824,0.006267475029031277,4.494231875250923e-05,0.002590375421593264,0.00032743167076198295,-0.0015808202689025605,0.000333802209301102,-6.370538539119056e-06,0.0003157464282453542,-8.869870362510948e-05,0.0038931933852662083,-7.58290843278257e-05,-1.2869619297283789e-05,2.163176705224604e-05,-0.006524887286399247,0.2786278637437389,-0.006476591407336828,-4.829587906242e-05,-0.0020095521697282475,0.00011081234827331317,-0.0005813491854992159,0.00011290753767960457,-2.0951894062914126e-06,0.00010504104317721801,-0.039154836767937226,0.7219534507137333,-0.038845519944467624,-0.0003093168234696001,-0.013573650898680248,-0.008531300376350723,0.2550983404213977,-0.008468952103149883,-6.234827320083898e-05,-0.0028336131603663816,0.002006413096266679,0.023529523257646203,0.0019923607023816783,1.4052393885000737e-05,0.0008240609942652625,-0.0005523340257117583,0.014512637252423261,-0.0005362129884978915,-1.6121037213866656e-05,-0.00018915061380349736,9.231928600471982e-07,-3.838687488338059e-06,1.264934558788775e-06,-3.417416987415769e-07,7.560550639028662e-07,0.11399182565759913,-0.03009075035562523,0.9925923340130881,0.007407665986911889,-0.014499649901379027,-0.014499649901379027,1.0,-0.010146836750688755,-0.005151589117044175,-0.000860274360937917,-0.004291314756106258,0.4688192850280439,0.5396444066495385,0.3589598911301203,0.0008516376825981669,0.008516376660818215,0.10000000921676362,-0.011294576786981921,-8.79283837955596e-06,0.00012444430502145696,-0.00013323714340101288,0.48971623584440305,0.5493739203937749,0.45258327413829863,0.31678125,-0.10568210635717006,-0.10782928765667472,0.0020869935543000014,-6.150979254307054e-05,0.00012169932520579715,-1.7874580645537918e-09,-0.01334558398078169,-0.022033535279110283,0.008355463837049684,0.0005243966498841134,-0.00019190916802457682,-2.058062874226253e-11
LR,l2,1,6-10,-0.056930719804791675,1.0,-0.056541887264529446,-0.0003888325402622286,-0.018890278251724908,-0.06491228910450204,0.9440603293989133,-0.06448385390482755,-0.0004284351996744746,-0.02268635443913624,0.007269159067240426,0.05918329162808592,0.0072044907059114595,6.466836132896622e-05,0.0030387248215512108,0.0008032552354367655,-0.003562199931785695,0.000817920593345162,-1.4665357908396389e-05,0.0007489598013274341,-9.08479141444486e-05,0.00031859889729391226,-8.044771416996923e-05,-1.0400199974479393e-05,8.390699595442925e-06,-0.007785318606062125,0.15970819420634155,-0.007748249525688383,-3.70690803737401e-05,-0.00286820670817426,0.00015147912985226367,-0.000785658170234536,0.00015406542850886017,-2.5862986565965135e-06,0.00013566495856803663,-0.049296878603373666,0.8410774352765571,-0.04894770162330432,-0.0003491769800693452,-0.01615773579324848,-0.007376078209455056,0.14656445276266936,-0.007338514304462152,-3.756390499290399e-05,-0.0027275968903543953,-0.00040924039318068067,0.01314374142203344,-0.00040973521774990653,4.948245692259755e-07,-0.00014060981708432574,-0.00047823674578641347,0.008062738364135884,-0.00046860032925868255,-9.636416527730944e-06,-0.00017031324374884547,1.6439389203847268e-06,-8.788599774330117e-06,2.06739456003846e-06,-4.234556396537332e-07,1.107155075726282e-06,0.13447193073825664,-0.03804044155306676,0.9922823686438452,0.007717631356154704,-0.006535130634658254,-0.006535130634658254,1.0,-0.0003413137679667809,-0.006399473595009306,-0.0006750695871890292,-0.005724404007820276,0.48362537716520954,0.5102585877849355,0.33716632688888837,7.986748906339482e-05,0.0007986748737050436,0.1000000123551126,-0.015891533375770456,0.0005469853233792045,-1.9305154983043257e-05,0.0005662904783622477,0.4740195367647594,0.6203090954170988,0.5473024837122564,0.30144375,-0.14703115167219252,-0.14804670563482494,0.0009805427342554716,-3.7466366444180626e-05,7.247115784030896e-05,6.4369808311390674e-09,-0.010302021302134588,-0.021836064740666166,0.010477863173751654,0.0012281212798481175,-0.00017194202639377927,1.0113255863152653e-09
