arm,step,seed,valid_units,undefined_alignment_units,positive_residual_radial_mean,negative_residual_radial_mean,compensated_self_change_norm,free_rms,fixed15_rms,full_W_rms,b_rms,v_rms
SN_normal_qm05,1000000,1,100,0,0.3540452604967784,-0.3540452604967784,2.994902458636676,1.2532189049225766,1.1140144298423658,1.6767783913064815,0.16840851923234862,0.197306128664386
SN_normal_qm05,1000000,2,100,0,0.38191551312065386,-0.38191551312065386,3.5007400209014565,1.2253829399080882,1.099564647443978,1.6463917405424473,0.19911200379357077,0.19538501903247146
SN_normal_qm05,1000000,3,100,0,0.2499049432347588,-0.2499049432347588,1.872750841880647,1.2416941916570488,1.0884953044223513,1.651249979059609,0.15419925665558512,0.17197667233184535
SN_normal_qm05,1000000,4,100,0,0.2662714793490896,-0.2662714793490896,1.5168807887866658,1.275371369709504,1.0702755260279448,1.6649509999663925,0.1729779565782457,0.16498678985651974
SN_normal_qm05,1000000,5,100,0,0.30115508528706203,-0.30115508528706203,2.3039563904381355,1.2054960435801212,1.1013569320617274,1.6328526580459566,0.17360934173796075,0.1811603054860927
SN_normal_qm05,1000000,6,100,0,0.286846577351324,-0.286846577351324,2.3231113903457294,1.2170396556411147,1.1072901808365487,1.6453805237634485,0.15780109683236734,0.18113340422692492
SN_normal_qm05,1000000,7,100,0,0.26836578239118397,-0.26836578239118397,2.1726731094104474,1.2127681355477755,1.096622136138603,1.6350494365826438,0.1612307463450262,0.17819327693855244
SN_normal_qm05,1000000,8,100,0,0.2905578535667161,-0.2905578535667161,2.338688756622622,1.2325557816244397,1.1057131411532033,1.6558367387320274,0.16556748770489704,0.18790762757003365
SN_normal_qm05,1000000,9,100,0,0.43592851420261025,-0.43592851420261025,3.341243898862634,1.2724145023832012,1.1301164831218193,1.7018231198625549,0.1699721633401365,0.20812277902634171
SN_normal_qm05,5000000,0,100,0,0.32320495985488373,-0.32320495985488373,2.3877984333471547,1.266441365850124,0.87208567067957,1.53766288572657,0.1908182512860514,0.18900894416493194
SN_normal_qm05,5000000,1,100,0,0.25811818968754363,-0.25811818968754363,1.7845922286130225,1.2548315430612338,0.8747872056655793,1.529658411756569,0.16742591857574718,0.17012929446641759
SN_normal_qm05,5000000,2,100,0,0.25150684381902816,-0.25150684381902816,1.4843147554336316,1.260150837358822,0.9060765805938704,1.5520808299817446,0.18322560931706341,0.15971005220382126
SN_normal_qm05,5000000,3,100,0,0.30970997043650184,-0.30970997043650184,2.786570877727673,1.2683718400667081,0.890840679779426,1.549956206292319,0.1588509261100425,0.17261513056873365
SN_normal_qm05,5000000,4,100,0,0.37321746039742626,-0.37321746039742626,2.600273232062362,1.2864952592232048,0.8237333558993044,1.5276147071905635,0.17736842887066614,0.1985848977258672
SN_normal_qm05,5000000,5,100,0,0.2193933105403141,-0.2193933105403141,1.471220712557934,1.2486194513380762,0.8611783924935114,1.5167988521743767,0.20713063119351438,0.14624278958394
SN_normal_qm05,5000000,6,100,0,0.2881552922341991,-0.2881552922341991,1.4285149530836432,1.2453585924110975,0.8652253323807129,1.516421082511538,0.19476237867826685,0.16540697451666272
SN_normal_qm05,5000000,7,100,0,0.3517587318696782,-0.3517587318696782,2.4326306973556826,1.2653805874955497,0.864619499247956,1.5325648141890669,0.20405319484958315,0.18202361692890398
SN_normal_qm05,5000000,8,100,0,0.2952856622544052,-0.2952856622544052,2.000327142880468,1.2600194565956,0.8583411419151383,1.5245978312012824,0.20100769392617876,0.18125310677291984
SN_normal_qm05,5000000,9,100,0,0.264670622609312,-0.264670622609312,1.7367918259900206,1.2628602391731791,0.9242388451051673,1.5649387932075403,0.19410864015709936,0.15806078297571788
SN_normal_q0,0,0,100,0,0.08750861700210842,-0.08750861700210842,0.4479018806935289,0.7223637571689193,1.2455832527098163,1.43989132822667,0.0,0.09690787394070474
SN_normal_q0,0,1,100,0,0.08903023213788996,-0.08903023213788996,0.46494814902522436,0.7127536716197848,1.2285323232037724,1.4203201982524725,0.0,0.09383858786956806
SN_normal_q0,0,2,100,0,0.09755966410150683,-0.09755966410150683,0.46968312154665914,0.6951739093373812,1.2010048801020374,1.3876885407944848,0.0,0.09725408151334809
SN_normal_q0,0,3,100,0,0.09890781059787392,-0.09890781059787392,0.4923338153408383,0.7019225972385063,1.2113071717149355,1.3999858559150113,0.0,0.09900362643730118
SN_normal_q0,0,4,100,0,0.10113909647531996,-0.10113909647531996,0.525369427877251,0.6889504467660764,1.2193316805651104,1.4005079311910063,0.0,0.0990179919603878
SN_normal_q0,0,5,100,0,0.10771886877826171,-0.10771886877826171,0.45735566321921883,0.7318089860993301,1.2217157668818017,1.4241256290030448,0.0,0.10266809539896947
SN_normal_q0,0,6,100,0,0.09623432451165424,-0.09623432451165424,0.49701012971479025,0.7122233603226376,1.2291842950316798,1.4206182267385552,0.0,0.09505523439166862
SN_normal_q0,0,7,100,0,0.08899463990480605,-0.08899463990480605,0.507767187504056,0.6784986527169264,1.2269215292864164,1.4020331168575166,0.0,0.1006962298499074
SN_normal_q0,0,8,100,0,0.07171148031005742,-0.07171148031005742,0.47768496030085833,0.6937528812430814,1.2293444971694258,1.411588096065501,0.0,0.09911488383105638
SN_normal_q0,0,9,100,0,0.10234854814412449,-0.10234854814412449,0.522654467545475,0.7202572566321502,1.2377982887703136,1.4321016442326948,0.0,0.10206279604236057
SN_normal_q0,200000,0,100,0,0.33858932563791605,-0.33858932563791605,4.737582455868327,1.05693066288496,1.2157918710428401,1.610978677649177,0.14699532485079644,0.24892644636345157
SN_normal_q0,200000,1,100,0,0.4280281207737978,-0.4280281207737978,5.329256062045553,1.1000433399591838,1.1955677954775532,1.6246469473001244,0.1323535340449234,0.2614019679573162
SN_normal_q0,200000,2,100,0,0.2595083589760078,-0.2595083589760078,2.8329362912952027,0.9967105302179978,1.1821704520556187,1.5462725693618276,0.14514339999655093,0.21052624468011005
SN_normal_q0,200000,3,100,0,0.35442835239122233,-0.35442835239122233,3.668684065305181,1.104106875977032,1.1611787040383208,1.6023070792740932,0.14807363547716487,0.23704413274531505
SN_normal_q0,200000,4,100,0,0.2881840260374002,-0.2881840260374002,5.334559035882697,1.083743250804101,1.171976368648749,1.596254378955481,0.16690442107449674,0.24580920418559052
SN_normal_q0,200000,5,100,0,0.298074749251502,-0.298074749251502,3.3409544804194136,1.10095088526421,1.186138667639924,1.6183379716964752,0.14194634259778438,0.22219795542680776
SN_normal_q0,200000,6,100,0,0.2974412924995348,-0.2974412924995348,3.0005297310886903,1.0929093059494868,1.2168092453428638,1.6355658013613692,0.14660725790549248,0.22351170964062528
SN_normal_q0,200000,7,100,0,0.23634393489811514,-0.23634393489811514,2.0323156234916855,1.0567897567236175,1.2107480371470858,1.6070828850347092,0.15511329380459796,0.19428940763384633
SN_normal_q0,200000,8,100,0,0.31199206702548066,-0.31199206702548066,2.7103218837521585,1.079794100096838,1.1977677931212676,1.6126385164823926,0.1676273565449988,0.22012142233615614
SN_normal_q0,200000,9,100,0,0.311180764437409,-0.311180764437409,3.8514245391163997,1.0758365191674684,1.2204226110672733,1.6269159675836473,0.17015314467142717,0.2269363354053954
SN_normal_q0,1000000,0,100,0,0.3271659872139481,-0.3271659872139481,2.4416602532650318,1.240344929324209,1.1369128191405156,1.6825653930906554,0.18928593108855843,0.21765312057435657
SN_normal_q0,1000000,1,100,0,0.37655076371197665,-0.37655076371197665,2.7897659606192433,1.2652194799227445,1.1424209473457074,1.7046718022277028,0.1845934196833588,0.20511236614214792
SN_normal_q0,1000000,2,100,0,0.3497421220124155,-0.3497421220124155,3.5985556374270273,1.2476661653296837,1.1388226166080606,1.6892565856632045,0.21821934864871945,0.21291818869509785
SN_normal_q0,1000000,3,100,0,0.27809365924032786,-0.27809365924032786,2.185753937582413,1.2384540753070041,1.1258507466080323,1.6737109667688714,0.18576616390691883,0.1859241518189696
SN_normal_q0,1000000,4,100,0,0.27247551022965316,-0.27247551022965316,1.8112780189662143,1.22312922853966,1.0855596521416473,1.635385235369917,0.17093797915625294,0.18664349961492288
SN_normal_q0,1000000,5,100,0,0.3184543780777599,-0.3184543780777599,2.3729912785649017,1.2364639787256917,1.1390060232295833,1.6811239965093108,0.18463918817766542,0.19720621200493807
SN_normal_q0,1000000,6,100,0,0.29753760632315956,-0.29753760632315956,2.2650296584427303,1.2537369768019138,1.1633224838879281,1.7103144764982787,0.17343170184300186,0.1941084098433937
SN_normal_q0,1000000,7,100,0,0.3008308956708817,-0.3008308956708817,2.507032048973698,1.2227181520366162,1.1453746781831107,1.6753873679668538,0.1867904061352871,0.19944525869916357
SN_normal_q0,1000000,8,100,0,0.3208230515645651,-0.3208230515645651,2.0088897565814925,1.2767017083860082,1.1491654634661852,1.717716075089013,0.17377838504722806,0.19911857836548433
SN_normal_q0,1000000,9,100,0,0.4187326145710735,-0.4187326145710735,2.9383086935449523,1.2688747663982565,1.1648448484609295,1.7224711010023348,0.20662301391227644,0.22691178458959244
SN_normal_q0,5000000,0,100,0,0.3805031234415751,-0.3805031234415751,2.396749706694567,1.2934231443656041,0.9488202673862568,1.6041207342913855,0.1986168967442833,0.20437942945183704
SN_normal_q0,5000000,1,100,0,0.33551330696336235,-0.33551330696336235,1.9386465285307968,1.301822189380988,0.9612412749607483,1.6182477565109967,0.2005257718199336,0.19486256212895747
SN_normal_q0,5000000,2,100,0,0.2925785605329876,-0.2925785605329876,1.6987234695584708,1.2688969806308106,1.016878367900466,1.6260815362576082,0.2054986737276538,0.18152641186538465
SN_normal_q0,5000000,3,100,0,0.3017620873675414,-0.3017620873675414,3.1729656671122592,1.290793019478096,0.9526262399597132,1.604257888306354,0.18231214186149378,0.1916218167524376
SN_normal_q0,5000000,4,100,0,0.3798780995084748,-0.3798780995084748,2.696813497609147,1.3528347400040122,0.9187646376329252,1.6353257452649863,0.19265391895808065,0.21730187674949514
SN_normal_q0,5000000,5,100,0,0.25092262943149984,-0.25092262943149984,1.2030969527831903,1.2862945837400939,1.0177156240520597,1.6402130494538734,0.2258304287882639,0.15962387564023897
SN_normal_q0,5000000,6,100,0,0.3293139572274058,-0.3293139572274058,2.176819266257974,1.2757514090154747,0.990374669314893,1.6150491148028756,0.19104904086749103,0.19836731810269134
SN_normal_q0,5000000,7,100,0,0.3475192830637546,-0.3475192830637546,2.104284031136802,1.297493285732036,1.0059457245324772,1.6417720996608771,0.1814617361725058,0.19068220493145688
SN_normal_q0,5000000,8,100,0,0.35906752894142857,-0.35906752894142857,2.5666235566873548,1.2887872549087498,0.9080670590948392,1.5765653720123314,0.18662561959038476,0.19818394942329945
SN_normal_q0,5000000,9,100,0,0.29142538627318415,-0.29142538627318415,2.3670450427653384,1.26778410683946,1.0241174518506697,1.6297524648669306,0.21062861704398347,0.18971531523330054
SN_normal_qp05,0,0,100,0,0.08750861700210842,-0.08750861700210842,0.4479018806935288,0.7223637571689193,1.2455832527098163,1.43989132822667,0.0,0.09690787394070474
SN_normal_qp05,0,1,100,0,0.08903023213788996,-0.08903023213788996,0.4649481490252243,0.7127536716197848,1.2285323232037724,1.4203201982524725,0.0,0.09383858786956806
SN_normal_qp05,0,2,100,0,0.09755966410150683,-0.09755966410150683,0.4696831215466592,0.6951739093373812,1.2010048801020374,1.3876885407944848,0.0,0.09725408151334809
SN_normal_qp05,0,3,100,0,0.09890781059787392,-0.09890781059787392,0.4923338153408385,0.7019225972385063,1.2113071717149355,1.3999858559150113,0.0,0.09900362643730118
SN_normal_qp05,0,4,100,0,0.10113909647531996,-0.10113909647531996,0.5253694278772508,0.6889504467660764,1.2193316805651104,1.4005079311910063,0.0,0.0990179919603878
SN_normal_qp05,0,5,100,0,0.10771886877826171,-0.10771886877826171,0.4573556632192189,0.7318089860993301,1.2217157668818017,1.4241256290030448,0.0,0.10266809539896947
SN_normal_qp05,0,6,100,0,0.09623432451165424,-0.09623432451165424,0.49701012971479025,0.7122233603226376,1.2291842950316798,1.4206182267385552,0.0,0.09505523439166862
SN_normal_qp05,0,7,100,0,0.08899463990480605,-0.08899463990480605,0.5077671875040565,0.6784986527169264,1.2269215292864164,1.4020331168575166,0.0,0.1006962298499074
SN_normal_qp05,0,8,100,0,0.07171148031005742,-0.07171148031005742,0.4776849603008583,0.6937528812430814,1.2293444971694258,1.411588096065501,0.0,0.09911488383105638
SN_normal_qp05,0,9,100,0,0.10234854814412449,-0.10234854814412449,0.5226544675454752,0.7202572566321502,1.2377982887703136,1.4321016442326948,0.0,0.10206279604236057
SN_normal_qp05,200000,0,100,0,0.3296980423370454,-0.3296980423370454,3.9633989756709638,1.0681084456840657,1.2348186177768836,1.6326765357994353,0.1669635816929651,0.22915437797852065
SN_normal_qp05,200000,1,100,0,0.40532222522916755,-0.40532222522916755,5.467084240240112,1.1022612043179496,1.2211637027730633,1.645059437076629,0.16372105690009567,0.25705203462489784
SN_normal_qp05,200000,2,100,0,0.30437570289852234,-0.30437570289852234,2.2419834320507253,0.9971963056764889,1.1967735834097557,1.557776454438269,0.15686778187737005,0.20626393915592398
SN_normal_qp05,200000,3,100,0,0.3554475437275035,-0.3554475437275035,4.624019843567592,1.0871598456494675,1.190290377040599,1.6120507782535962,0.19296117674547544,0.23346633879669176
SN_normal_qp05,200000,4,100,0,0.283577103900555,-0.283577103900555,4.939757067308815,1.0831557530398133,1.1966945726379972,1.614095500744762,0.18700561999447796,0.24247550635723072
SN_normal_qp05,200000,5,100,0,0.3011035194774197,-0.3011035194774197,3.647125495331569,1.0915296569694226,1.2084947229342684,1.6284644569052649,0.1752079880661519,0.22332159951541275
SN_normal_qp05,200000,6,100,0,0.30488151883061837,-0.30488151883061837,2.760702083863098,1.1090705868153266,1.2231467903819735,1.6510983124455723,0.17749443535139414,0.21781420201239232
SN_normal_qp05,200000,7,100,0,0.21393365597542138,-0.21393365597542138,1.6773487185311118,1.0935486876558065,1.2226290752645281,1.64032636629298,0.1640179368191003,0.1877078386582631
SN_normal_qp05,200000,8,100,0,0.2864503574251175,-0.2864503574251175,3.137527383691866,1.0898746440676903,1.1949260316846917,1.6173048447894416,0.1689691251183658,0.223862560480935
SN_normal_qp05,200000,9,100,0,0.34469575399318314,-0.34469575399318314,2.975258508124219,1.067020293592555,1.2360580830575219,1.6329029033075353,0.18757861129685902,0.22371473899425492
SN_normal_qp05,1000000,0,100,0,0.33479795984920474,-0.33479795984920474,1.8322975479314731,1.2728485166028018,1.1923568947714098,1.7440924031503813,0.20806402364962648,0.2030263633987503
SN_normal_qp05,1000000,1,100,0,0.3838613554890181,-0.3838613554890181,3.36342139657343,1.2859822952610143,1.170840804186385,1.7391430799312078,0.22179543439932847,0.21707063457425949
SN_normal_qp05,1000000,2,100,0,0.32979092589624304,-0.32979092589624304,2.414879669267498,1.2100340765099233,1.1662175342006722,1.6805492564612077,0.23584290586054285,0.19601627554563206
SN_normal_qp05,1000000,3,100,0,0.28541571596314114,-0.28541571596314114,2.541197217136941,1.2299753482204876,1.141380416410607,1.6779715766948378,0.21697361946548677,0.1948615999653969
SN_normal_qp05,1000000,4,100,0,0.27522257965241015,-0.27522257965241015,2.384406303550246,1.2703301116515693,1.1448215855174342,1.7100745759280032,0.21662522757567396,0.1924774064945257
SN_normal_qp05,1000000,5,100,0,0.3585132430176043,-0.3585132430176043,3.2129809482138425,1.239267420994806,1.1418585219192485,1.6851185788598761,0.20769120891931656,0.2062187783992194
SN_normal_qp05,1000000,6,100,0,0.33699413875752254,-0.33699413875752254,2.7708818918839984,1.2298938802813828,1.178542279462027,1.7034086007864193,0.23735811082880182,0.20490736952541325
SN_normal_qp05,1000000,7,100,0,0.3645174794640583,-0.3645174794640583,2.5351709830795874,1.2609962673118233,1.1708897528852908,1.720783077434843,0.20391044795216048,0.20045039271767154
SN_normal_qp05,1000000,8,100,0,0.37955830129042645,-0.37955830129042645,3.0250882917431223,1.247793886230135,1.1562110036038526,1.7011212382919483,0.20954138623777968,0.21662791117922384
SN_normal_qp05,1000000,9,100,0,0.48287329528001516,-0.48287329528001516,4.076329113166038,1.2417288406098708,1.209404468562314,1.7333636901068474,0.2140979775441804,0.23050223348524007
SN_normal_qp05,5000000,0,100,0,0.3404083604520396,-0.3404083604520396,2.033577300050723,1.2469882958242136,0.9987559287170102,1.5976524074622596,0.233493475679588,0.18890205362497228
SN_normal_qp05,5000000,1,100,0,0.33415341643181556,-0.33415341643181556,2.175022363333025,1.3033644360761942,1.0140368998326819,1.6513720620897314,0.24309766007374561,0.20702600442705243
SN_normal_qp05,5000000,2,100,0,0.265229479752051,-0.265229479752051,1.7285806417027372,1.2928450468048551,1.0252762912802325,1.6500423596105633,0.22858780716045332,0.16899095702763317
SN_normal_qp05,5000000,3,100,0,0.300745879798315,-0.300745879798315,2.2085766830081988,1.2846896662556693,0.9970555586873135,1.62620642161239,0.24553482187845257,0.1862612302287086
SN_normal_qp05,5000000,4,100,0,0.3501493802289496,-0.3501493802289496,3.617535622318188,1.284687095673747,1.0020162207936,1.6292505763461111,0.2582760967472466,0.2127408199086331
SN_normal_qp05,5000000,5,100,0,0.2592174824402341,-0.2592174824402341,1.2546039510710456,1.2865920760751457,0.9939843189460394,1.6258302483746498,0.24829998307194215,0.16138494146451873
SN_normal_qp05,5000000,6,100,0,0.3283916208298001,-0.3283916208298001,1.555722910675475,1.272054348665077,0.9868165236846952,1.6099469299870977,0.2583082284240094,0.18311218617767847
SN_normal_qp05,5000000,7,100,0,0.4013317144605372,-0.4013317144605372,2.5077858282819934,1.2908787779659212,0.972655490724229,1.6163003195689782,0.1822266659273401,0.20457047019802174
SN_normal_qp05,5000000,8,100,0,0.3058800354541768,-0.3058800354541768,2.494359746820513,1.3178037521842134,0.9689203993589772,1.6356691198297875,0.2273741821668715,0.1945590872408772
SN_normal_qp05,5000000,9,100,0,0.3361909299859,-0.3361909299859,2.322694272811527,1.2754246446659445,1.0051408005812186,1.6238891751638422,0.22066905102946002,0.19641790941528434
SN_peak_qm05,0,0,100,0,0.08698669369404924,-0.08698669369404924,0.4357252325949369,0.7223637571689193,1.2455832527098163,1.43989132822667,0.0,0.09690787394070474
SN_peak_qm05,0,1,100,0,0.0855712260371848,-0.0855712260371848,0.4661514782919849,0.7127536716197848,1.2285323232037724,1.4203201982524725,0.0,0.09383858786956806
SN_peak_qm05,0,2,100,0,0.09469571196680861,-0.09469571196680861,0.47436671944092257,0.6951739093373812,1.2010048801020374,1.3876885407944848,0.0,0.09725408151334809
SN_peak_qm05,0,3,100,0,0.08915293857173992,-0.08915293857173992,0.4508598246407736,0.7019225972385063,1.2113071717149355,1.3999858559150113,0.0,0.09900362643730118
SN_peak_qm05,0,4,100,0,0.08057272978886765,-0.08057272978886765,0.4755146289685458,0.6889504467660764,1.2193316805651104,1.4005079311910063,0.0,0.0990179919603878
SN_peak_qm05,0,5,100,0,0.1041040681857881,-0.1041040681857881,0.5044169063691862,0.7318089860993301,1.2217157668818017,1.4241256290030448,0.0,0.10266809539896947
SN_peak_qm05,0,6,100,0,0.09409916872319612,-0.09409916872319612,0.4609335401138564,0.7122233603226376,1.2291842950316798,1.4206182267385552,0.0,0.09505523439166862
SN_peak_qm05,0,7,100,0,0.08511443992425731,-0.08511443992425731,0.4940335577517613,0.6784986527169264,1.2269215292864164,1.4020331168575166,0.0,0.1006962298499074
SN_peak_qm05,0,8,100,0,0.08564735334611655,-0.08564735334611655,0.4772631748382145,0.6937528812430814,1.2293444971694258,1.411588096065501,0.0,0.09911488383105638
SN_peak_qm05,0,9,100,0,0.10542067125236647,-0.10542067125236647,0.5095341642647666,0.7202572566321502,1.2377982887703136,1.4321016442326948,0.0,0.10206279604236057
SN_peak_qm05,200000,0,100,0,0.2901991950630839,-0.2901991950630839,3.835273209305683,1.0015826726604355,1.1913871596427001,1.5564611187996704,0.15193526958102427,0.22112339846939644
SN_peak_qm05,200000,1,100,0,0.39299728946322204,-0.39299728946322204,4.598489855426758,1.059264886841162,1.1826406109339256,1.587665240258408,0.1302547768358269,0.2308847179482367
SN_peak_qm05,200000,2,100,0,0.20195971969190954,-0.20195971969190954,2.8085752757815556,1.0077757420285214,1.1701607285482483,1.5443082842676537,0.1424540034222262,0.1751660529181135
SN_peak_qm05,200000,3,100,0,0.3114852660720557,-0.3114852660720557,3.289513005625248,1.0821012266474574,1.1728262513772894,1.5957645442331512,0.16835844834967909,0.20456643936207544
SN_peak_qm05,200000,4,100,0,0.24630661832850387,-0.24630661832850387,5.335388479638692,1.0713044710386601,1.1548339218152919,1.5752252717128148,0.14972884551175253,0.22746078258499722
SN_peak_qm05,200000,5,100,0,0.2827402746730601,-0.2827402746730601,2.505123922562365,1.0594206675461204,1.1749432090441017,1.5820441508702339,0.14075429978699,0.19414518209623716
SN_peak_qm05,200000,6,100,0,0.2907563292076839,-0.2907563292076839,2.877746713684784,1.115750359784086,1.1820067448612577,1.625434960327796,0.15887502910151322,0.19665702841873603
SN_peak_qm05,200000,7,100,0,0.17852935425566205,-0.17852935425566205,1.5778194932907934,1.0102832912793447,1.1892827996865472,1.560469771020412,0.17109324283640379,0.1481310856204014
SN_peak_qm05,200000,8,100,0,0.25626363128752233,-0.25626363128752233,2.600504845804108,1.0444806255749552,1.2012986037498297,1.5918725176887565,0.15543790188091672,0.18730147038039843
SN_peak_qm05,200000,9,100,0,0.24624178228882343,-0.24624178228882343,3.489660972766019,1.09630573055062,1.2097160135862324,1.6325743745278787,0.1704674129404609,0.20224723127216854
SN_peak_qm05,1000000,0,100,0,0.2604368961444086,-0.2604368961444086,2.236239984305609,1.1651214197097983,1.1056793156430897,1.6062486332157755,0.19317047911152868,0.1838891958493461
SN_peak_qm05,1000000,1,100,0,0.33543411917291904,-0.33543411917291904,2.603760639993252,1.2289142745690778,1.088974891426341,1.6419794786770796,0.1981796823969432,0.18538293571355988
SN_peak_qm05,1000000,2,100,0,0.3038444602534254,-0.3038444602534254,2.518256879679732,1.190400245587325,1.0758478336037516,1.6045252586868957,0.190541243175544,0.18338252537525684
SN_peak_qm05,1000000,3,100,0,0.24232600130575932,-0.24232600130575932,2.111350512447969,1.188136456109219,1.0637731706013116,1.5947669412258776,0.18639542728791053,0.17673340359868822
SN_peak_qm05,1000000,4,100,0,0.25395044692850705,-0.25395044692850705,1.7971097292486196,1.2316564467733953,1.0433510688762055,1.614174419263168,0.17479629569924565,0.16062694208868655
SN_peak_qm05,1000000,5,100,0,0.3040704161514839,-0.3040704161514839,2.2285489685554385,1.1875018417369205,1.072720429575589,1.6002780208943113,0.1752683629374647,0.18111769995122518
SN_peak_qm05,1000000,6,100,0,0.25348464110085034,-0.25348464110085034,1.7704416349499588,1.2344480715609212,1.0780410265741793,1.638912595704111,0.16895496492937348,0.1630711697379542
SN_peak_qm05,1000000,7,100,0,0.2494055674463082,-0.2494055674463082,2.173612652246694,1.1593993326882965,1.0631290708834245,1.573038535445181,0.17629488798324788,0.1687932818265535
SN_peak_qm05,1000000,8,100,0,0.28933084378192575,-0.28933084378192575,2.4913550555295676,1.1886505661041242,1.0829825984682837,1.6080240908906716,0.1722918389646145,0.18505752969375108
SN_peak_qm05,1000000,9,100,0,0.41747987177090684,-0.41747987177090684,3.9578499787682935,1.1845200066863637,1.0909938090477767,1.6103897471173987,0.1759553639341249,0.21412628349307036
SN_peak_qm05,5000000,0,100,0,0.3374502249382993,-0.3374502249382993,2.4956652645430624,1.252459682994532,0.8970745265930773,1.540583643879474,0.2067377040434237,0.18118093128999005
SN_peak_qm05,5000000,1,100,0,0.26826715979941296,-0.26826715979941296,2.1769717411625775,1.2588209480178363,0.8469284346562881,1.5172072872873614,0.19165928205103896,0.17614764996270593
SN_peak_qm05,5000000,2,100,0,0.2251587014446907,-0.2251587014446907,1.7942833929330422,1.2268214659158319,0.8584115201518298,1.497318018044679,0.1880555088913648,0.14853635775115484
SN_peak_qm05,5000000,3,100,0,0.28956793030138217,-0.28956793030138217,2.623358397681023,1.223631937836316,0.9023996950625894,1.5203947937763116,0.20574742714790886,0.16407930588251501
