task,seed,intervention,n_removed,baseline_mse,removed_mse,mean_preserved_mse,constant_optimal_mse
20,0,remove_grown,96,0.0054063354768167276,3.0054859541087833,2.988915307241339,2.9990234375
20,1,remove_grown,94,0.013465373666579936,12.40113627094586,2.061849206146597,2.05859375
20,2,remove_grown,97,0.0015113442823155177,1.649219410170374,1.1199525845067853,1.15234375
20,3,remove_grown,97,0.014758762099961312,2.238833262415658,1.5590098031601096,1.5537109375
20,4,remove_grown,97,0.1836112553065655,5.2662212505565895,2.2061563157968016,2.1083984375
20,5,remove_grown,95,0.002060771061770348,9.719522790992293,1.4376638072979526,1.40234375
20,6,remove_grown,98,0.0005544673456117634,3.1902326375767385,2.180737773763572,2.171875
20,7,remove_grown,99,0.004813524823246257,0.46571365845199847,0.46554862378934314,0.4677734375
20,8,remove_grown,99,4.7877534648497704e-05,2.648940764079222,1.1134398483382937,1.12109375
20,9,remove_grown,99,0.0006420857573531909,2.1752136192994276,1.6725170112407106,1.6396484375
20,0,remove_shrunk,4,0.0054063354768167276,0.08652093142750172,0.011036684780631455,2.9990234375
20,1,remove_shrunk,6,0.013465373666579936,0.027272924629541777,0.016134033796252632,2.05859375
20,2,remove_shrunk,3,0.0015113442823155177,0.23935871663825967,0.003291192388329975,1.15234375
20,3,remove_shrunk,3,0.014758762099961312,0.07464594893774293,0.015032829010696783,1.5537109375
20,4,remove_shrunk,3,0.1836112553065655,0.16318535461317088,0.1855557759993685,2.1083984375
20,5,remove_shrunk,5,0.002060771061770348,0.8458702705262238,0.011355785871948895,1.40234375
20,6,remove_shrunk,2,0.0005544673456117634,0.03498856037929272,0.0009252285539840386,2.171875
20,7,remove_shrunk,1,0.004813524823246257,0.014425730747636067,0.004774917688713614,0.4677734375
20,8,remove_shrunk,1,4.7877534648497704e-05,0.05323213337842099,0.0006081997425581816,1.12109375
20,9,remove_shrunk,1,0.0006420857573531909,0.028392064683905042,0.0018075869280342754,1.6396484375
100,0,remove_grown,96,0.5396472511063976,5.425080448097081,2.2537587793724185,2.2724609375
100,1,remove_grown,94,0.754719975659808,1.9785369763809222,1.9310251619895986,1.93359375
100,2,remove_grown,97,0.8471722080999521,1.3568855874043353,1.3214500038204984,1.3037109375
100,3,remove_grown,97,0.5243523893710118,3.548254624839805,2.2778410687672923,2.24609375
100,4,remove_grown,97,0.49681341072214424,2.9872744687575814,0.9972948469478526,0.99609375
100,5,remove_grown,95,0.4950239488754603,2.036536571522448,1.4271361364283628,1.4365234375
100,6,remove_grown,98,0.3894190388911497,2.5950960826827947,1.121343459857703,1.08984375
100,7,remove_grown,99,0.4286788095066173,3.2588735074432837,2.617866697612981,2.6318359375
100,8,remove_grown,99,0.7051045924815912,1.6721144068480271,1.4997420788022826,1.46484375
100,9,remove_grown,99,1.2315790375033129,5.719256473562391,5.547535507784169,5.546875
100,0,remove_shrunk,4,0.5396472511063976,0.5402366896443042,0.5403014585928311,2.2724609375
100,1,remove_shrunk,6,0.754719975659808,0.7737322862290608,0.7541787681370635,1.93359375
100,2,remove_shrunk,3,0.8471722080999521,0.8647088116832222,0.8477828040605783,1.3037109375
100,3,remove_shrunk,3,0.5243523893710118,0.532816978749312,0.5252744909539121,2.24609375
100,4,remove_shrunk,3,0.49681341072214424,0.49685846303445547,0.4963291059124532,0.99609375
100,5,remove_shrunk,5,0.4950239488754603,0.5148205999905502,0.4954680311794303,1.4365234375
100,6,remove_shrunk,2,0.3894190388911497,0.35728517801640447,0.38928908051271804,1.08984375
100,7,remove_shrunk,1,0.4286788095066173,0.42792018089808964,0.428885306686715,2.6318359375
100,8,remove_shrunk,1,0.7051045924815912,0.7062978643556339,0.7053781338189347,1.46484375
100,9,remove_shrunk,1,1.2315790375033129,1.230430456334685,1.2322610604805648,5.546875
500,0,remove_grown,96,0.6139049109992007,2.2293892798189376,2.191491843705596,2.15234375
500,1,remove_grown,94,0.6124400770848952,1.8261396083279842,1.8063129835382348,1.8125
500,2,remove_grown,97,0.32314988621585417,2.0348848753010915,0.937945625693674,0.9443359375
500,3,remove_grown,97,0.581775045212042,1.3533786800031746,0.9246130136705621,0.9130859375
500,4,remove_grown,97,1.1451248912927012,6.252206440057251,2.2350832950801016,2.234375
500,5,remove_grown,95,0.19570770985532696,3.295085712149946,0.5028179627835225,0.5
500,6,remove_grown,98,0.4137326732287727,0.8404968118058644,0.8087380548112824,0.796875
500,7,remove_grown,99,0.6740567733554546,1.3372754963010496,1.3582190147434967,1.3349609375
500,8,remove_grown,99,0.4417436056569282,1.9749494552707993,1.8636656818735766,1.83984375
500,9,remove_grown,99,0.5907803113962709,1.9552295057333093,1.3046924606609516,1.296875
500,0,remove_shrunk,4,0.6139049109992007,0.6092273079269565,0.6146137200583764,2.15234375
500,1,remove_shrunk,6,0.6124400770848952,0.6126276628108274,0.6127400359734365,1.8125
500,2,remove_shrunk,3,0.32314988621585417,0.3246336123675451,0.32311905686897874,0.9443359375
500,3,remove_shrunk,3,0.581775045212042,0.5830996714061336,0.5818096808886932,0.9130859375
500,4,remove_shrunk,3,1.1451248912927012,1.1447887860936465,1.1449669645404912,2.234375
500,5,remove_shrunk,5,0.19570770985532696,0.19545042413773095,0.19573384714190065,0.5
500,6,remove_shrunk,2,0.4137326732287727,0.41379615458721286,0.41374690863648866,0.796875
500,7,remove_shrunk,1,0.6740567733554546,0.673410395878295,0.6738741942322404,1.3349609375
500,8,remove_shrunk,1,0.4417436056569282,0.44167504642814387,0.44179172846016623,1.83984375
500,9,remove_shrunk,1,0.5907803113962709,0.5906970962182985,0.5909254583216312,1.296875
